,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,7,25,16,-15.0950247326275,310
1,36,14,3,2.25959377283409,533
2,32,19,13,12.1604481087081,87
3,16,25,1,-6.42508275700944,458
4,9,20,33,-14.5242037583421,178
5,36,34,10,3.9374872161644703,257
6,34,14,24,5.11777147436728,384
7,3,27,16,6.13390939113388,498
8,17,23,6,-16.5580134655587,58
9,32,10,7,-19.5402626230048,367
10,1,8,16,-1.23117970465072,108
11,1,10,30,-3.255850401218735,110
12,25,3,13,3.53870612550817,246
13,5,29,14,-13.8572069958527,12
14,35,13,11,-43.525796240200094,226
15,15,27,3,2.73587437991419,500
16,17,23,31,-34.4932542584054,58
17,16,23,12,4.237890082161045,355
18,13,30,27,6.786057392638655,278
19,14,29,24,5.20265765539258,291
20,19,30,7,10.808969078564,26
21,2,6,15,4.422336716518259,197
22,36,1,12,5.408109490495971,493
23,18,10,12,4.0418773135646,75
24,22,8,3,-12.29145285299775,160
25,19,29,15,21.26163273396,27
26,26,3,24,16.6189105188014,239
27,30,8,4,4.311695544675031,249
28,31,25,22,-5.6366991127472055,325
29,4,14,22,2.61763906964478,427
30,27,4,20,4.6481725685521145,123
31,17,6,17,-24.4726335567944,66
32,13,23,13,3.15862743053514,273
33,21,8,20,6.9544711157811605,503
34,1,27,8,2.64046090025422,374
35,13,7,27,-78.4802809422369,282
36,13,14,25,7.794784691613479,280
37,35,24,33,5.521213322890739,222
38,6,14,15,-5.751283233867104,345
39,28,5,16,-26.2393665574199,125
40,25,27,29,-4.60382548825301,488
41,9,23,5,-6.36034936670623,522
42,28,24,32,-3.954269016150985,380
43,28,24,33,12.9018960542061,380
44,9,24,7,-8.819180217257156,181
45,35,27,9,-12.9575601381995,405
46,19,23,27,5.31610495020076,453
47,12,37,27,-6.24537859255252,40
48,7,23,1,-23.996143488269603,306
49,16,7,21,-49.4042189195004,52
50,22,6,1,-18.2328689106289,173
51,9,19,33,-12.8783771770877,175
52,15,21,26,-5.60504938166288,300
53,9,6,17,-24.2039044529051,398
54,35,9,22,-28.4579220487094,220
55,22,12,15,-51.2160216881408,161
56,19,26,3,4.877266323648509,24
57,18,19,9,7.56317285350827,72
58,28,27,23,5.778181960138999,128
59,0,19,10,9.51321752528526,0
60,17,14,11,-27.0178236558257,362
61,25,21,29,-16.66091385176335,248
62,12,14,6,-7.31325011136252,42
63,26,5,27,-11.18848130040258,528
64,6,28,4,-8.493576658252305,449
65,35,7,6,-7.1898283191188,227
66,36,14,33,11.2261020310563,533
67,24,14,32,3.91634785207114,402
68,36,22,11,-16.237028497172098,259
69,2,19,7,5.796343293486085,185
70,33,19,32,-2.219827538932035,580
71,36,15,33,10.4682046645651,264
72,18,6,5,-31.5364888465798,84
73,36,34,24,6.37496655502345,257
74,34,26,21,11.12615435334822,382
75,25,20,14,-4.88121499474391,243
76,20,29,32,-70.4655790007026,85
77,10,21,13,3.97404838593301,71
78,19,29,27,11.7141257424929,27
79,34,27,5,10.88666784922259,144
80,25,12,3,-16.5312673309094,242
81,31,20,28,-1.31246114482424,320
82,35,10,2,-11.266227416622751,213
83,28,7,12,-9.027325252686616,137
84,28,24,22,-16.7344206866441,380
85,2,5,28,-36.7641093443731,523
86,36,13,7,11.8907430591252,262
87,35,0,10,-7.67170969238499,208
88,22,3,4,-80.86949969223696,521
89,31,3,25,-13.1365880534618,505
90,3,29,1,-3.18407471472655,286
91,9,25,10,-5.933966982233855,182
92,1,12,5,-3.19602645943662,109
93,19,30,1,9.43658173887369,26
94,17,26,6,-24.77004521462785,361
95,35,4,6,-61.7374585984018,410
96,7,10,15,-1.91653223381793,304
97,22,20,6,-14.9541120368166,163
98,24,4,32,4.6477539501968295,401
99,30,27,9,7.327628718591599,250
100,16,14,32,-14.9726308233555,51
101,16,11,9,-11.121941586722716,357
