,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,31,27,16,-11.91626168563,321
1,30,29,3,10.930645722390596,531
2,32,11,13,-15.3650930087792,92
3,16,10,1,-9.652102115634404,46
4,9,12,33,-14.1398961808877,176
5,36,24,10,14.677356208262498,495
6,34,26,24,7.70068889235977,382
7,15,23,16,7.953205027528615,499
8,10,14,6,7.345888580373115,464
9,28,11,7,-15.078251602736,129
10,28,26,16,3.2916902717305003,130
11,27,37,30,3.27427562877476,122
12,25,14,13,-5.4122719047786205,247
13,19,29,14,3.84777666370087,27
14,30,14,11,4.910309293681751,490
15,13,5,3,-37.79943298558951,270
16,23,10,31,9.014616595048054,101
17,32,25,12,-7.423028643562811,94
18,15,37,27,-7.99539165089829,501
19,14,29,24,5.20265765539258,291
20,17,29,7,-15.5212133764914,64
21,9,19,15,-4.609512334139135,175
22,15,30,12,13.2212946443789,296
23,28,24,12,2.60917091781916,380
24,11,10,3,11.9987354765636,475
25,33,14,3,-3.74523477068857,335
26,26,10,24,15.6636545759883,234
27,3,20,4,-4.91932352277419,284
28,21,29,22,-12.8462164573002,316
29,13,29,22,-33.4255587919372,555
30,28,19,20,7.418963590261385,126
31,32,27,17,-11.268111866948416,90
32,13,23,13,3.15862743053514,273
33,15,7,20,3.15068946381392,299
34,23,29,8,6.466021057117225,103
35,7,12,27,-52.1348316274724,303
36,36,27,25,-7.59240860819565,255
37,35,11,33,7.32910741651882,549
38,31,11,15,-7.925565084438575,323
39,11,8,16,8.39868372233483,154
40,25,21,29,-16.66091385176335,248
41,35,2,5,-28.1480154551844,221
42,5,37,7,-26.256338987136,13
43,28,24,33,12.9018960542061,380
44,24,20,7,-6.673500935667935,526
45,24,37,9,-6.29304613470716,206
46,17,24,27,-4.58282931339025,61
47,18,12,27,-51.6060174214748,74
48,7,4,1,-23.2410140786197,437
49,10,8,21,12.10719285084709,67
50,22,15,1,-51.2244960146361,392
51,9,5,33,-21.6318331533378,174
52,13,34,26,-76.0974485320047,275
53,35,2,17,-23.6692836343184,221
54,24,8,22,-15.2107703961403,199
55,1,29,15,5.96853985598697,115
56,5,37,3,-18.3049411224479,13
57,18,11,9,-4.89873948680836,365
58,22,25,23,-20.9863071710305,169
59,6,21,24,5.918453524630476,543
60,32,8,11,6.79990740372112,468
61,30,21,29,4.55533612881755,415
62,17,23,6,-16.5580134655587,58
63,36,22,27,-67.03886976093429,259
64,5,14,27,-5.0335350565881,452
65,25,37,6,0.2927740927339295,530
66,36,11,33,6.8495999928714095,258
67,25,3,32,7.50910475724344,246
68,3,5,11,-19.8848357402401,535
69,35,22,7,-5.59528653487452,219
70,17,12,32,-49.6536906179499,56
71,36,22,33,-10.613615992980296,259
72,28,26,5,-8.162231726865642,130
73,36,8,24,12.3103769404349,567
74,11,12,21,-12.7164784587088,474
75,36,17,14,-20.3484115259649,417
76,1,15,32,-63.606241114079694,117
77,18,8,13,-47.4221426066702,73
78,10,5,27,-29.563348898453,460
79,9,29,5,-3.45457009601989,396
80,35,12,3,-10.282148935361407,211
81,31,5,28,-52.518925951772,318
82,9,24,2,7.378530554389959,181
83,9,23,12,-4.59324800442755,522
84,23,21,22,3.37611791727164,373
85,24,8,28,-20.5347917265471,199
86,15,21,7,-6.143146819597245,300
87,35,16,10,-1.58814617472297,212
88,35,15,4,-13.8854110762929,484
89,22,24,25,-78.5967212562964,167
90,15,26,1,-16.9254513048473,431
91,9,7,10,-39.0556208850846,184
92,22,27,5,-62.2832589784636,165
93,19,24,1,4.07982461825931,23
94,18,23,6,7.06500445575072,77
95,25,24,6,-4.05167750499425,245
96,36,37,15,-23.1684340749459,420
97,9,34,6,-17.642029402214,179
98,25,37,32,3.053229667424235,530
99,35,4,9,-12.1887895617467,410
100,18,10,32,-7.588099404490269,75
101,17,19,9,-26.4176954857443,54
102,18,19,24,-59.4511466142065,72
103,28,26,22,-4.53491805647094,130
104,9,29,9,-8.7929150935145,396
105,26,8,8,-10.8560211485165,232
106,28,10,30,3.5927813394102603,378
107,19,24,19,1.95304621160788,23
108,26,8,18,-20.3418432468852,232
109,3,37,3,-1.172211041284529,425
110,9,34,10,-6.58474601766416,179
111,36,4,22,-12.5617764932265,421
112,27,37,5,-3.54577786002353,122
113,19,11,9,5.83411082973357,22
114,3,5,14,-3.08582125987674,535
115,28,5,7,-14.6312516027362,125
116,23,21,24,11.1347660827405,373
117,15,3,9,3.9691238008763503,433
118,35,1,23,-21.0295946439838,217
119,12,27,27,-4.419926281866525,39
120,35,9,4,-24.920721769717,220
121,0,25,5,-7.10094309267998,544
122,22,7,25,-23.8903645144592,480
123,15,23,1,12.4232750054994,499
