,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,31,7,16,-17.372834698591,327
1,35,7,3,-22.1517100759084,227
2,20,29,13,-1.5594671307831849,85
3,19,20,1,-3.659139111206575,20
4,34,30,33,17.512111745625,383
5,36,21,10,15.2857766374306,266
6,28,3,24,-1.1214276789311983,134
7,15,4,16,5.1119543731966495,434
8,18,30,6,11.528472668160806,81
9,1,15,7,-9.253529430105363,117
10,1,6,16,-2.95370024545361,119
11,32,24,30,7.01547696012116,469
12,25,20,13,-11.1458113321423,243
13,19,37,14,-6.76282979971079,28
14,24,10,11,11.201842288889384,201
15,36,17,3,-17.125540104787,417
16,1,5,31,-11.6694745790048,516
17,18,10,12,4.0418773135646,75
18,3,30,27,9.414569132364178,285
19,4,29,24,-4.79504057633132,289
20,16,14,7,-7.999632751205085,51
21,11,4,15,5.10774307699274,479
22,13,30,12,3.05660825410863,278
23,1,11,12,12.4200078869521,472
24,28,24,3,7.48123583038006,380
25,7,14,3,-38.8386415215717,314
26,35,13,24,-11.5740319900874,226
27,36,16,4,-41.4219264805558,416
28,7,20,22,-6.02210512195515,305
29,36,33,22,-16.8661949466023,575
30,18,8,20,-58.8668673199618,73
31,1,23,17,5.77742248123394,112
32,37,29,13,-5.54098980880352,268
33,37,14,20,-12.6743303618875,269
34,17,26,8,-6.81231085535822,361
35,15,5,27,-13.6706844550475,428
36,35,10,25,22.87952178189009,213
37,9,7,33,-39.3530519033379,184
38,15,21,15,-6.340195811107455,300
39,34,1,16,-0.7785358841337905,143
40,2,23,29,-24.7050890474438,524
41,2,14,5,-20.66577424681475,194
42,0,20,7,-6.243112902943495,3
43,32,14,33,-10.198586232759585,96
44,2,25,7,-10.70290714868855,400
45,9,29,9,-8.7929150935145,396
46,8,4,27,4.30309245313879,34
47,16,6,27,-12.8945984056165,459
48,15,11,1,16.385798931845798,430
49,6,26,33,-2.6205833535405096,342
50,11,8,1,8.77358758449806,154
51,34,11,33,2.73021805606734,518
52,26,3,26,4.053194250843435,239
53,36,12,17,-14.9622104273944,492
54,2,3,22,6.313799953135705,483
55,32,7,15,-24.242961408380506,98
56,33,15,20,7.57588687996362,336
57,17,14,9,-12.7922650742665,362
58,22,25,23,-20.9863071710305,169
59,5,30,24,-24.7059347653294,451
60,19,21,11,-5.0424630501391,31
61,24,5,29,-14.3541542115912,198
62,17,15,6,-14.9397993821822,363
63,25,12,27,-3.4568249336956303,242
64,28,8,4,-4.24092778225127,376
65,36,32,6,-12.3508710969864,253
66,35,21,33,9.89768968926905,228
67,26,27,32,-5.87060820920047,485
68,26,37,11,-14.9261105748434,486
69,24,3,7,-11.22172758781382,207
70,6,25,32,-3.18622770040599,558
71,35,33,33,-20.0770835896125,230
72,23,30,5,11.7679549558945,102
73,30,21,24,9.812741476305,415
74,32,25,21,-9.50615020558182,94
75,36,19,14,-5.37588640732851,491
76,23,37,32,-5.881287347095265,104
77,10,37,13,-2.74505053796676,69
78,12,29,27,-3.8555375846908,354
79,22,27,5,-62.2832589784636,165
80,2,8,3,16.9869533117474,482
81,13,19,28,2.5355277356386603,568
82,28,7,2,-20.0157466283262,137
83,22,10,12,-8.78866936578618,162
84,32,25,22,-13.6530371443681,94
85,34,24,28,9.58571158362452,146
86,3,8,7,6.61620425613636,536
87,35,25,10,-5.27374709092543,224
88,9,27,4,-13.837307286126,394
89,6,14,25,6.59356244888114,345
90,13,5,1,-7.21931118050999,270
91,2,25,10,-7.72161486656608,400
92,34,8,5,15.300351435673,139
93,33,30,9,4.662029888958919,333
94,18,6,6,6.12682096440561,84
95,36,18,6,10.24356650969429,418
96,36,12,15,-23.9954271965034,492
97,2,12,6,2.5030209007098003,186
98,26,5,32,-19.69865190338605,528
99,35,0,9,-7.748329823420365,208
100,17,30,32,-12.3389206739212,63
101,16,20,9,-24.8709962395544,47
102,17,7,24,8.37675294602739,545
103,27,37,22,-2.7693693394567,122
104,22,24,9,-10.6728231648293,167
105,9,20,8,-12.5523303850953,178
106,32,15,30,-17.1685802300575,97
107,33,14,8,-7.998160311863725,335
108,26,23,18,-23.4488490062431,236
109,36,7,3,-48.1891931860743,265
110,9,7,10,-39.0556208850846,184
111,36,32,22,-15.0544434044119,253
112,23,5,5,-6.997925935452925,99
113,0,26,9,-2.43035299013194,6
114,13,25,14,4.6592075303523295,277
115,23,30,7,9.992050140742904,102
116,32,3,24,6.37889790501827,370
117,13,8,9,4.44138386956094,423
118,35,27,23,-23.65214717779555,405
119,0,3,27,8.340808477593924,7
120,31,7,4,-91.3874371922369,327
121,6,11,7,-16.1320638052017,557
122,17,19,25,-73.0203805704364,54
123,36,30,1,11.4057837482281,261
124,25,24,15,3.22603559032843,245
125,36,21,4,6.74112286582872,266
126,19,11,14,-2.57179747190268,22
127,5,20,3,-47.3701660409053,11
128,28,27,7,-3.15825799959197,128
129,36,22,3,-32.0097203723035,259
130,25,24,24,14.1434289902523,245
131,17,23,8,-31.4440806817448,58
132,11,3,14,16.852849486614602,478
133,36,33,28,9.14828439631939,575
134,32,23,29,-7.15560651577508,368
135,35,26,26,9.039631661826023,223
136,6,27,3,-2.01084973135301,508
137,34,27,10,7.53664852846142,144
138,13,14,17,3.25825126800306,280
139,6,27,1,-3.158906285218115,508
140,26,14,25,5.4787575498381305,487
141,1,23,23,3.2491801502912603,112
142,8,20,21,10.7962500286067,32
143,19,8,24,12.058151211585,17
144,18,6,13,-31.9898068495832,84
145,25,29,22,-9.698615819701406,489
146,22,29,19,-10.54687611966269,171
147,33,15,21,-13.9845879389177,336
148,32,19,6,4.1871347839647095,87
149,24,8,14,12.5026853667211,199
150,33,23,30,5.6272167614466895,506
151,28,10,2,-25.738121398657498,378
152,34,3,25,15.6579637263476,150
153,19,25,22,-9.30234211590491,25
154,37,29,4,13.008862883272,268
155,36,28,24,-2.94557952021361,256
156,22,3,4,-80.86949969223696,521
157,2,8,2,8.54814359130036,482
158,30,21,8,4.9575912879415895,415
159,33,8,25,10.4381523138303,445
160,2,23,5,-33.782234118744,524
161,1,14,11,-3.218536671327995,116
162,28,23,22,-9.11369835201919,379
163,4,14,27,8.24956046333836,427
164,13,27,9,-2.80989060603153,274
165,13,3,33,-31.1077015607149,279
166,0,5,4,-18.1543812590734,509
167,36,28,16,9.708502322411114,256
168,9,7,28,-19.7662148505598,184
169,26,5,15,-3.46283153148696,528
170,3,27,1,3.718686955824485,498
171,13,19,23,-1.67521144470217,568
172,6,21,16,-1.29832870698196,543
173,6,12,23,-13.2878456415382,541
174,22,15,24,-40.1162994010595,392
175,17,24,24,-12.9584698361859,61
176,2,15,8,-21.1524508418716,195
177,34,29,16,5.87472377876632,148
178,15,7,0,-63.2273978599015,299
179,36,22,9,-62.0557063701016,259
180,3,21,21,4.4569343427903,538
181,23,4,10,7.30412310888669,372
182,32,5,4,-37.789261647824105,86
183,11,5,0,-16.363805442374,520
184,13,24,30,7.68314493843603,424
185,22,14,26,-16.4322165784375,172
186,36,8,3,13.0127243556765,567
187,13,23,6,4.685172341928791,273
188,7,25,1,-14.8409636501487,310
189,23,29,0,8.060608499765,103
190,30,14,31,7.057825406497191,490
191,2,10,24,6.83500384305764,187
192,34,19,1,-11.82299577366765,138
193,31,12,19,-2.76744415772706,439
194,0,15,32,5.439995700223235,351
195,4,20,5,-4.99684254888898,288
196,19,29,33,30.256759260229,27
197,7,19,25,7.770851466438855,301
198,35,27,22,-24.4738917077879,405
199,10,8,21,12.10719285084709,67
200,11,10,15,3.09247229943654,475
201,34,37,11,-9.177173933836766,149
202,10,27,3,4.906977933928751,462
203,18,30,18,10.61050201569611,81
204,10,14,28,11.6968595543929,464
205,35,28,6,-2.9424810440059,218
