,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,6,27,16,-3.8473595281281296,508
1,26,3,3,-19.250297668154,239
2,32,20,13,-5.055629267803925,89
3,12,8,1,-6.63465773735869,455
4,11,20,33,-10.42681693250781,155
5,36,34,10,3.9374872161644703,257
6,27,21,24,4.19979926317138,517
7,7,25,16,-15.0950247326275,310
8,10,14,6,7.345888580373115,464
9,28,15,7,-6.97884535273616,136
10,34,8,16,13.58076196721115,139
11,32,11,30,5.51391628295091,92
12,26,23,13,-13.9330908886177,236
13,17,19,14,-34.830513742019704,54
14,35,32,11,-51.8094058014435,215
15,36,26,3,8.54670718988131,260
16,18,30,31,-14.5228771677376,81
17,18,30,12,12.7162993793922,81
18,7,8,27,-31.3867385090932,302
19,3,10,24,31.0192769888125,537
20,10,20,7,-14.6234153252027,461
21,22,15,15,-57.8616763315396,392
22,13,24,12,5.091884978613605,424
23,1,30,12,2.73853354926369,375
24,34,15,3,24.6496444025942,385
25,31,25,3,-6.831303437434665,325
26,35,26,24,6.77917739807531,223
27,13,12,4,-4.76569466223417,271
28,7,12,22,-8.20860560819549,303
29,37,14,22,-6.63965888429565,269
30,1,10,20,-7.04996216032965,110
31,32,6,17,-3.123183247886495,371
32,36,30,13,14.4461131773463,261
33,15,10,20,16.0034257006105,429
34,18,24,8,-18.4604313093252,79
35,7,23,27,-61.128519426453,306
36,25,10,25,25.9531470604782,411
37,2,29,33,10.7711737714921,193
38,31,23,15,5.26897786857905,440
39,34,15,16,15.831083145011402,385
40,35,27,29,-21.7904819441505,405
41,35,20,5,-44.9948588173415,214
42,5,37,7,-26.256338987136,13
43,1,19,33,8.50329839686039,107
44,35,19,7,-18.50248783103185,209
45,24,8,9,9.51268500605148,199
46,16,6,27,-12.8945984056165,459
47,10,5,27,-29.563348898453,460
48,15,7,1,-65.40900404564769,299
49,5,20,21,-18.9696015230957,11
50,11,21,1,5.542665328695779,158
51,34,33,33,-2.81997710767396,152
52,13,8,26,-75.19709116504735,423
53,35,31,17,-27.124102479261303,229
54,2,29,22,-19.1445562480382,193
55,1,7,15,-13.5913950827993,118
56,0,30,3,9.49263855045649,350
57,18,10,9,14.8132538834323,75
58,22,11,23,-13.7679546332831,166
59,12,30,24,-5.80611210837497,353
60,16,8,11,-5.84054231638296,44
61,35,30,29,-18.5169865990656,407
62,17,10,6,-8.21261644966207,359
63,36,9,27,-7.04868119751024,419
64,0,23,27,3.61559373427405,4
65,36,32,6,-12.3508710969864,253
66,25,8,33,4.17006704230569,241
67,25,30,32,4.56785047030863,412
68,30,29,11,7.9362401047394595,531
69,35,29,7,-16.1579603499037,225
70,17,8,32,-35.183768895293,55
71,25,12,33,-4.59013560110373,242
72,28,11,5,-5.798518631702359,129
73,25,21,24,7.100443973950755,248
74,1,8,21,8.63287773088081,108
75,36,4,14,-4.838565923220726,421
76,1,26,32,-53.85758882029489,473
77,18,19,13,-51.0526530215814,72
78,17,12,27,-50.1349861714748,56
79,9,26,5,-7.80877850999801,395
80,24,5,3,-14.9599123940178,198
81,13,7,28,-16.3912031774008,282
82,22,11,2,-38.084327282723294,166
83,11,14,12,-4.59342186871599,157
84,32,3,22,4.4282353407325,370
85,11,23,28,-9.617981713935077,387
86,7,25,7,-6.67799738641978,310
87,35,19,10,-2.526383670782465,209
88,2,10,4,-18.9473316503663,187
89,32,3,25,-21.794997939269106,370
90,13,24,1,5.29606396826691,424
91,9,26,10,-13.800484089422302,395
92,22,27,5,-62.2832589784636,165
93,0,26,1,-10.3618762701048,6
94,18,10,6,11.0077898003379,75
95,36,8,6,-7.11077281814162,567
96,36,33,15,-4.01149916886669,575
97,9,34,6,-17.642029402214,179
98,25,24,32,3.03219916192232,245
99,35,13,9,-14.0738272075412,226
100,18,23,32,-24.1064230283326,77
101,16,27,9,-8.043914875736325,356
