,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,31,29,16,-4.49319250321476,539
1,13,6,3,4.955136342116305,283
2,18,15,13,6.63043849063161,83
3,17,10,1,-7.4271591495377,359
4,2,11,33,-3.191569675746255,525
5,3,12,10,-2.9004416072241703,497
6,11,21,24,-1.774431143484525,158
7,15,11,16,16.7993573048897,430
8,32,5,6,-23.6683762491067,86
9,22,8,7,-29.0694942030846,160
10,28,10,16,5.520691141193655,378
11,28,29,30,9.09087195312894,133
12,25,24,13,-4.35065448400109,245
13,8,37,14,5.05925564219257,33
14,36,22,11,-16.237028497172098,259
15,7,29,3,-31.7035501710098,311
16,1,5,31,-11.6694745790048,516
17,18,3,12,-16.6740398437822,571
18,15,12,27,-3.669640855585365,294
19,7,14,24,-22.1878470296572,314
20,18,14,7,-9.67400736418458,466
21,35,28,15,-18.6489706104202,218
22,14,20,12,-12.5088625339655,290
23,1,24,12,7.726305542896945,113
24,9,7,3,-50.4238980742379,184
25,16,26,15,3.31088678232608,512
26,36,5,24,12.507086889023949,532
27,13,11,4,4.15120745173535,496
28,33,3,22,2.629825769430585,448
29,15,11,22,-13.6459273070043,430
30,34,5,20,-18.1696692946973,381
31,1,23,17,5.77742248123394,112
32,13,12,13,-3.365628313046156,271
33,33,15,20,7.57588687996362,336
34,23,10,8,3.20506958445348,101
35,15,11,27,16.1377538592673,430
36,36,24,25,5.65913530984714,495
37,26,21,33,4.61368233993934,240
38,5,30,22,-13.6924693236157,451
39,34,29,16,5.87472377876632,148
40,30,14,29,9.89695862110992,490
41,35,27,5,-28.745870744711603,405
42,17,20,7,-56.6348290950018,57
43,34,21,33,6.32613513652693,151
44,26,37,7,-9.400717214496185,486
45,35,12,9,-29.6025224769946,211
46,16,27,27,-6.992069544409871,356
47,17,11,27,-13.9018524073289,60
48,33,10,1,6.78183397607068,330
49,10,8,21,12.10719285084709,67
50,9,7,1,-50.2067034947695,184
51,2,12,33,-4.280028174695341,186
52,7,12,26,-37.5756837006866,303
53,36,11,17,16.2673263524888,258
54,35,4,22,-62.4819696391033,410
55,22,14,15,-49.9912739268746,172
56,16,8,3,4.50155260812175,44
57,32,3,9,-11.9999974175699,370
