,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,7,14,16,-9.72373224402411,314
1,13,23,3,4.35053099118957,273
2,18,6,13,-31.9898068495832,84
3,19,4,1,5.69201359251684,29
4,9,12,33,-14.1398961808877,176
5,36,21,10,15.2857766374306,266
6,34,3,24,17.8793663824258,150
7,3,37,16,-5.57520045990914,425
8,10,27,6,-5.556856347375881,462
9,28,20,7,-2.804693954519255,127
10,1,7,16,-13.0393027255536,118
11,23,20,30,-7.3502889336553,470
12,25,8,13,-17.942156704623,241
13,19,10,14,4.617475758542905,19
14,25,20,11,-13.3586194644105,243
15,15,21,3,-6.68548423891982,300
16,18,20,31,-61.1903888345702,76
17,18,19,12,-13.8052683393753,72
18,3,12,27,-12.6197886584555,497
19,15,7,24,-28.5394708161041,299
20,17,12,7,-67.09531219223695,56
21,35,10,15,-4.75988485265624,213
22,37,20,12,-8.78087542887075,267
23,1,19,12,3.88519982484452,107
24,9,20,3,-4.996609901178156,178
25,8,29,15,10.32206086368328,352
26,25,10,24,13.0992447591965,411
27,36,18,4,-17.1703769814159,418
28,31,6,22,-7.570545174461229,444
29,15,27,22,1.4882485778094,500
30,1,25,20,-5.68463642691021,114
31,18,19,17,-23.0463703674998,72
32,37,29,13,-5.54098980880352,268
33,21,8,20,6.9544711157811605,503
34,1,29,8,7.52740812915566,115
35,3,4,27,-8.90991724686046,287
36,13,30,25,11.14914401865918,278
37,35,18,33,-8.49972728829642,548
38,19,20,22,-4.761730594715679,20
39,34,8,16,13.58076196721115,139
40,36,13,29,6.87946619356142,262
41,24,27,5,-6.264247145938365,203
42,0,15,7,8.99267992644819,351
43,28,11,33,-7.48686380306486,129
44,24,29,7,-9.445971624686074,205
45,2,30,9,11.412986367872984,192
46,16,19,27,-7.804836356500379,457
47,17,10,27,-25.3068878911443,359
48,15,23,1,12.4232750054994,499
49,12,21,21,-6.175430550664485,43
50,11,26,1,-7.99312072650431,476
51,22,15,33,-18.154172186318497,392
52,15,30,26,23.4146649567233,296
53,2,23,17,-14.0965265147036,524
