,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,31,29,16,-4.49319250321476,539
1,7,21,3,-30.2391129289129,315
2,18,6,13,-31.9898068495832,84
3,19,30,1,9.43658173887369,26
4,2,8,33,8.55670066068802,482
5,7,30,10,10.015899902542383,436
6,9,14,24,-2.36715430608619,183
7,15,30,16,18.7765366428509,296
8,28,8,6,-9.41878094924965,376
9,34,23,7,3.54181863291275,142
10,28,10,16,5.520691141193655,378
11,1,11,30,6.4592053199044805,472
12,26,3,13,4.170426987790365,239
13,19,4,14,4.8845308160951095,29
14,7,27,11,-7.48220657430107,307
15,6,24,3,12.6399726261057,341
16,34,1,31,9.691941006385417,143
17,23,8,12,7.9375245776009,100
18,7,10,27,-59.4631702421722,304
19,6,11,24,2.331183368813196,557
20,18,12,7,-70.43506219223696,74
21,30,8,15,10.8493865399481,249
22,7,11,12,-9.494974209387388,308
23,28,24,12,2.60917091781916,380
24,35,7,3,-22.1517100759084,227
25,18,15,15,-16.9789634222455,83
26,36,21,24,10.1671068348446,266
27,3,37,4,4.29999574824182,425
28,0,34,24,8.00232997826882,5
29,31,27,22,-5.851086308684041,321
30,9,25,20,-14.6392482327222,182
31,34,5,17,-20.2196805100026,381
32,13,5,13,-22.6331689091232,270
33,8,4,3,9.37324021590496,34
34,34,12,8,-2.1693158898810703,140
35,7,11,27,-45.408233276701694,308
36,15,10,25,13.1314142175257,429
37,35,33,33,-20.0770835896125,230
38,16,34,22,-9.110958365200316,48
39,34,37,16,-5.18727257556503,149
40,37,20,29,-6.257063851070081,267
41,26,24,5,23.2846291407553,237
42,19,21,7,-3.704533610228325,31
43,34,11,33,2.73021805606734,518
44,35,32,7,-34.500676887611405,215
45,24,27,9,3.78462696448698,203
46,17,3,27,-3.4933152808855947,65
47,18,26,27,-7.119223043401215,80
48,7,10,1,-17.3395512602036,304
49,18,10,21,-15.6642532383519,75
50,11,20,1,8.31304836135233,155
51,9,15,33,-19.0206016392428,397
52,21,14,26,-1.795843924272545,317
53,13,19,17,6.02186115261914,568
54,36,27,22,-15.7123153586413,255
55,24,30,15,8.327361511484316,204
56,32,19,3,5.51613161374352,87
57,32,5,9,-36.2145291940951,86
58,35,20,23,-43.6494650424693,214
59,17,11,10,-18.2969354902031,60
60,34,24,11,5.8049535852328304,146
61,13,24,29,7.15629239387291,424
62,23,8,6,12.9431938760601,100
63,36,13,27,8.96661832128828,262
64,19,8,27,8.953352872620435,17
65,15,27,6,6.760695892876625,500
66,13,12,33,-7.485774807902725,271
67,30,14,32,8.36132310490413,490
68,6,21,11,4.25850750494815,543
69,35,21,7,-25.5344222155469,228
70,35,19,32,-7.7678885232617,209
71,13,10,33,-17.978332799305,272
72,34,3,5,11.821786149096,150
73,15,21,24,5.63661070974179,300
74,11,5,21,-7.56065010802854,520
75,36,19,14,-5.37588640732851,491
76,34,11,32,10.412646905390597,518
77,17,3,13,-4.74253629965546,65
78,10,5,27,-29.563348898453,460
79,2,30,5,4.60196030917152,192
80,13,15,3,3.07879603348906,281
81,33,27,28,9.825932572240916,331
82,35,31,2,-20.800223317994305,229
83,9,3,12,-22.1815890627363,547
84,11,21,22,-14.3951417267002,158
85,2,15,28,8.722608522119,195
86,31,19,7,-4.56790893495053,556
87,36,7,10,-7.51908812423559,265
88,35,31,4,-55.089972639318106,229
89,5,14,8,-18.9412423729098,452
90,3,20,1,-12.4443881999826,284
91,25,29,10,-3.79257934758756,489
92,9,10,5,-6.08371678796257,177
93,33,7,9,-24.887333351559903,337
94,28,11,6,-4.93735972118926,129
95,15,8,6,8.58959905496993,293
96,0,30,22,6.1057642952515,350
97,25,5,6,-8.59469469682142,529
98,30,4,32,-4.68507718382279,414
99,35,13,9,-14.0738272075412,226
100,32,14,32,-4.67029006859741,96
101,17,23,9,-23.2991253510462,58
102,1,5,24,4.16916540323084,516
103,9,34,22,-8.82819164410191,179
104,9,25,9,-10.355345644971116,182
105,36,27,8,-14.2040618130236,255
106,27,21,30,7.799034851721605,517
107,17,34,19,-12.5970480874907,360
108,30,4,18,7.00428151705384,414
109,19,3,15,6.103699879382205,454
110,25,8,10,2.10114631075305,241
111,7,10,22,8.88014757119857,304
112,34,24,5,9.65642576884522,146
113,8,29,9,-8.773267412602191,352
114,13,26,14,-8.535816578068975,276
115,28,14,7,-4.04539933967818,135
116,34,4,24,4.65188357544875,519
117,3,37,9,2.91046163513179,425
118,36,8,23,13.7078963833375,567
