,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,6,12,16,-5.01759592743967,541
1,36,23,3,11.4201899056118,254
2,20,29,13,-1.5594671307831849,85
3,19,23,1,6.75235824207236,453
4,22,34,33,-19.8122363747827,391
5,36,24,10,14.677356208262498,495
6,34,5,24,-4.914819227040249,381
7,7,37,16,-15.7218735012,312
8,10,20,6,4.189050678620991,461
9,32,24,7,-15.8844662553429,469
10,34,24,16,12.6994002185969,146
11,32,10,30,-23.1034014760284,367
12,25,8,13,-17.942156704623,241
13,12,4,14,-3.08324517086785,41
14,25,37,11,-6.875210864681095,530
15,3,27,3,1.91752213400501,498
16,23,5,31,-28.2795577623317,99
17,18,30,12,12.7162993793922,81
18,7,12,27,-52.1348316274724,303
19,3,4,24,1.98324307575219,287
20,19,3,7,6.03162595243506,454
21,2,12,15,-3.1107980903375703,186
22,4,29,12,-5.0352339210888495,289
23,1,29,12,4.77519436120994,115
24,22,15,3,-16.8017159950579,392
25,0,14,15,-9.8195721574313,8
26,35,30,24,10.0970020826475,407
27,13,34,4,-4.17683010118254,275
28,7,14,22,-8.52078670948004,314
29,13,12,22,-3.20503912237474,271
30,28,5,20,-37.3990273998306,125
31,32,26,17,-14.54618620895,93
32,37,29,13,-5.54098980880352,268
33,7,37,20,-10.792834453868416,312
34,32,14,8,-9.11140228579722,96
35,7,24,27,-14.6277410429166,309
36,30,21,25,14.4463629782545,415
37,24,4,33,9.98326838276112,401
38,33,15,15,-3.9424554589647,336
39,22,8,16,-35.569802782227,160
40,35,3,29,-40.2705285749419,550
41,35,8,5,-19.5541382474011,210
42,30,21,32,-6.10675751993328,415
43,1,29,33,10.8255363720142,115
44,2,20,7,4.51470450923956,188
45,24,8,9,9.51268500605148,199
46,17,10,27,-25.3068878911443,359
47,10,20,27,4.95975624413738,461
48,15,12,1,-6.22560115093519,294
49,19,4,21,-7.73999653402971,29
50,34,26,1,-2.53655552784674,382
51,22,19,33,-59.4960859672839,159
52,14,29,26,-8.72170996103686,291
53,35,2,17,-23.6692836343184,221
54,24,29,22,-7.984343451909825,205
55,34,14,15,-12.5532269566269,384
56,19,37,3,-2.97790631716317,28
57,18,10,9,14.8132538834323,75
58,22,23,23,-28.0864640168106,164
59,6,3,24,5.46816237192211,559
60,10,4,11,4.07937854508263,70
61,35,6,29,-19.1219821407435,231
62,17,8,6,-39.441730895384296,55
63,36,24,27,7.1998307588385,495
64,5,20,27,-65.3099796231682,11
65,36,1,6,-7.19519185153775,493
66,36,32,33,-28.0141230688024,253
67,35,32,32,-1.98516931407132,215
68,13,24,11,-7.1525533838176,424
69,24,8,7,-16.3684527418886,199
70,33,12,32,-66.7459579818,329
71,36,28,33,-10.677195431549183,256
72,1,23,5,3.00361300966637,112
73,30,21,24,9.812741476305,415
74,34,10,21,13.6449313798717,563
75,36,37,14,-7.7931404447065,420
76,32,29,32,1.28171247789823,95
77,10,4,13,10.470141102705789,70
78,17,34,27,-7.2847651185981,360
79,22,6,5,-71.10862469223696,173
80,26,12,3,-10.49914736056042,233
81,31,20,28,-1.31246114482424,320
82,9,3,2,-21.6103800853934,547
83,22,34,12,-10.424582327094823,391
84,23,27,22,-3.3105388668775,471
