,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,31,23,16,-4.5681355074955,440
1,35,26,3,7.4762648782665,223
2,32,20,13,-5.055629267803925,89
3,16,11,1,-13.091229031282602,357
4,9,19,33,-12.8783771770877,175
5,2,7,10,-20.7009426302765,196
6,32,30,24,10.8923600141652,369
7,15,12,16,-6.27962398901145,294
8,19,37,6,3.4878847787073,28
9,10,8,7,-11.30877748295015,67
10,28,10,16,5.520691141193655,378
11,1,14,30,11.8456227340249,116
12,25,14,13,-5.4122719047786205,247
13,8,37,14,5.05925564219257,33
14,2,19,11,6.23082718192933,185
15,30,14,3,6.814888040631375,490
16,16,24,31,5.77596020891019,49
17,17,25,12,-33.4440635182224,62
18,15,12,27,-3.669640855585365,294
19,25,27,24,2.5474569239835,488
20,35,21,32,-5.89430815217599,228
21,28,29,15,18.9958137192788,133
22,13,8,12,-2.346226734172125,423
23,32,25,12,-7.423028643562811,94
24,27,8,3,2.6387378883506747,120
25,7,23,3,-63.646897331071344,306
26,9,23,24,-6.50850971023312,522
27,36,20,4,-6.38657991555184,252
28,37,14,22,-6.63965888429565,269
29,35,6,22,-24.172170789856,231
30,10,29,20,13.4582309034698,68
31,17,27,17,-21.0190367983225,59
32,13,5,13,-22.6331689091232,270
33,36,5,20,-12.1836126090562,532
34,18,10,8,-21.3457014623375,75
35,15,11,27,16.1377538592673,430
36,26,8,25,6.38207319268272,232
37,35,18,33,-8.49972728829642,548
38,36,28,15,-12.3881717517538,256
39,34,11,16,15.348989411894202,518
40,35,20,29,-34.9893004089148,214
41,9,34,5,-5.95115558913358,179
42,33,3,32,-54.9613981323664,448
43,28,15,33,-16.8587044114158,136
44,22,5,7,-7.834456127355775,390
45,35,0,9,-7.748329823420365,208
46,12,37,27,-6.24537859255252,40
47,17,8,27,-32.964023187098405,55
48,7,14,1,-32.573674838634204,314
49,19,21,21,-3.5312106304136703,31
50,22,29,1,-17.851285552104898,171
51,22,15,33,-18.154172186318497,392
52,36,26,26,16.5915290707388,260
53,9,10,17,-65.397951753141,177
54,22,20,22,-49.084458408948805,163
55,18,6,15,-15.2478549254195,84
56,31,5,20,-83.09478094223695,318
57,32,5,9,-36.2145291940951,86
58,32,26,23,-22.7464290912507,93
59,15,29,24,12.2093132964817,297
60,19,23,11,5.92259033561248,453
61,35,2,29,-26.1483170765669,221
62,0,12,6,-17.9375542941168,450
63,36,5,27,-10.701228223105025,532
64,9,6,4,-12.1982374457934,398
65,2,7,6,-19.6219198334545,196
