,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,31,12,16,-8.04590868383423,439
1,36,22,3,-32.0097203723035,259
2,32,25,13,-22.0307652063606,94
3,17,8,1,-20.2645207906029,55
4,9,7,33,-39.3530519033379,184
5,13,20,10,-1.32206018178244,534
6,34,8,24,7.17064015336052,139
7,15,5,16,-17.3234293282354,428
8,18,24,6,16.819521370238498,79
9,1,15,7,-9.253529430105363,117
10,1,29,16,-4.60816999528227,115
11,34,11,30,7.03745388244524,518
12,36,26,13,5.40677550476006,260
13,19,30,14,3.06085775263029,26
14,25,23,11,13.2854861116504,244
15,15,8,3,21.301110072813103,293
16,18,6,31,-44.441943006086106,84
17,10,21,12,3.7012336149724447,71
18,3,12,27,-12.6197886584555,497
19,4,29,24,-4.79504057633132,289
20,17,19,7,-43.4007511044814,54
21,9,6,15,-9.032431661928264,398
22,13,5,12,-16.94520013965535,270
23,23,21,12,7.6062887596052,373
24,22,10,3,-22.4923286530027,162
25,0,7,15,-6.70033311774547,9
26,26,27,24,3.56883517878905,485
27,36,20,4,-6.38657991555184,252
28,7,27,22,-5.74477123960979,307
29,13,34,22,3.87621250017894,275
30,1,3,20,7.368885403460061,562
31,32,26,17,-14.54618620895,93
32,3,29,13,6.287045680524811,286
33,21,8,20,6.9544711157811605,503
34,32,30,8,1.940908895884205,369
35,3,4,27,-8.90991724686046,287
36,30,20,25,5.90547048962112,413
37,35,33,33,-20.0770835896125,230
38,33,11,15,-14.0323111952208,576
39,34,5,16,-17.1568711568247,381
40,26,12,29,-4.004997214325741,233
41,24,5,5,-4.17095656956667,198
42,0,15,7,8.99267992644819,351
43,34,29,33,4.756866315219121,148
44,2,14,7,-13.9652914663032,194
45,35,13,9,-14.0738272075412,226
46,19,3,27,5.9311910359286895,454
47,16,14,27,-20.843411339334303,51
48,31,7,1,-96.06206219223697,327
49,10,8,21,12.10719285084709,67
50,2,12,1,-5.98565566099239,186
51,9,3,33,-11.7132753069014,547
52,3,4,26,5.96569308389031,287
53,35,15,17,-10.704312348599885,484
54,2,6,22,5.268713803650455,197
55,34,20,15,-1.33392052935176,141
56,19,3,3,1.42876955630546,454
57,32,14,9,-7.14961284572996,96
58,11,10,23,10.005064097520314,475
59,0,10,10,-4.027565109286391,2
60,18,25,11,-13.3899837698609,366
61,25,10,29,-4.222822977894991,411
62,17,15,6,-14.9397993821822,363
63,35,37,27,-5.34206599725091,409
64,6,7,4,-61.4220945029981,347
65,36,18,6,10.24356650969429,418
66,36,31,33,8.47633864322572,422
67,25,10,32,2.72564668043552,411
68,13,23,11,3.98600450563716,273
69,35,19,7,-18.50248783103185,209
70,6,15,32,-4.58150560820042,346
71,37,14,33,-3.9953682195357496,269
72,27,37,5,-3.54577786002353,122
73,36,18,24,-10.8887249443197,418
74,11,5,21,-7.56065010802854,520
75,30,14,14,9.7648486725086,490
76,1,20,32,-4.532407767083885,111
77,18,20,13,-50.2081580119965,76
78,12,27,27,-4.419926281866525,39
79,22,15,5,-59.0295934422369,392
80,26,20,3,-10.53728158288028,235
81,7,10,28,-13.6040927926922,304
82,9,7,2,-11.2044874948098,184
83,11,4,12,8.24486629205446,479
84,32,15,22,1.83636080727783,97
85,9,7,28,-19.7662148505598,184
86,4,20,7,-7.82289605175748,288
87,35,3,10,-12.8867580922201,550
88,9,3,4,-10.5649636163956,547
89,22,15,25,-64.3594371922369,392
90,7,20,1,-64.5095861791815,305
91,2,11,10,0.8870436086759215,525
92,11,5,5,-22.487716539786,520
93,12,8,1,-6.63465773735869,455
94,18,30,6,11.528472668160806,81
95,36,8,6,-7.11077281814162,567
96,14,20,15,-6.6826281840051305,290
97,9,7,6,-45.044189753116,184
98,25,12,32,-2.9864910478418247,242
99,36,22,9,-62.0557063701016,259
