,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,31,26,16,-2.9627986562325352,324
1,35,31,3,-15.0842395801807,229
2,32,11,13,-15.3650930087792,92
3,16,12,1,-9.92626174630979,45
4,9,29,33,-17.511215450943197,396
5,26,10,10,-3.4345212483835104,234
6,27,4,24,4.450131770043485,123
7,15,26,16,-3.97693633695364,431
8,16,14,6,-19.4891941519198,51
9,32,10,7,-19.5402626230048,367
10,1,6,16,-2.95370024545361,119
11,28,8,30,5.29725423314315,376
12,25,3,13,3.53870612550817,246
13,19,29,14,3.84777666370087,27
14,2,26,11,-13.882635949566598,191
15,36,18,3,-15.840727604786998,418
16,17,30,31,-11.4876896677376,63
17,10,21,12,3.7012336149724447,71
18,3,14,27,22.2803723753109,426
19,13,8,24,1.54801362581229,423
20,19,25,7,-12.526620816634,25
21,11,21,15,-3.09148366001944,158
22,4,14,12,-9.275889403419557,427
23,1,23,12,8.940442696042116,112
24,28,15,3,8.94920073122002,136
25,21,20,3,-3.728032254221745,504
26,35,10,24,15.0678545461717,213
27,13,23,4,-4.73718732065384,273
28,15,25,22,4.80134939941496,432
29,36,28,22,-21.5003404411982,256
30,32,10,20,-20.9496892728624,367
31,17,3,17,-30.0275352940647,65
32,13,26,13,-26.1137162591951,276
33,13,15,20,9.40704573428766,281
34,18,5,8,-10.35768869172291,465
35,15,23,27,8.251700889446305,499
36,26,21,25,14.7892795805459,240
37,35,3,33,6.61389424392585,550
38,7,19,15,-24.0054747652027,301
39,34,10,16,14.4812203530072,563
40,35,37,29,-12.3643990521763,409
41,24,30,5,12.4498846635936,204
42,35,28,32,-6.193333739413665,218
43,34,37,33,4.41308393798363,149
44,2,8,7,10.608518223711403,482
45,35,12,9,-29.6025224769946,211
46,16,27,27,-6.992069544409871,356
47,17,24,27,-4.58282931339025,61
48,21,20,1,-7.147301185670591,504
49,16,20,21,-10.7389242723347,47
50,22,34,1,-10.289402080337585,391
51,9,26,33,-11.3039698277735,395
52,13,19,26,-9.927978133513616,568
53,9,6,17,-24.2039044529051,398
54,9,15,22,-10.0958155788447,397
55,23,12,15,-5.33623463793739,515
56,6,4,20,3.927385282646074,560
57,32,34,9,-8.683341147823299,91
58,1,3,23,4.0265860635289705,562
59,33,10,24,-5.258495973127459,330
60,19,30,11,10.3694524414811,26
61,35,31,29,-77.6273880238717,229
62,19,4,6,5.79789035357166,29
63,30,4,27,-11.2200653411609,414
64,0,10,27,7.311209084019285,2
65,35,30,6,-11.960127737836803,407
66,36,31,33,8.47633864322572,422
67,24,3,32,8.724887559263195,207
68,35,31,11,-34.3266519326639,229
69,24,5,7,-6.31079744316909,198
70,33,12,32,-66.7459579818,329
71,37,29,33,3.80674622805427,268
