,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,21,8,16,1.30515279507362,503
1,36,34,3,12.5541678228064,257
2,20,29,13,-1.5594671307831849,85
3,19,37,1,-9.537471656081625,28
4,11,14,33,7.83667452877978,157
5,36,3,10,-4.01321964112153,263
6,34,28,24,1.61166297055685,145
7,3,20,16,3.100210197091725,284
8,10,4,6,7.0673811432292695,70
9,1,23,7,3.86631583224301,112
10,1,30,16,-3.32030384808613,375
11,32,26,30,-4.33245378144664,93
12,26,20,13,-12.9664160823299,235
13,19,11,14,-2.57179747190268,22
14,26,21,11,-14.3911646094952,240
15,3,37,3,-1.172211041284529,425
16,18,11,31,-18.0841361300675,365
17,17,6,12,-36.6779346312732,66
18,13,7,27,-78.4802809422369,282
19,4,20,24,-2.12488239122636,288
20,16,14,7,-7.999632751205085,51
21,2,24,15,3.4366343679744302,399
22,13,7,12,-16.424205210839702,282
23,23,27,12,-3.6787250602564097,471
24,22,20,3,-23.9177658520842,163
25,19,20,15,-2.7229408436032,20
26,26,10,24,15.6636545759883,234
27,13,8,4,-2.7617951735227,423
28,31,5,22,-79.13709344223699,318
29,13,15,22,6.83696806655496,281
30,23,37,20,-11.6938541349158,104
31,32,26,17,-14.54618620895,93
32,36,13,13,4.10738909692683,262
33,15,25,20,-3.1476475166712348,432
34,32,10,8,6.62976051940353,367
35,3,4,27,-8.90991724686046,287
36,26,14,25,5.4787575498381305,487
37,24,8,33,11.2630847001057,199
38,33,3,15,-6.62914168634127,448
39,34,12,16,-5.19930757923666,140
40,35,26,29,-3.615589030229775,223
41,24,29,5,2.84920111019251,205
42,6,21,32,-5.76372857115942,543
43,1,25,33,-3.61408751534045,114
44,2,26,7,4.456081139123475,191
45,2,24,9,12.5992459563601,399
46,8,14,27,7.379484175074594,35
47,17,5,27,5.27036339682138,53
48,14,20,1,-17.196170089107202,290
49,6,3,33,8.585491844122584,559
50,11,27,1,4.980372395465579,156
51,11,26,33,4.39887760090102,476
52,13,3,26,-63.9871510527491,279
53,35,3,17,-26.61466015742129,550
54,35,19,22,-37.16428152733965,209
55,11,37,15,-10.5978118129816,389
56,5,4,3,-76.66118719223695,14
57,10,29,9,10.40149019905228,68
58,11,8,23,7.97012173150748,154
59,6,7,24,-23.8026334573338,347
60,10,37,11,-11.0011993332884,69
61,35,4,29,-36.3377726236038,410
62,17,23,6,-16.5580134655587,58
63,25,12,27,-3.4568249336956303,242
64,9,30,4,-12.2840269572784,481
65,25,10,6,5.61225874671607,411
66,25,5,33,-47.8395296138256,529
67,26,14,32,-6.333075575876196,487
68,36,3,11,-4.22321724951558,263
69,24,37,7,-13.9941109305089,206
70,6,37,32,-5.83446529642122,344
71,25,8,33,4.17006704230569,241
72,1,26,5,3.8863020552811953,473
73,36,8,24,12.3103769404349,567
74,23,5,21,-22.8155757342799,99
75,36,17,14,-20.3484115259649,417
76,1,24,32,-47.049386782155295,113
77,17,6,13,-33.57321309958325,66
78,12,30,27,-9.897915806369388,353
79,9,8,5,-5.78229730564341,393
80,35,33,3,-5.6577192451226495,230
81,15,10,28,16.112010275910897,429
82,9,14,2,4.076601272489175,183
83,11,21,12,5.96058358443911,158
84,27,8,22,4.00944333365541,120
85,22,19,28,-35.0269360830565,159
86,13,14,7,5.70205392366742,280
87,35,27,10,-5.602036997078505,405
88,2,7,4,-40.4455186775417,196
89,27,14,25,-33.0969094455959,124
90,36,4,1,5.70649985155856,421
91,9,15,10,-17.9691149514309,397
92,34,15,5,11.139960521432094,385
93,33,15,9,7.255198900672379,336
94,18,19,6,-10.8883687487842,72
95,25,5,6,-8.59469469682142,529
96,15,8,15,10.9304099770205,293
97,9,8,6,-8.03510582038598,393
98,26,24,32,6.97906887194546,237
99,35,9,9,-19.5905996824398,220
100,18,20,32,-38.293137731321394,76
101,16,11,9,-11.121941586722716,357
102,18,8,24,-20.6668755141528,73
103,34,27,22,9.230597918338953,144
104,22,6,9,-38.5593206216263,173
105,35,32,8,-19.1803925838123,215
106,32,15,30,-17.1685802300575,97
107,0,5,19,-12.410088133707,509
108,26,37,18,-8.576274243794586,486
109,7,5,3,9.629465047531385,502
110,9,23,10,-3.94059889884786,522
111,36,33,22,-16.8661949466023,575
112,1,8,5,5.7435236651248704,108
113,6,7,13,-66.3895874845619,347
114,13,25,14,4.6592075303523295,277
115,23,5,7,-22.4478707497022,99
116,23,29,24,21.1793044710642,103
117,3,14,9,6.31161445506254,426
118,24,8,23,14.2157366743595,199
119,5,20,27,-65.3099796231682,11
120,33,15,4,6.08587502613215,336
121,6,5,7,-39.3939359486568,338
122,22,19,25,-77.12846844223695,159
123,36,24,1,13.4773603050577,495
124,13,24,15,3.3786678228842897,424
125,3,8,4,10.32593199573108,536
126,19,10,14,4.617475758542905,19
127,16,27,3,-10.2774788418043,356
128,28,5,7,-14.6312516027362,125
129,15,10,3,24.1549027168924,429
130,25,30,24,24.3622473426565,412
131,18,7,8,-11.6200124717012,467
132,11,14,14,3.83518388796494,157
133,4,20,28,-3.4323563445354752,288
134,28,3,29,17.2014198241623,134
135,36,2,26,-11.72990617143191,494
136,17,27,15,-26.0338188163698,59
137,28,3,10,1.81432380005458,134
138,36,17,17,-7.49053037942528,417
139,6,28,1,-14.4920352063964,449
140,36,28,25,-11.8887556113182,256
141,23,3,23,4.398627987083315,105
142,8,20,21,10.7962500286067,32
143,19,3,24,18.5418712962855,454
144,18,15,13,6.63043849063161,83
145,36,2,22,-21.8478133596549,494
146,2,7,19,-39.5338603062292,196
147,16,6,21,-3.5241853148745204,459
148,18,27,6,-2.8177307612496296,78
149,24,12,14,-4.588887682918379,200
150,0,24,33,-7.9694673714705,349
151,9,12,2,-10.61663501085301,176
152,2,34,25,-5.6466189499334405,190
153,16,30,22,6.535723675005685,513
154,3,10,4,-41.6153039481203,537
155,36,34,24,6.37496655502345,257
156,9,7,4,-27.252471918858703,184
157,26,20,2,-17.0965791944796,235
158,3,20,8,-6.14988061531529,284
159,5,14,25,-44.6901837713462,452
160,24,10,5,21.0230106957503,201
161,22,12,11,-24.41601394431745,161
162,34,25,22,18.3693854954598,147
163,3,30,27,9.414569132364178,285
164,4,14,9,3.48574995681207,427
165,4,20,33,-2.82865290849856,288
166,0,7,4,-66.58920467196711,9
167,25,10,16,9.45709123272606,411
168,2,6,28,8.599425205316276,197
169,36,15,15,-14.1365571722455,264
170,13,30,1,4.45062038468772,278
171,30,14,23,7.28122857961165,490
172,33,14,16,-3.52527340109941,335
173,31,11,23,-9.498246795722997,323
174,9,20,24,-3.19529932470582,178
175,10,20,24,-5.101815653205875,461
176,26,29,8,-5.69618297007333,238
177,34,28,16,5.5565254264518,145
178,33,14,0,-5.16758614127847,335
179,13,27,9,-2.80989060603153,274
180,15,19,21,9.957455597747316,292
181,32,7,10,-25.611714284554505,98
182,1,5,4,-33.3368579738264,516
183,2,8,0,7.120991913326925,482
184,15,27,30,-5.4433538972377,500
185,24,3,26,13.5664179911499,207
186,3,27,3,1.91752213400501,498
187,36,3,6,5.28137227296635,263
188,7,24,1,-37.22303541526431,309
189,34,7,0,-11.629737304633984,386
190,25,5,31,-43.2185596831554,529
191,2,24,24,11.0102499584219,399
192,28,15,1,-5.53972564797602,136
193,5,37,0,-15.469593780239,13
194,19,3,32,4.74850729810335,454
195,4,29,5,-4.65903970446357,289
196,16,34,33,-8.0686573094718,48
197,33,7,25,-9.245627476968616,337
198,26,10,22,3.87873326670534,234
199,18,10,21,-15.6642532383519,75
200,2,34,15,-10.108220424759985,190
201,9,29,11,-6.479489537634789,396
202,23,10,3,9.4545573522025,101
203,18,19,18,7.3176561037612995,72
204,32,19,28,5.147098945146251,87
