,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,33,20,16,-4.29144485316203,446
1,36,30,3,12.5868389442055,261
2,32,25,13,-22.0307652063606,94
3,16,29,1,-14.8323530531927,50
4,22,24,33,-45.045481841222696,167
5,3,27,10,5.40865714153362,498
6,22,23,24,-48.323523230091496,164
7,15,3,16,20.637636853668702,433
8,32,20,6,-2.4020792517652296,89
9,28,7,7,-5.93043910273616,137
10,28,25,16,-1.7216783219194198,131
11,1,10,30,-3.255850401218735,110
12,25,21,13,-24.8317778003824,248
13,12,20,14,-7.908188850236209,38
14,25,24,11,4.44114568516144,245
15,15,5,3,-8.9934461868929,428
16,23,27,31,4.3372578663774295,471
17,23,27,12,-3.6787250602564097,471
18,7,12,27,-52.1348316274724,303
19,21,8,24,6.34147476730187,503
20,17,29,7,-15.5212133764914,64
21,2,30,15,5.83881451642988,192
22,7,11,12,-9.494974209387388,308
23,28,7,12,-9.027325252686616,137
24,22,14,3,-35.737551687197296,172
25,5,37,15,-5.695466368997925,13
26,36,0,24,8.443763717014981,554
27,13,11,4,4.15120745173535,496
28,33,11,22,-39.56749561725,576
29,15,4,22,2.57999813181024,434
30,27,4,20,4.6481725685521145,123
31,32,14,17,-1.96263738300205,96
32,13,25,13,-6.3654914621129794,277
33,7,27,20,-4.58991056823496,307
34,32,29,8,7.41038080386281,95
35,7,27,27,-34.676735327099706,307
36,36,13,25,-12.516753098393,262
37,35,11,33,7.32910741651882,549
38,6,14,15,-5.751283233867104,345
39,11,5,16,-6.6114965221442,520
40,25,21,29,-16.66091385176335,248
41,35,8,5,-19.5541382474011,210
42,5,30,7,-11.624126657984323,451
43,27,29,33,7.30096185857942,546
44,35,19,7,-18.50248783103185,209
45,35,17,9,11.76282309774701,404
46,17,10,27,-25.3068878911443,359
47,10,37,27,-7.7729775021765,69
48,7,29,1,-29.7023298134885,311
49,17,20,21,-27.864137407421,57
50,22,6,1,-18.2328689106289,173
51,22,23,33,-11.5074740294909,164
52,15,30,26,23.4146649567233,296
53,35,21,17,-18.9004993968759,228
54,26,24,22,10.701383359692615,237
55,34,1,15,2.935341434859456,143
56,19,30,3,11.7899299147156,26
57,18,30,9,10.8195726865588,81
58,9,14,23,-3.64552548224888,183
59,8,4,10,7.734838970822435,34
60,18,10,11,-11.848096329402,75
61,30,21,29,4.55533612881755,415
62,18,27,6,-2.8177307612496296,78
63,36,2,27,-6.1327598440997,494
64,5,20,27,-65.3099796231682,11
65,13,8,6,-3.2548757832054296,423
66,36,26,33,5.146263168362365,260
67,26,37,32,-6.1596065768124895,486
68,13,25,11,-5.8981459297574,277
69,35,9,7,-31.0677794667012,220
70,19,21,32,-3.95911422480383,31
71,36,30,33,9.284740373458916,261
72,28,27,5,-3.0189049357752102,128
73,13,34,24,4.62676857085162,275
74,34,27,21,6.92210323906688,144
75,36,20,14,-5.839039288204759,252
76,23,4,32,13.283625811946202,372
77,18,23,13,-15.1908053719363,77
78,17,34,27,-7.2847651185981,360
79,9,34,5,-5.95115558913358,179
80,26,23,3,9.84153870691769,236
81,31,8,28,8.145575023537539,438
82,2,10,2,-34.2726939891231,187
83,9,26,12,-5.3052596342315255,395
84,28,26,22,-4.53491805647094,130
85,2,25,28,-23.628206378666,400
86,15,7,7,-5.12090876192046,299
87,25,5,10,-28.28094011443325,529
88,35,32,4,-30.1477345249657,215
89,9,23,25,-10.3974604640992,522
90,15,23,1,12.4232750054994,499
91,35,19,10,-2.526383670782465,209
92,22,12,5,-61.7490899535277,161
93,19,30,1,9.43658173887369,26
94,32,11,6,6.36340603874994,92
95,36,33,6,-6.38843702653958,575
96,7,19,15,-24.0054747652027,301
97,2,3,6,9.115239070837506,483
98,26,24,32,6.97906887194546,237
99,25,24,9,9.17214700854584,245
100,10,8,32,7.73860003525282,67
101,17,10,9,-13.842224147838,359
102,32,10,24,4.611203284506275,367
103,11,37,22,-18.4916803388317,389
104,2,10,9,6.07725853713785,187
105,35,25,8,-7.37789583457575,224
106,27,8,30,2.5841377243474604,120
107,5,30,19,-9.699945412973726,451
108,35,4,18,-37.9657552002853,410
109,7,23,3,-63.646897331071344,306
110,24,10,10,5.852392364354905,201
111,4,20,22,-2.38241467956959,288
112,27,37,5,-3.54577786002353,122
113,19,21,9,3.6757992173684304,31
114,3,10,14,-4.81226860121571,537
115,28,27,7,-3.15825799959197,128
116,27,8,24,6.84094867880179,120
117,7,20,9,-40.07876772653211,305
118,35,6,23,-22.4515252803232,231
119,19,14,27,9.664258192124215,30
120,28,20,4,-6.64024408897366,127
121,0,29,5,4.59136864252422,510
122,35,17,25,9.738238881415516,404
123,15,19,1,-8.63232284788986,292
124,15,10,15,10.62851147882829,429
125,15,8,4,11.7034789869987,293
126,8,37,14,5.05925564219257,33
127,16,7,3,-19.358286676137297,52
128,34,37,7,-11.2604447444017,149
129,15,25,3,4.396221701971645,432
130,36,30,24,18.5964411649562,261
131,32,27,8,1.597853177062245,90
132,22,25,14,-11.0630779437267,169
133,7,14,28,-13.5853396057214,314
134,11,8,29,4.22646601130119,154
135,3,10,26,-49.8274623834071,537
136,17,19,15,-58.6456713184393,54
137,22,34,10,-30.1372015566576,391
138,36,17,17,-7.49053037942528,417
139,5,20,30,-49.4565946585505,11
140,14,20,25,5.05328528811848,290
141,34,27,23,-19.0754718793534,144
142,32,27,21,-30.0385777966434,90
143,16,15,24,10.102738851897216,358
144,32,26,13,-43.662241043602,93
145,13,30,22,3.20787194086253,278
146,24,10,19,7.410297545165025,201
147,4,20,21,-8.00772093050564,288
148,32,29,6,-5.31889563153398,95
149,35,19,14,-26.1680655260234,209
150,5,8,33,-33.7915754928188,10
151,9,7,2,-11.2044874948098,184
152,35,9,25,-28.03234276172095,220
153,17,14,22,-11.7752266379832,362
154,15,27,4,8.080353026687805,500
155,3,27,24,9.07914440841292,498
156,24,5,4,-4.223594352232815,198
157,25,20,2,-16.4167750442523,243
158,3,29,8,5.01311730248851,286
159,32,5,25,-40.1399847152462,86
160,24,37,5,-9.008195749319714,206
161,22,27,11,-25.75458921025515,165
162,22,8,22,-55.3166871922369,160
163,7,23,27,-61.128519426453,306
164,7,23,9,-65.3865588395528,306
165,21,8,33,6.83711331944917,503
166,16,29,4,-9.19565452368432,50
