,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,33,26,16,-3.57063193171476,332
1,15,10,3,24.1549027168924,429
2,18,29,13,-8.487778280986134,82
3,16,5,1,-6.312784754998215,456
4,9,5,33,-21.6318331533378,174
5,15,23,10,12.6953218915951,499
6,2,10,24,6.83500384305764,187
7,7,19,16,-11.163830170910204,301
8,32,34,6,-22.2077106274724,91
9,11,27,7,-6.80407853345611,156
10,34,28,16,5.5565254264518,145
11,1,6,30,6.863291964135669,119
12,30,8,13,18.1065842104071,249
13,8,14,14,6.81493206025403,35
14,13,12,11,-4.43629127735565,271
15,31,26,3,-8.42541848705026,324
16,28,8,31,8.747772158773454,376
17,1,10,12,9.96202204199551,110
18,7,19,27,-32.7880827690236,301
19,33,10,24,-5.258495973127459,330
20,18,27,7,-48.868329260602,78
21,25,24,15,3.22603559032843,245
22,21,8,12,3.95092140036834,503
23,34,3,12,6.31267164415396,150
24,24,29,3,12.18854583196,205
25,17,15,15,-20.245369672245506,363
26,13,8,24,1.54801362581229,423
27,15,5,4,-24.665461411871902,428
28,19,8,24,12.058151211585,17
29,33,5,22,-37.90140249360775,328
30,11,12,20,-12.8260656409549,474
31,28,3,17,4.044984502957555,134
32,13,26,13,-26.1137162591951,276
33,0,24,3,11.037690484378,349
34,28,8,8,4.26489631955848,376
35,7,23,27,-61.128519426453,306
36,15,8,25,4.48649395412111,293
37,35,10,33,4.065422519016515,213
38,16,24,22,6.254760438757755,49
39,11,30,16,9.2984584676347,477
40,26,37,29,-9.15480351393405,486
41,26,30,5,14.5708320794692,566
42,16,8,7,4.00013242041572,44
43,28,23,33,-4.31511380306486,379
44,35,6,7,-21.2398282891475,231
45,24,27,9,3.78462696448698,203
46,17,27,27,-33.65980717519351,59
47,18,19,27,-24.0667914289659,72
48,7,27,1,-43.72656657430901,307
49,19,21,21,-3.5312106304136703,31
50,22,19,1,-43.2636198716962,159
51,22,14,33,-53.5937014890486,172
52,21,8,26,5.010210660157015,503
53,36,37,17,-6.408299313950975,420
54,36,3,22,-20.5884807103805,263
55,2,12,15,-3.1107980903375703,186
56,17,34,3,-9.0246142975967,360
57,18,29,9,9.19868243396693,82
58,9,11,23,-4.953756992375835,180
59,16,3,10,-10.47638814639908,514
60,23,10,11,7.53525092865525,101
61,25,27,29,-4.60382548825301,488
62,18,24,6,16.819521370238498,79
63,36,22,27,-67.03886976093429,259
64,5,21,27,-33.5575551554065,15
65,36,37,6,-6.993497839351775,420
66,36,10,33,11.682181074494,251
67,36,30,32,5.7633706458491805,261
68,15,21,11,-4.19256985698974,300
69,30,4,7,-5.182822964656385,414
70,21,29,32,-3.775405713738265,316
71,36,20,33,-11.885341135478214,252
72,11,23,5,-5.81607039627376,387
73,15,30,24,16.9812645031002,296
74,28,8,21,12.6095257439667,376
75,36,19,14,-5.37588640732851,491
76,11,23,32,-2.54639151271332,387
77,10,29,13,14.2546138929306,68
78,17,14,27,-2.3105975565881,362
79,24,8,5,5.577521000214119,199
80,36,26,3,8.54670718988131,260
81,31,30,28,-7.264919837504765,442
82,35,31,2,-20.800223317994305,229
83,2,7,12,-58.9510309422369,196
84,22,14,22,-49.1555949528057,172
85,2,19,28,10.504224323679004,185
86,33,12,7,-3.41480351994508,329
87,30,4,10,6.04975138973332,414
88,26,5,4,-21.0933251673502,528
89,0,29,8,5.13541431292397,510
90,3,20,1,-12.4443881999826,284
91,35,25,10,-5.27374709092543,224
92,9,27,5,-4.53194998680021,394
93,5,29,1,-4.988145184211286,12
94,32,29,6,-5.31889563153398,95
95,36,30,6,4.733003074138165,261
96,0,20,22,-2.20479296959118,3
97,24,3,6,6.26953365855769,207
98,36,25,32,-9.482022340754185,573
99,26,24,9,9.585994077694515,237
100,23,4,32,13.283625811946202,372
101,17,20,9,-42.6299552265321,57
102,1,30,24,8.235129732184776,375
103,2,8,22,7.06698517196576,482
104,9,26,9,-9.001332351116229,395
105,25,14,8,-8.896847259385336,247
106,27,14,30,5.85104062379007,124
107,16,24,19,-8.658967618610049,49
108,36,9,18,12.4722783243686,419
109,6,14,3,-5.31811937327233,345
110,35,28,10,-4.15575345376331,218
111,21,29,22,-12.8462164573002,316
112,34,15,5,11.139960521432094,385
113,19,29,9,9.15242749637977,27
114,13,26,14,-8.535816578068975,276
115,34,3,7,9.33506069616628,150
116,34,15,24,9.371039844850513,385
117,15,26,9,4.1612345834662,431
118,35,21,23,-13.2815800123549,228
119,12,20,27,-4.0855567326976,38
120,15,7,4,-48.3675460281339,299
121,16,10,5,-9.992976725618895,46
122,5,30,8,-4.26092138442511,451
123,13,14,1,-5.44535084575103,280
124,33,26,15,-1.46230558866533,332
125,7,29,4,-39.97294895256205,311
126,8,20,14,3.44166992115714,32
127,18,29,3,-17.305530004097598,82
128,22,12,7,-26.0945615669211,161
129,33,27,3,-3.27322400044565,331
130,4,20,24,-2.12488239122636,288
131,27,14,8,-7.95593457628908,124
132,11,4,14,4.02950573617926,479
133,31,12,28,-4.37977371081594,439
134,11,5,29,-10.707923154649183,520
135,15,26,26,14.5558922578454,431
136,32,15,15,-5.31358053004217,97
137,22,14,10,-12.819613317594484,172
138,3,21,17,-5.10611368897542,538
139,19,29,30,15.240826818238,27
140,31,14,25,5.63676356686468,443
141,28,27,23,5.778181960138999,128
142,18,20,21,-36.529787063670994,76
143,18,24,24,-14.4743448361859,79
144,18,30,13,-6.031173456354875,81
145,7,12,22,-8.20860560819549,303
146,25,30,19,5.068459151968041,412
147,22,15,21,15.9635220429153,392
148,32,6,6,-10.182332060397306,371
149,2,7,14,-22.7716331466981,196
150,5,37,33,-6.2226857196064,13
151,35,3,2,-25.5770546367684,550
152,26,10,25,24.1943714620404,234
153,23,21,22,3.37611791727164,373
154,7,3,4,-81.7298746922369,313
155,15,21,24,5.63661070974179,300
156,35,2,4,-15.1669328265417,221
157,13,34,2,5.87568644377578,275
158,7,37,8,-8.65628889463601,312
159,9,11,25,-10.118964412970705,180
160,35,31,5,-70.0826827520804,229
161,2,14,11,-15.8578492786936,194
162,2,23,22,-25.32594091781069,524
163,7,20,27,-64.2032386441891,305
164,15,25,9,5.44958689144946,432
165,7,19,33,-51.3661797163179,301
166,16,15,4,-42.2885998362905,358
167,36,4,16,12.773205751286898,421
168,26,3,28,-1.17391486067555,239
169,31,25,15,-10.844695619263,325
170,15,14,1,-13.4483028671301,298
171,13,34,23,-18.9486366111154,275
172,5,8,14,6.42125046658036,10
173,6,30,23,4.71232056750276,343
174,26,23,24,7.804401088115741,236
175,1,27,24,3.69381960830668,374
176,36,11,8,13.3067698511664,258
177,22,10,16,-7.753397687883661,162
178,19,30,11,10.3694524414811,26
179,3,37,9,2.91046163513179,425
180,7,27,21,-4.468725639385919,307
181,34,7,10,-19.9290216423136,386
182,34,8,4,7.70564830806342,139
183,26,3,0,-7.343580152322399,239
184,7,20,30,-75.48724969223696,305
185,25,37,26,-3.84883045707598,530
186,21,20,3,-3.728032254221745,504
187,3,8,6,13.0210702762092,536
188,31,3,1,-13.1021047384855,505
189,9,7,0,-54.7738063940992,184
190,36,6,31,-11.4144949590242,581
191,25,26,24,12.2568903795458,552
192,34,6,1,-2.87833928405768,153
193,17,7,0,-22.3623993497704,545
194,17,30,32,-12.3389206739212,63
195,7,3,5,-50.6071402007536,313
196,17,12,33,-47.535725451930105,56
197,32,34,25,-23.9946989784689,91
198,13,15,22,6.83696806655496,281
199,32,25,21,-9.50615020558182,94
200,25,12,15,-17.5672915392203,242
201,35,25,11,-7.985199137003029,224
202,34,3,3,5.500127477591535,150
203,1,5,18,-26.3583337575593,516
204,32,3,28,1.30967614140144,370
205,25,5,6,-8.59469469682142,529
206,34,19,1,-11.82299577366765,138
207,22,25,2,-8.372054365248525,169
208,22,27,25,-32.8522627561651,165
209,19,3,26,3.5455587436975096,454
210,15,24,14,13.8637065892727,295
211,13,24,6,-2.54543346870903,424
212,34,23,19,7.549634555752965,142
213,31,29,4,-8.732133943101426,539
214,32,3,17,-8.16897488321315,370
215,36,5,4,-23.394918381277,532
216,6,28,25,3.5409526455217097,449
217,36,31,27,5.86263277191382,422
218,32,7,31,-3.92066646224832,98
219,28,7,33,-9.714590847974485,137
220,6,3,22,-7.49747512023234,559
221,0,26,5,-3.305883950845834,6
222,9,24,2,7.378530554389959,181
223,2,5,5,-36.2235393615425,523
224,22,11,23,-13.7679546332831,166
225,36,20,2,-14.9189686824142,252
226,17,26,22,-21.300365611282,361
227,0,11,25,-30.1128042321835,348
228,18,12,23,-48.7126246922369,74
229,25,27,2,-9.385642309385606,488
230,32,6,18,10.81821315006232,371
231,7,27,17,-14.8393102294678,307
232,5,20,3,-47.3701660409053,11
233,17,19,10,-41.370398746767805,54
234,31,14,20,4.673647975073605,443
235,36,29,6,8.97752906163347,574
236,16,20,30,-42.2895754762548,47
237,7,12,26,-37.5756837006866,303
238,15,27,14,-9.311792034465324,500
239,33,8,29,6.40906579436266,445
240,25,10,12,8.70282852594193,411
241,7,27,19,-16.9359227531978,307
242,17,34,20,-15.6842114443202,360
243,25,21,3,-11.5176624328177,248
244,12,8,6,1.60205149803412,455
245,9,12,11,-7.88280053936915,176
246,35,21,13,-28.28710735403855,228
247,11,27,27,8.82856810229498,156
248,5,8,20,-63.2110235699618,10
249,35,10,8,-10.321062333551506,213
250,24,3,3,3.1665168467724,207
251,1,7,33,-43.858362429461,118
252,5,20,32,-25.4190137898259,11
253,15,24,21,5.47308139994437,295
254,9,25,4,-18.0094725385791,182
255,15,3,21,14.559358634301,433
256,22,29,17,-10.3157373307282,171
257,7,3,3,-40.1276800022585,313
258,35,22,2,-5.68113747458439,219
259,1,6,23,-4.66760317584795,119
260,5,29,32,-32.7465433445757,12
261,19,30,17,9.38226186630604,26
262,16,5,26,5.172062809325875,456
263,9,8,27,-8.026831061019315,393
264,25,27,26,-1.94158544990681,488
265,31,19,16,-7.94694306068898,556
266,35,10,5,-14.8939598671094,213
267,35,13,21,-18.76442611733245,226
268,22,12,27,-50.6115503781501,161
269,18,11,14,-34.078312638553,365
270,36,15,14,4.53642829437821,264
271,25,10,24,13.0992447591965,411
272,15,26,25,-4.11606278135617,431
273,34,5,19,-15.3864094563698,381
274,32,12,29,-7.42506779795926,88
275,36,29,17,7.47226829701798,574
276,35,1,11,-9.893966696971424,217
277,28,8,33,9.48938159279538,376
278,32,26,27,-9.31218586445938,93
279,31,29,24,-9.2022584471992,539
280,7,14,16,-9.72373224402411,314
281,25,12,31,-5.8636200933618206,242
282,11,14,15,-8.322461343504195,157
283,15,14,15,-14.2346112810666,298
284,35,15,18,-14.4845782708492,484
285,7,4,21,-56.8053651108126,437
286,17,24,31,-18.2230546412893,61
287,16,11,9,-11.121941586722716,357
288,35,6,0,0.9833287522310106,231
289,22,19,4,-91.97334344223692,159
290,19,3,14,-5.0244809182528,454
291,10,30,20,7.70713592829746,463
292,17,15,32,-28.9902895617301,363
293,33,30,33,-9.694740645156724,333
294,22,26,19,-12.6669788672256,168
295,10,37,23,3.7649818782152,69
296,37,14,22,-6.63965888429565,269
297,7,10,9,-20.8465648276132,304
298,34,20,18,-27.3850069390015,141
299,32,24,17,-22.8250702324328,469
300,17,12,3,-50.6968988632223,56
301,22,11,19,-6.775867312652816,166
302,34,10,32,-35.3798364082134,563
303,1,10,33,-3.778216663091115,110
304,15,24,15,9.72125471837323,295
305,11,5,8,-11.5684761317584,520
306,13,14,18,2.38840152854303,280
307,17,10,10,-24.3147439196674,359
308,33,12,16,-7.60583768663686,329
309,6,15,32,-4.58150560820042,346
310,24,21,5,5.601233192963315,403
311,22,6,1,-18.2328689106289,173
312,31,3,25,-13.1365880534618,505
313,22,26,31,-28.1480950029057,168
314,11,8,1,8.77358758449806,154
315,35,25,13,-6.365366011238115,224
316,25,23,24,10.3767740794168,244
317,26,29,14,-10.133279523998125,238
318,7,21,16,-3.449285408489955,315
319,0,8,30,-6.18244184127332,1
320,24,30,10,15.4002059407963,204
321,0,15,23,9.23597462640478,351
322,32,8,10,5.13204992274431,468
323,11,21,24,-1.774431143484525,158
324,30,29,18,16.1009629918062,531
325,1,23,13,1.66424117065141,112
326,6,23,22,-5.89405733281142,340
327,7,3,22,-4.05277512795254,313
328,1,12,16,-4.4250306424269095,109
329,7,21,10,-21.1486927973112,315
330,1,3,29,6.27096117852132,562
331,19,24,1,4.07982461825931,23
332,9,19,27,-11.0691754471266,175
333,36,9,30,-7.20410876260667,419
334,24,30,27,15.2381586968774,204
335,2,11,26,19.747678311264103,525
336,0,3,26,3.7339374650369,7
337,23,4,0,16.6678257129024,372
338,23,8,21,12.1683376838585,100
339,26,24,24,15.3211725837561,237
340,7,12,4,-50.9090017011723,303
341,32,25,7,-23.5059248676523,94
342,1,23,24,7.23391512546975,112
343,36,23,24,10.8685694430714,254
344,26,27,10,1.56151302986512,485
345,8,29,6,-4.16147159509579,352
346,17,3,6,-4.221849403110345,65
347,7,4,9,-24.9220484361022,437
348,25,14,14,2.91992069772557,247
349,24,5,26,-4.560920202288941,198
350,34,26,0,-27.6640893101967,382
351,36,17,15,-2.313844871504785,417
352,2,30,13,3.12192709618799,192
353,7,29,3,-31.7035501710098,311
354,35,20,1,-16.153162564740597,214
355,22,29,11,-13.8637409538739,171
356,11,5,17,-19.9139806353915,520
357,9,29,28,7.58927077122852,396
358,35,20,13,-22.302019505223,214
359,9,11,31,-16.347775415300703,180
360,28,5,20,-37.3990273998306,125
361,31,14,5,10.27508438841209,443
362,17,23,22,-17.326482140974,58
363,33,5,14,4.94360892184293,328
364,21,8,5,6.7216969153831005,503
365,16,29,8,7.183495190007305,50
366,17,3,19,8.707648655622405,65
367,34,30,18,19.312962087941003,383
368,11,10,26,-17.9822600926395,475
369,16,10,27,-22.5861922408888,46
370,3,29,22,-19.3116495880208,286
371,1,6,16,-2.95370024545361,119
372,19,21,23,4.41967556865375,31
373,36,14,31,7.35991274129332,533
374,0,11,31,6.81471151488293,348
375,36,21,23,3.47289316075642,266
376,3,8,7,6.61620425613636,536
377,18,24,26,28.5762772001054,79
378,27,14,13,-17.1384008926068,124
379,31,12,32,-5.26839871426993,439
380,12,29,8,-2.20520644856324,354
381,10,30,25,27.912603329181103,463
382,36,10,24,23.73283936121095,251
383,13,10,20,-38.8059559924042,272
384,26,30,3,14.1722265252064,566
385,36,22,16,-59.9547062647782,259
386,35,26,3,7.4762648782665,223
387,36,22,24,-28.8122800670559,259
388,28,15,27,-9.788370176989384,136
389,5,27,8,-28.0899067617107,511
390,2,8,21,10.5267980487782,482
391,12,5,7,-67.34737469223691,36
392,32,7,26,-19.6339460607749,98
393,2,10,28,18.5324051653882,187
394,33,23,24,2.61540215142483,506
395,3,12,24,6.1880868904607205,497
396,22,5,24,-7.9919953002920945,390
397,1,8,15,7.568613870757099,108
398,17,11,16,-17.107813275191802,60
399,2,7,0,-44.4814389851605,196
400,28,29,27,26.8414942229998,133
401,6,21,8,6.115114023312,543
402,0,3,23,7.820703280108949,7
403,36,16,15,-5.40884439977571,416
404,5,27,16,-38.4103072453974,511
405,21,14,29,2.57863121153154,317
406,7,5,25,30.6672654244947,502
407,28,25,7,-4.481439102736145,131
408,33,23,5,-12.110056511048295,506
409,34,28,31,10.0249295313541,145
410,36,8,19,10.9857519111034,567
411,35,8,0,-25.0682599700711,210
412,6,29,15,3.38201094079972,542
413,25,8,4,-10.6571238955922,241
414,22,6,33,-62.3534260082419,173
415,28,15,23,7.26650449315592,136
416,23,3,0,5.50575027886636,105
417,17,11,29,-12.2210240088334,60
418,36,37,2,-4.455304596125551,420
419,16,27,32,-2.54467518762564,356
420,36,20,31,-33.8448554602586,252
421,34,11,32,10.412646905390597,518
422,24,3,16,10.91309604003402,207
423,0,34,25,3.40928052826824,5
424,23,8,18,12.0578859066536,100
425,22,6,25,-64.0437184422369,173
426,30,4,32,-4.68507718382279,414
427,31,19,17,-13.3501315574087,556
428,3,21,0,6.87844836415602,538
429,25,10,2,-14.0511506892609,411
430,35,31,11,-34.3266519326639,229
431,1,20,20,-3.62588753250043,111
432,8,37,30,-4.8715923538345,33
433,15,20,20,8.49881619306223,577
434,15,23,32,6.24055851794457,499
435,36,1,22,-9.354167187232296,493
436,34,25,4,4.14873080926023,147
437,18,6,23,-37.301284187479496,84
438,35,12,33,-18.5486587463787,211
439,28,12,23,-2.76826453773946,377
440,9,34,14,-10.4871558139962,179
441,18,3,24,-12.9379398597771,571
442,16,12,1,-9.92626174630979,45
443,10,21,19,8.63998382295885,71
444,19,21,13,17.738044341867898,31
445,22,23,3,-18.1779951547542,164
446,24,37,20,-10.582993706495284,206
447,18,15,2,-9.781316811069194,83
448,1,7,21,-34.9015380212874,118
449,2,12,2,-4.992152077104255,186
450,13,12,33,-7.485774807902725,271
451,25,30,31,6.962082314940195,412
452,34,24,5,9.65642576884522,146
453,6,11,0,5.214407153909031,557
454,9,6,33,-9.81418415745379,398
455,28,24,2,10.593084703081184,380
456,15,4,1,8.7275248789516,434
457,25,8,9,-3.95988529785423,241
458,19,14,32,-5.11274526385073,30
459,2,25,25,-14.0490065965307,400
460,22,20,12,-32.5053443301988,163
461,5,29,14,-13.8572069958527,12
462,28,20,23,-2.57779382512321,127
463,23,5,18,-29.1650894410008,99
464,28,27,24,0.6637141797226136,128
465,28,11,20,-12.0341480006221,129
466,17,12,2,-51.0006807743475,56
467,15,30,8,8.51817680405245,296
468,18,3,5,-40.0018996631588,571
469,33,12,2,-4.52842620390172,329
470,18,12,11,-47.8359436420282,74
471,18,26,9,6.81162619677165,80
472,31,25,30,-8.76941206830209,325
473,36,6,32,-12.547992683759,581
474,25,5,3,-9.26488477363751,529
475,18,23,2,-36.0272093021701,77
476,17,30,7,-9.708439157984326,63
477,35,8,25,-15.873460956721,210
478,6,3,28,-10.60224965070782,559
479,32,23,0,6.270178602073575,368
480,15,5,7,-19.4701948049395,428
481,19,3,1,2.62319473328664,454
482,2,30,6,10.9730620381792,192
483,36,9,31,-16.3970382532471,419
484,18,10,1,-10.4117528995377,75
485,25,20,14,-4.88121499474391,243
486,26,24,5,23.2846291407553,237
487,28,23,28,-5.50297717269688,379
488,16,29,4,-9.19565452368432,50
489,22,23,22,-29.1700699221743,164
490,7,26,9,-16.331662149152102,435
491,18,19,32,-37.1169802984694,72
492,9,5,32,-17.6977696341451,174
493,9,5,25,-23.1078821624963,174
494,34,23,26,4.760271277289685,142
495,33,12,22,-1.32834552451301,329
496,9,5,7,-42.6308362752575,174
497,6,23,10,6.3582805184775495,340
498,11,25,18,7.384043981304975,579
499,1,19,17,10.117743488439086,107
500,36,27,25,-7.59240860819565,255
501,26,20,17,-17.7149830910207,235
502,16,14,29,-5.85885289552077,51
503,5,29,11,-14.1490504841081,12
504,12,10,24,-5.9178774755947,37
505,34,25,31,11.0766423439482,147
506,32,26,0,-20.9428723220575,93
507,23,29,11,8.204974827651675,103
508,21,8,0,4.22884697769904,503
509,5,4,12,-37.90792092173111,14
510,32,25,2,-32.9045960260891,94
511,9,20,9,-4.22955885474938,178
512,4,14,33,8.0924563520816,427
513,24,10,0,12.2442143948158,201
514,34,33,13,-50.1763879457114,152
515,5,20,2,-39.2395009933681,11
516,17,19,12,-38.5990757550014,54
517,6,5,21,-29.6626930500827,338
518,34,20,29,-4.1286850541063,141
519,32,15,18,-6.344004541123169,97
520,35,36,18,9.36565823497829,408
521,12,10,22,-25.6263070013452,37
522,31,34,8,12.3547370852756,322
523,12,10,26,-78.5434303828545,37
524,25,5,5,18.491730920217982,529
525,17,8,12,-17.173390637462802,55
526,35,9,26,-9.56876740970317,220
527,10,5,1,-7.44054897867508,460
528,34,3,23,-11.0999102025091,150
529,31,20,4,-9.49792620826739,320
530,25,30,30,-4.07361577875977,412
531,23,4,11,6.64753174470829,372
532,18,11,21,-18.284404418149,365
533,19,4,1,5.69201359251684,29
534,32,26,20,-40.2322281526741,93
535,31,3,23,-3.47653905077761,505
536,1,6,21,9.68893663710465,119
537,0,7,3,-36.006804636918304,9
538,9,7,2,-11.2044874948098,184
539,22,24,16,-78.500893934951,167
540,6,24,28,-21.7452117418077,341
541,22,23,21,-47.1211844656951,164
542,26,24,0,7.09719348433962,237
543,26,21,14,-5.875743469257889,240
544,28,19,0,20.0015969750226,126
545,32,15,2,-17.8192105925702,97
546,15,10,28,16.112010275910897,429
547,24,3,32,8.724887559263195,207
548,15,14,25,-6.00415642489857,298
549,17,30,13,-10.175704706354889,63
550,9,6,20,-12.5711382835613,398
551,15,26,22,-2.59401802403247,431
552,0,25,16,6.26580400451191,544
553,3,14,9,6.31161445506254,426
554,25,24,2,5.425451462038479,245
555,10,37,15,-11.4979513465397,69
556,16,20,17,-10.88396943303999,47
557,32,7,7,-6.33093771804179,98
558,9,24,7,-8.819180217257156,181
559,31,23,22,-5.14317353541795,440
560,33,14,28,6.33305480222619,335
561,34,29,16,5.87472377876632,148
562,32,6,30,5.56395975687661,371
563,35,21,3,-6.220410288889109,228
564,19,30,12,8.01465858696583,26
565,28,5,3,-33.4252943644769,125
566,22,20,22,-49.084458408948805,163
567,2,30,17,8.03316895407858,192
568,18,12,10,-19.7584250024864,74
569,34,24,24,18.2653142191218,146
570,35,27,9,-12.9575601381995,405
571,26,3,13,4.170426987790365,239
572,13,34,31,7.0420069922848,275
573,5,20,11,-64.4460309422369,11
574,4,29,13,24.707419000573,289
575,30,20,19,-2.90882251960814,413
576,19,23,25,17.0795450264847,453
577,31,29,30,-14.994499236404,539
578,19,23,27,5.31610495020076,453
579,25,3,18,9.45327923495728,246
580,22,11,18,-13.061191637618,166
581,15,19,9,3.80351589965767,292
582,15,5,25,-24.4065361312343,428
583,8,37,29,-4.301904627550475,33
584,10,20,4,-48.4969291186079,461
585,19,4,30,10.12371224818989,29
586,26,14,21,9.94976874601471,487
587,18,20,5,-60.8168121922369,76
588,4,20,13,-4.381046177991619,288
589,18,25,33,-54.69359530782485,366
590,13,14,3,-2.28899289906709,280
591,17,6,27,-32.571655079810895,66
592,10,27,26,-25.7976000099616,462
593,34,6,7,4.18818213963903,153
594,32,14,4,-9.24460986459158,96
595,15,10,24,16.600875626525,429
596,34,21,20,7.97740907438101,151
597,12,5,10,-43.1381254203542,36
598,35,23,16,-5.904643971392695,216
599,6,15,29,-27.83439901621309,346
600,21,8,31,2.5557070439738,503
601,36,9,24,-2.32032957995943,419
602,24,5,7,-6.31079744316909,198
603,9,3,2,-21.6103800853934,547
604,16,20,28,-9.316285077113616,47
605,19,14,3,-4.65097232039429,30
606,0,5,17,-38.2515016967509,509
607,30,37,3,4.491250256330099,553
608,24,8,13,9.645991068675633,199
609,23,3,5,-10.082858244073297,105
610,35,15,6,-4.68976559485832,484
611,26,8,25,6.38207319268272,232
612,31,7,23,-13.6331809934188,327
613,33,25,4,-9.086159695058983,540
614,32,26,7,-8.76856833507666,93
615,33,3,19,-35.2122352899896,448
616,26,12,20,-15.2671479155268,233
617,1,14,17,4.3942991344227895,116
618,10,37,8,-3.03774232636991,69
619,23,10,18,8.16275789696451,101
620,32,7,10,-25.611714284554505,98
621,36,2,7,-9.8943220148926,494
622,18,19,2,-21.4005379189243,72
623,37,20,26,-2.8796800735460897,267
624,34,15,19,12.2913059662385,385
625,25,8,15,-4.76243142934581,241
626,35,36,23,2.47455045703642,408
627,18,14,4,-15.162462192879,466
628,18,19,11,-18.3092662538412,72
629,18,10,3,-13.2010159823842,75
630,33,12,11,-5.39315809213777,329
631,33,11,19,-18.9095141640344,576
632,18,8,0,-63.7441550358829,73
633,18,20,30,-25.0607524693905,76
634,2,10,30,-15.3371066124284,187
635,19,24,3,5.63583799482986,23
636,9,20,16,-7.828563396804725,178
637,18,14,12,-3.3306565665810552,466
638,6,7,32,-9.5737019927976,347
639,5,37,14,-8.71315018607672,13
640,7,10,1,-17.3395512602036,304
641,37,29,2,2.88004190885253,268
642,13,3,19,-31.7205612267967,279
643,18,6,18,-13.0388668502944,84
644,2,12,5,-4.947966305340779,186
645,13,25,6,7.95994481725319,277
646,32,23,19,-8.775392466880604,368
647,26,8,14,4.962984167731886,232
648,25,10,29,-4.222822977894991,411
649,16,20,1,-19.43058093860349,47
650,9,27,23,-6.08538093602953,394
651,34,8,25,11.8392878281467,139
652,15,25,12,4.38830250759106,432
653,35,7,4,-5.879768397572811,227
654,28,30,2,8.534279416943995,132
655,16,8,32,13.9239200930873,44
656,34,12,27,-2.878556006798635,140
657,36,7,19,-45.7092409713178,265
658,26,5,33,-17.0516899735118,528
659,2,8,18,5.53494722963728,482
660,13,34,3,6.69217187800309,275
661,26,27,18,-23.8500962367472,485
662,7,12,30,-81.453249692237,303
663,9,20,3,-4.996609901178156,178
664,15,7,1,-65.40900404564769,299
665,22,6,4,-63.0242307875763,173
666,31,5,16,-55.0419631279111,318
667,32,8,29,-1.46137773279229,468
668,2,11,3,14.0447552649937,525
669,28,5,9,2.06506663042976,125
670,36,7,21,-29.131268419120502,265
671,25,23,22,6.1527821237765945,244
672,3,5,11,-19.8848357402401,535
673,5,30,5,-5.62761257587848,451
674,1,5,12,-28.8230012960497,516
675,35,7,1,-10.765461074375596,227
676,28,12,8,0.979225175206424,377
677,24,23,14,14.3632740745926,202
678,10,27,20,-15.0589214008878,462
679,17,19,1,-48.6393786196093,54
680,2,15,26,-3.31862710394128,195
681,8,29,3,8.43633994360666,352
682,2,3,22,6.313799953135705,483
683,24,3,4,10.10745254212538,207
684,16,8,19,8.847117837065205,44
685,13,30,23,-3.9758774913131,278
686,36,7,14,-17.2224555829919,265
687,33,8,30,8.887645688154976,445
688,7,21,25,4.359854709992019,315
689,13,14,28,5.970446029917991,280
690,24,23,9,13.3098933916293,202
691,7,4,33,-8.477769287945826,437
692,35,33,19,-18.072205671662505,230
693,2,25,7,-10.70290714868855,400
694,16,25,3,4.8454369845582,458
695,36,2,31,-12.8051616174205,494
696,2,29,21,-22.0004555302026,193
697,34,8,28,15.0452914382208,139
698,25,24,18,6.4051746486851,245
699,36,17,12,-12.882387688756651,417
700,34,37,26,4.32872273591955,149
701,17,6,21,-32.8837882748969,66
702,18,6,21,-39.049288274896895,84
703,13,5,17,-22.1589075916081,270
704,15,37,24,10.4035888466862,501
705,11,20,28,-39.6098475245362,155
706,25,20,0,-68.614437192237,243
707,6,25,7,-7.614697918482401,558
