,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,31,23,16,-4.5681355074955,440
1,15,26,3,11.2516356352658,431
2,20,29,13,-1.5594671307831849,85
3,12,4,1,-8.04925152222845,41
4,9,20,33,-14.5242037583421,178
5,13,20,10,-1.32206018178244,534
6,22,20,24,-45.4547390864469,163
7,15,12,16,-6.27962398901145,294
8,18,11,6,14.9624002470898,365
9,28,27,7,-3.15825799959197,128
10,27,21,16,-1.87111801897209,517
11,23,29,30,11.89972615965138,103
12,25,3,13,3.53870612550817,246
13,19,37,14,-6.76282979971079,28
14,13,24,11,-7.1525533838176,424
15,31,24,3,-7.25404561380202,441
16,18,29,31,-23.0189328917042,82
17,10,5,12,-7.93952402852918,460
18,3,30,27,9.414569132364178,285
19,7,37,24,-16.9797597699598,312
20,17,3,7,-34.0708762751985,65
21,35,37,15,-11.43802281917442,409
22,13,23,12,5.88415096778858,273
23,23,3,12,8.03546792972891,105
24,2,14,3,-15.7202420741963,194
25,17,23,15,-23.1115538621652,58
26,36,8,24,12.3103769404349,567
27,37,29,4,13.008862883272,268
28,6,27,22,-7.02077190222117,508
29,7,8,22,-10.544263321906694,302
30,22,24,20,-15.7864576772388,167
31,20,29,17,-17.8375457619858,85
32,37,14,13,-27.4619105197477,269
33,5,8,3,-23.5935439956561,10
34,28,29,8,8.514086892473479,133
35,4,14,27,8.24956046333836,427
36,3,4,25,-17.243142505636797,287
37,35,13,33,-14.9126667870546,226
38,19,30,22,7.45690230692276,26
39,34,28,16,5.5565254264518,145
40,26,3,29,-3.17732805155569,239
41,24,20,5,-13.89856283245095,526
42,19,5,7,-45.2839536538517,16
43,28,7,33,-9.714590847974485,137
44,2,14,7,-13.9652914663032,194
45,24,3,9,8.81860721141029,207
46,12,29,27,-3.8555375846908,354
47,17,8,27,-32.964023187098405,55
48,7,5,1,-30.430002750270106,502
49,16,20,21,-10.7389242723347,47
50,22,5,1,-13.8887952238966,390
51,9,8,33,-11.5263511169437,393
52,7,19,26,-16.88294060795265,301
53,24,37,17,-3.54103038780504,206
54,25,5,22,-12.354710698690877,529
55,9,25,15,-19.2294414662858,182
56,17,14,3,-18.1772144282866,362
57,18,29,9,9.19868243396693,82
58,11,37,23,-9.32859810671893,389
59,12,5,10,-43.1381254203542,36
60,1,24,11,7.934020829055805,113
61,25,37,29,-6.622205130675464,530
62,17,3,6,-4.221849403110345,65
63,25,24,27,2.8649090689709498,245
64,35,9,4,-24.920721769717,220
65,36,1,6,-7.19519185153775,493
66,36,4,33,7.24457985269976,421
67,25,10,32,2.72564668043552,411
68,7,11,11,9.5454299424109,308
69,35,16,7,-2.94218289434383,212
70,17,3,32,-52.1704314323851,65
71,36,7,33,-10.63395612957908,265
72,23,30,5,11.7679549558945,102
73,13,7,24,-21.4335865250521,282
74,11,5,21,-7.56065010802854,520
75,36,18,14,-17.8970590932632,418
76,1,11,32,-51.7453659174708,472
77,10,8,13,8.291925738529429,67
78,16,12,27,-7.19451923326919,45
79,22,25,5,7.884599343476225,169
80,36,13,3,3.91411370483178,262
81,31,5,28,-52.518925951772,318
82,24,3,2,-5.12562240851547,207
83,11,29,12,5.206913207083471,564
84,34,25,22,18.3693854954598,147
85,2,23,28,-6.557909454236565,524
86,13,25,7,-9.155030401958433,277
87,26,4,10,19.06105317164185,551
88,9,14,4,-10.9678278514091,183
89,0,29,8,5.13541431292397,510
90,13,3,1,-8.78090376958321,279
91,35,19,10,-2.526383670782465,209
92,34,10,5,14.5205044989385,563
93,5,30,1,-5.68962289221179,451
94,18,30,6,11.528472668160806,81
95,36,20,6,-12.6804903060932,252
96,33,11,15,-14.0323111952208,576
97,2,19,6,11.8796411374865,185
98,25,12,32,-2.9864910478418247,242
99,35,31,9,-21.424973052571097,229
100,18,10,32,-7.588099404490269,75
101,17,5,9,-9.05086712377648,53
102,32,30,24,10.8923600141652,369
103,22,23,22,-29.1700699221743,164
104,9,15,9,-9.51529222893242,397
105,25,27,8,-4.70395127275245,488
106,1,12,30,10.363304292381194,109
107,12,21,19,-3.54159385212313,43
108,26,10,18,-12.7974931471236,234
109,6,27,3,-2.01084973135301,508
110,24,10,10,5.852392364354905,201
111,4,14,22,2.61763906964478,427
112,32,6,5,-2.31940109889821,371
113,0,7,9,-47.3269971846391,9
114,3,5,14,-3.08582125987674,535
115,1,6,7,4.41383200807044,119
116,28,8,24,1.940373234670775,376
117,15,24,9,16.1519213170751,295
118,24,8,23,14.2157366743595,199
119,5,37,27,-16.6591639609376,13
120,33,30,4,-14.8182874888753,333
121,33,24,7,7.8163555266401,447
122,5,21,8,-23.31109432880229,15
123,13,26,1,-24.464458903376,276
124,7,14,15,-7.3574930598656,314
125,13,7,4,-44.2342725912265,282
126,19,11,14,-2.57179747190268,22
127,32,8,3,5.560003339128549,468
128,34,5,7,-24.9163264079449,381
129,31,7,3,-66.95693829281899,327
130,36,7,24,-3.25704773396469,265
131,28,11,8,-13.9036455998136,129
132,11,14,14,3.83518388796494,157
133,7,3,28,-11.54566669619821,313
134,34,37,29,-5.6794711329274,149
135,14,20,26,-9.51490402123934,290
136,20,29,15,-4.3313771842447295,85
137,11,4,10,8.31177042286522,479
138,25,10,17,-12.2556019717305,411
139,0,20,30,-8.004827148899185,3
140,21,29,25,3.57583296118073,316
141,23,14,23,3.92352115506546,106
142,32,30,21,14.5565059303533,369
143,17,19,24,-59.328802864206494,54
144,18,6,13,-31.9898068495832,84
145,13,14,22,1.790048022377315,280
146,26,14,19,7.42031946838076,487
147,31,8,21,3.23178374013918,438
148,18,14,6,15.6683375765599,466
149,24,30,14,9.78425781542839,204
150,19,8,33,5.94888002278517,17
151,24,20,2,-14.8565306966744,526
152,25,8,25,2.42748631608912,241
153,18,30,22,-8.54603182361569,81
154,3,5,4,-73.7323871288927,535
155,3,30,24,21.00627411838009,285
156,9,12,4,-8.72776764544655,176
157,36,37,2,-4.455304596125551,420
158,7,10,8,1.80133816121262,304
159,9,15,25,-18.7221338189312,397
160,2,14,5,-20.66577424681475,194
161,2,14,11,-15.8578492786936,194
162,22,25,22,-18.1228921708918,169
163,4,20,27,-5.31083047205471,288
164,15,25,9,5.44958689144946,432
165,31,12,33,-4.03512779105548,439
166,6,7,12,-32.5830669750015,347
167,36,23,16,11.2430895805423,254
168,25,20,28,-21.7330720621463,243
169,15,7,15,-32.4451624625691,299
170,15,23,1,12.4232750054994,499
171,30,21,23,6.847275805643029,415
172,6,14,16,-3.99773055044055,345
173,21,8,23,7.8853903129491805,503
174,24,29,24,15.5185375160619,205
175,32,34,24,6.582395053557979,91
176,36,22,8,3.491860005491075,259
177,34,29,16,5.87472377876632,148
178,16,12,11,-8.064729903871754,45
179,13,7,9,-22.3867678314696,282
180,33,5,21,-22.018267444149,328
181,34,12,10,-1.60413837758706,140
182,23,5,4,-27.8590129682809,99
183,26,21,0,-7.370258081913574,240
184,7,11,30,-28.1972792166008,308
185,25,20,26,-3.66095192470407,243
186,31,20,3,-8.02831586133663,320
187,13,24,6,-2.54543346870903,424
188,7,14,1,-32.573674838634204,314
189,9,15,0,-14.4423566575321,397
190,26,5,31,-28.7312607928552,528
191,35,30,24,10.0970020826475,407
192,34,21,1,-10.6175678649466,151
193,17,8,0,-35.4551536517139,55
194,5,37,32,-15.3938488895399,13
195,4,20,5,-4.99684254888898,288
196,17,29,33,-6.903571381420255,64
197,32,27,25,-14.135331965420502,90
198,36,28,22,-21.5003404411982,256
199,27,14,21,8.9572971866509,124
200,35,30,15,-13.5322988390766,407
201,35,25,11,-7.985199137003029,224
202,34,15,3,24.6496444025942,385
203,17,3,18,-4.713436593621265,65
204,1,5,28,-31.9852569391476,516
205,35,2,6,-10.1277327173219,221
206,34,19,1,-11.82299577366765,138
207,34,8,2,11.977994853925416,139
208,22,11,25,-66.75693719223695,166
209,19,12,26,-13.3603893404671,18
210,15,30,14,13.3699792558908,296
211,13,5,6,-22.911485305359,270
212,34,19,19,14.1573972792489,138
213,7,5,4,9.987366072106,502
214,17,25,17,9.977971382958025,62
215,35,34,4,-10.713948783440184,406
216,6,10,25,23.6518744785825,507
217,36,10,27,11.134189466165104,251
218,17,30,31,-11.4876896677376,63
219,34,24,33,7.344878067383325,146
220,31,27,22,-5.851086308684041,321
221,15,30,7,18.9153387929474,296
222,34,37,2,-3.33455369875799,149
223,11,5,5,-22.487716539786,520
224,34,24,23,7.61179074502903,146
225,25,14,2,5.40359249261452,247
226,16,10,22,7.08278946096322,46
227,6,15,2,-6.531610696337,346
228,17,29,23,-8.75271920788105,64
229,35,6,2,-7.60343036965457,231
230,17,19,18,-29.3561409372828,54
231,36,37,17,-6.408299313950975,420
232,5,37,3,-18.3049411224479,13
233,12,37,10,-7.73892302075151,40
234,33,5,20,-75.695874692237,328
235,36,32,6,-12.3508710969864,253
236,19,29,30,15.240826818238,27
237,15,27,26,-9.714879437586005,500
238,15,25,14,-1.0108231366353504,432
239,33,5,29,-29.514427112893,328
240,9,20,12,-54.3931988264142,178
241,15,7,19,-17.5940000813108,299
242,17,34,20,-15.6842114443202,360
243,25,20,3,-24.9774310519617,243
244,0,30,6,4.67267338182041,350
245,9,10,11,-8.338166779532639,177
246,35,26,13,6.3274627325522,223
247,34,5,27,-7.32963588861553,381
248,0,14,20,-2.9698386248194,8
249,35,20,8,-6.71626732833439,214
250,2,15,3,13.8960456210558,195
251,28,8,33,9.48938159279538,376
252,33,20,18,-3.46259737830472,446
253,7,11,21,-26.4399312174463,308
254,33,5,4,-37.7016088514327,328
255,7,14,21,-16.4446420184617,314
256,1,24,17,9.441906833428,113
257,7,21,3,-30.2391129289129,315
258,2,34,2,-12.5948734240831,190
259,32,29,23,-12.9715891919769,95
260,33,25,18,-10.0996698591901,540
261,33,26,31,-9.37795975033022,332
262,8,4,26,7.80992323789092,34
263,22,19,27,-30.111836274882897,159
264,26,24,26,21.296738101660303,237
265,15,4,16,5.1119543731966495,434
266,9,27,5,-4.53194998680021,394
267,30,20,21,11.3394440690778,413
268,34,14,27,7.85215337641043,384
269,10,14,14,6.088873241020719,464
270,13,10,14,4.74806078935913,272
271,35,2,24,-11.6840966054002,221
272,15,5,25,-24.4065361312343,428
273,28,23,19,8.03251428299349,379
274,32,5,29,-56.6039577464352,86
275,24,29,17,-6.14135629171194,205
276,35,1,11,-9.893966696971424,217
277,28,26,33,-6.790286204173849,130
278,18,8,27,-30.6292419370984,73
279,7,19,24,-22.731814959023,301
280,15,26,16,-3.97693633695364,431
281,24,27,31,5.87674702481603,203
282,34,26,15,8.291401743809121,382
283,13,8,15,2.18846143202418,423
284,9,12,18,-30.4856437596359,176
285,5,27,28,-29.7146246718876,511
286,0,10,31,12.0537152833121,2
287,16,8,9,-21.9125112721766,44
288,26,5,0,-30.5769453236598,528
289,27,37,4,5.67275454418312,122
290,19,23,14,-1.82973731899903,453
291,10,37,20,-14.0352542492995,69
292,5,14,32,-7.432406386796909,452
293,6,21,33,9.82174962228202,543
294,22,26,19,-12.6669788672256,168
295,17,20,23,-45.5727196354426,57
296,25,3,22,-3.15476686288552,246
297,7,10,9,-20.8465648276132,304
298,32,34,18,-29.7242357382843,91
299,17,11,17,-17.432660715807,60
300,17,11,3,-25.9553786406013,60
301,22,24,19,-18.4137906830817,167
302,23,8,32,7.8148940275798,100
303,1,6,33,5.90471062997417,119
304,36,31,15,16.5007260091406,422
305,11,37,8,-7.376206048082169,389
306,36,12,18,-14.9387992015819,492
307,16,8,10,5.1845807892225295,44
308,31,19,16,-7.94694306068898,556
309,33,12,32,-66.7459579818,329
310,9,8,5,-5.78229730564341,393
311,9,19,1,-5.50221123531988,175
312,0,12,8,-4.54921700717861,450
313,34,5,31,-5.798403308329609,381
314,11,8,1,8.77358758449806,154
315,35,28,13,-30.2237548197075,218
316,35,24,24,11.021778078825704,222
317,25,27,14,-2.4075306108976298,488
318,15,25,16,3.97734534679712,432
319,31,6,1,-4.39704266440184,444
320,2,24,10,-8.115423216847159,399
321,0,10,23,9.956058864429297,2
322,18,23,10,-11.04674632660921,77
323,34,20,24,1.7287106369113898,141
324,35,1,18,-14.4457441863363,217
325,1,8,13,-25.22825140947809,108
326,21,8,22,3.8677357436481694,503
327,3,29,22,-19.3116495880208,286
328,32,11,16,0.4805446367506309,92
329,15,30,10,12.5687385429839,296
330,1,12,29,-4.22088148885567,109
331,19,20,1,-3.659139111206575,20
332,11,21,27,4.0974525636623245,158
333,36,22,30,-8.15154429741206,259
334,9,15,27,-14.9690710995791,397
335,9,34,26,-6.166509492410309,179
336,0,20,26,3.66859906316813,3
337,32,14,0,-21.918164395646897,96
338,28,15,21,-30.000355587331,136
339,24,3,24,31.9143699357468,207
340,13,34,4,-4.17683010118254,275
341,18,30,7,-23.37962665798435,81
342,32,27,24,5.42332808343944,90
343,26,4,24,15.7562159375702,551
344,35,2,10,-9.7056298635935,221
345,0,10,6,5.47896850719792,2
346,16,10,6,9.13839938359885,46
347,31,8,9,5.261037415272725,438
348,30,14,14,9.7648486725086,490
349,2,10,26,-7.43996102239142,187
350,34,23,0,8.34364727717335,142
351,25,5,15,6.34463446678045,529
352,2,20,13,-12.6406845879904,188
353,7,4,3,-86.94443719223699,437
354,35,10,1,-6.49316917727752,213
355,22,15,11,-57.6355576239038,392
356,32,7,17,-25.8645373080162,98
357,9,15,28,-7.47836251624666,397
358,35,0,13,-5.44881761903992,208
359,34,6,31,9.783778982193615,153
360,28,15,20,14.2130183756841,136
361,7,26,5,-38.2304464398905,435
362,12,20,22,-3.39597710061262,38
363,33,5,14,4.94360892184293,328
364,15,10,5,18.8675783474845,429
365,16,14,8,-18.2030109148395,51
366,17,24,19,-16.2880750777668,61
367,23,5,18,-29.1650894410008,99
368,28,14,26,-2.95516629510246,135
369,19,20,27,4.49784838473205,20
370,36,3,22,-20.5884807103805,263
371,23,12,16,-11.5621199770838,515
372,19,27,23,-3.476648974471135,21
373,35,31,31,-11.5133445161211,229
374,31,25,23,-3.735244745121515,325
375,25,4,23,-5.336512707780431,572
376,25,29,7,-11.4060075619056,489
377,18,12,26,-9.03677759463035,74
378,27,8,13,-10.676844613818004,120
379,15,26,32,-6.358828061686539,431
380,16,5,8,-9.064145617147403,456
381,16,25,25,10.03837716145708,458
382,26,3,24,16.6189105188014,239
383,13,14,20,3.077158012304235,280
384,35,33,3,-5.6577192451226495,230
385,25,27,16,-4.78442746511445,488
386,35,12,3,-10.282148935361407,211
