,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,6,14,16,-3.99773055044055,345
1,36,23,3,11.4201899056118,254
2,32,5,13,-45.0142639957413,86
3,19,30,1,9.43658173887369,26
4,22,27,33,-60.53277907626391,165
5,36,7,10,-7.51908812423559,265
6,34,37,24,11.8538790084073,149
7,7,21,16,-3.449285408489955,315
8,18,30,6,11.528472668160806,81
9,11,27,7,-6.80407853345611,156
10,34,11,16,15.348989411894202,518
11,32,25,30,-14.3435152252317,94
12,25,24,13,-4.35065448400109,245
13,16,12,14,-5.38104126380305,45
14,25,24,11,4.44114568516144,245
15,13,6,3,4.955136342116305,283
16,27,37,31,1.52558480073344,122
17,23,29,12,4.981298073239451,103
18,15,29,27,3.40208302912608,297
19,15,12,24,2.83690279095925,294
20,18,11,7,-20.8091595329496,365
21,9,14,15,-3.02664873619566,183
22,14,20,12,-12.5088625339655,290
23,28,7,12,-9.027325252686616,137
24,22,23,3,-18.1779951547542,164
25,6,25,3,-7.1406508488670895,558
26,25,5,24,4.74127274285692,529
27,13,8,4,-2.7617951735227,423
28,33,5,22,-37.90140249360775,328
29,4,20,22,-2.38241467956959,288
30,1,25,20,-5.68463642691021,114
31,28,26,17,-13.8204225624905,130
32,13,27,13,-11.7721991109644,274
33,7,25,20,-5.6276765356599,310
34,23,4,8,9.3032915967749,372
35,7,19,27,-32.7880827690236,301
36,36,15,25,5.03390750877576,264
37,24,14,33,7.64664844607125,402
38,33,7,15,-5.857425539385931,337
39,11,14,16,2.500427774223695,157
40,30,27,29,5.93161804892641,250
41,26,24,5,23.2846291407553,237
42,16,23,7,-7.32752257737744,355
43,1,6,33,5.90471062997417,119
44,35,6,7,-21.2398282891475,231
45,2,25,9,-5.5684865871622105,400
46,16,11,27,-11.1418416141105,357
47,17,3,27,-3.4933152808855947,65
48,15,37,1,-6.38939473270804,501
49,19,14,21,8.55364085398851,30
50,11,20,1,8.31304836135233,155
51,22,19,33,-59.4960859672839,159
52,15,12,26,-15.7367200900592,294
53,36,37,17,-6.408299313950975,420
54,35,1,22,-18.7203952810344,217
55,34,12,15,-6.246232115752945,140
56,19,11,3,5.34505204011414,22
57,18,24,9,13.1909794128968,79
58,2,24,23,11.8799765398167,399
59,0,20,10,-4.1904207558781295,3
60,18,8,11,-44.2474073307571,73
61,36,8,29,5.37591022798803,567
62,17,14,6,-7.79858252306063,362
63,36,10,27,11.134189466165104,251
64,0,30,27,9.455931660192215,350
65,36,34,6,7.1555234512476105,257
66,36,10,33,11.682181074494,251
67,36,29,32,-5.34533665923333,574
68,13,29,11,-9.55118511836036,555
69,25,4,7,-15.939701772883598,572
70,6,26,32,-6.78038113631953,342
71,36,20,33,-11.885341135478214,252
72,22,8,5,-27.9407571358592,160
73,36,24,24,20.186706862661502,495
74,28,3,21,-7.95051970387961,134
75,36,20,14,-5.839039288204759,252
76,11,23,32,-2.54639151271332,387
77,10,37,13,-2.74505053796676,69
78,16,6,27,-12.8945984056165,459
79,24,5,5,-4.17095656956667,198
80,35,31,3,-15.0842395801807,229
81,31,5,28,-52.518925951772,318
82,24,29,2,7.37901898955181,205
83,9,12,12,-56.9672597075394,176
84,27,29,22,-31.2477909974397,546
