,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,33,14,16,-3.52527340109941,335
1,13,15,3,3.07879603348906,281
2,32,26,13,-43.662241043602,93
3,5,30,1,-5.68962289221179,451
4,11,4,33,10.8399395936308,479
5,7,5,10,11.725116939049215,502
6,2,10,24,6.83500384305764,187
7,7,23,16,-16.4595035574065,306
8,1,5,6,-5.8288831427050205,516
9,34,37,7,-11.2604447444017,149
10,34,5,16,-17.1568711568247,381
11,32,24,30,7.01547696012116,469
12,25,24,13,-4.35065448400109,245
13,16,7,14,-20.1211978485049,52
14,25,3,11,-6.99860501960433,246
15,7,3,3,-40.1276800022585,313
16,1,19,31,3.56352826272696,107
17,32,10,12,7.398142403545615,367
18,15,30,27,18.76194644686675,296
19,6,26,24,6.93194944883572,342
20,18,8,7,-48.2034762447086,73
21,25,21,15,-5.39449458824992,248
22,14,20,12,-12.5088625339655,290
23,27,4,12,-4.725640981387885,123
24,2,5,3,-19.5442064147911,523
25,17,24,15,-11.91878346634839,61
26,3,8,24,18.1515304809301,536
27,13,11,4,4.15120745173535,496
28,5,4,24,3.532235038964455,14
29,31,29,22,-74.1066811097124,539
30,34,28,20,4.643068845475235,145
31,27,29,17,5.87274940536515,546
32,37,29,13,-5.54098980880352,268
33,6,7,20,-1.435742323943882,347
34,1,11,8,5.1425844191648,472
35,15,21,27,-13.2375405745717,300
36,36,14,25,4.41659747865383,533
37,2,15,33,2.6523974225368896,195
38,16,14,22,-9.150696817168637,51
39,11,26,16,5.899995856026591,476
40,35,2,29,-26.1483170765669,221
41,35,27,5,-28.745870744711603,405
42,12,29,7,-1.18172003525161,354
43,1,24,33,9.523612867449774,113
44,35,20,7,-23.4522021147684,214
45,9,20,9,-4.22955885474938,178
46,16,27,27,-6.992069544409871,356
47,17,14,27,-2.3105975565881,362
48,15,4,1,8.7275248789516,434
49,6,15,33,-5.43343588480293,346
50,11,8,1,8.77358758449806,154
51,11,20,33,-10.42681693250781,155
52,3,14,26,10.9027682497072,426
53,36,32,17,-5.89679955582506,253
54,36,3,22,-20.5884807103805,263
55,2,24,15,3.4366343679744302,399
56,16,7,3,-19.358286676137297,52
57,17,3,9,5.61763610641406,65
58,9,14,23,-3.64552548224888,183
59,17,29,10,-22.4567481553144,64
60,18,12,11,-47.8359436420282,74
61,35,37,29,-12.3643990521763,409
62,32,23,6,4.27484616446863,368
63,36,10,27,11.134189466165104,251
64,0,23,27,3.61559373427405,4
65,13,25,6,7.95994481725319,277
66,26,12,33,-7.665953167849519,233
67,30,4,32,-4.68507718382279,414
68,13,29,11,-9.55118511836036,555
69,35,4,7,-47.055939448343,410
70,7,21,32,-6.134067750134765,315
71,26,10,33,5.09239061030992,234
72,34,10,5,14.5205044989385,563
73,7,12,24,-27.3944758428743,303
74,32,15,21,-59.2261391270922,97
75,36,20,14,-5.839039288204759,252
76,34,5,32,-8.86878165475133,381
77,18,10,13,-4.94967309757881,75
78,17,19,27,-26.7674789289659,54
79,9,29,5,-3.45457009601989,396
80,30,14,3,6.814888040631375,490
81,4,14,28,9.844048704018686,427
82,2,20,2,-3.440053140810985,188
83,22,30,12,-4.412585326095535,170
84,22,7,22,-15.388213454372,480
85,11,3,28,-18.94034412770365,478
86,31,5,7,-86.01724969223699,318
87,36,4,10,6.731317986838359,421
88,35,10,4,-13.9917214230066,213
89,36,22,25,-20.4677504793652,259
90,13,23,1,4.11494041724804,273
91,25,29,10,-3.79257934758756,489
92,22,24,5,-17.5529016520803,167
93,33,8,9,5.473510438924571,445
94,1,24,6,4.943018677170636,113
95,13,11,6,8.13783459538201,496
96,5,20,22,-47.1615831678091,11
97,35,25,6,-22.9557680858974,224
98,30,37,32,-5.61608741633955,553
99,24,4,9,13.7796364761182,401
100,32,27,32,-2.67162226284424,90
101,12,37,9,-3.22231520584399,40
102,1,29,24,4.09149571830378,115
103,2,19,22,7.34051640565603,185
104,22,11,9,-85.32037469223695,166
105,35,6,8,-6.70215187577717,231
106,32,29,30,-23.1071716032414,95
107,19,24,19,1.95304621160788,23
108,30,4,18,7.00428151705384,414
109,33,5,3,-47.3721528845675,328
110,26,4,10,19.06105317164185,551
111,7,3,22,-4.05277512795254,313
112,28,14,5,-9.204125473389094,135
113,0,11,9,-2.59655884140174,348
114,13,7,14,-14.2828724721506,282
115,34,12,7,2.586497659281235,140
116,34,7,24,-8.141574715584511,386
117,37,29,9,6.39020382654244,268
118,26,3,23,-8.550317228767716,239
119,19,20,27,4.49784838473205,20
120,32,26,4,-7.76807261054765,93
121,19,25,5,-9.412673877983094,25
122,31,34,25,-14.8370763261807,322
123,37,14,1,-12.7391932803786,269
124,6,7,15,-6.10242662736708,347
125,4,20,4,-6.70462194238616,288
126,16,8,14,4.67038294866714,44
127,18,20,3,-27.0387693236518,76
128,11,8,7,-23.323378421745403,154
129,31,5,3,-67.40753204094099,318
130,15,11,24,8.40374919924938,430
131,1,8,8,2.42060128355703,108
132,22,23,14,-12.523478947870096,164
133,3,12,28,-6.233662108706065,497
134,28,25,29,-2.352607018609505,131
135,13,27,26,-82.08440203521855,274
136,32,3,15,-8.3293123640119,370
137,9,15,10,-17.9691149514309,397
138,3,5,17,-26.5872814726034,535
139,6,27,1,-3.158906285218115,508
140,15,8,25,4.48649395412111,293
141,34,1,23,-25.1269050101969,143
142,12,10,21,-7.68152117853143,37
143,18,27,24,-35.181438301576705,78
144,32,11,13,-15.3650930087792,92
145,15,14,22,-2.30540958774171,298
146,35,13,19,-23.7082934928333,226
147,6,30,21,9.56006059387258,343
148,1,3,6,8.99565229194695,562
149,24,27,14,-5.689815604169651,203
150,0,24,33,-7.9694673714705,349
151,9,12,2,-10.61663501085301,176
152,35,32,25,-15.4015340860693,215
153,1,5,22,-28.1731815272942,516
154,15,5,4,-24.665461411871902,428
155,7,4,24,-20.6736530450851,437
156,2,25,4,-10.6824467389878,400
157,25,30,2,3.190000707222815,412
158,15,23,8,-4.721788131555945,499
159,34,5,25,-33.9569576326654,381
160,35,19,5,-25.058507683673703,209
