,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
0,31,25,16,-3.1908861920932,325
1,36,29,3,6.70249155004232,574
2,32,27,13,-10.105014608202396,90
3,12,5,1,-9.916827706313796,36
4,22,12,33,-52.2825472913736,161
5,13,11,10,9.719917406431204,496
6,22,5,24,-7.9919953002920945,390
7,15,8,16,8.33936594846139,293
8,32,34,6,-22.2077106274724,91
9,28,25,7,-4.481439102736145,131
10,28,12,16,-3.173670896565395,377
11,23,8,30,-18.513735518290403,100
12,25,8,13,-17.942156704623,241
13,12,27,14,-7.83846714555801,39
14,25,5,11,-9.181270017152084,529
15,15,27,3,2.73587437991419,500
16,23,37,31,-11.0226999086902,104
17,18,15,12,-7.92338436793486,83
18,15,23,27,8.251700889446305,499
19,21,20,24,2.2875527798293,504
20,10,30,7,6.40316535836792,463
21,24,8,15,8.37760900406603,199
22,7,8,12,-16.8289924211602,302
23,28,12,12,-6.47762943620258,377
24,9,5,3,-42.0875543241889,174
25,19,20,15,-2.7229408436032,20
26,30,20,24,11.153813366787,413
27,13,7,4,-44.2342725912265,282
28,33,11,22,-39.56749561725,576
29,15,3,22,3.07380560655172,433
30,1,14,20,2.0357640266682,116
31,23,30,17,20.9505227802663,102
32,37,20,13,-31.0610831939118,267
33,31,34,20,8.653872277069329,322
34,18,20,8,-58.134667757525705,76
35,15,30,27,18.76194644686675,296
36,25,30,25,13.931146016191,412
37,24,30,33,5.459126305293895,204
38,0,11,22,-5.280212042554255,348
39,34,11,16,15.348989411894202,518
40,35,30,29,-18.5169865990656,407
41,35,8,5,-19.5541382474011,210
42,8,29,7,7.594724148616491,352
43,1,24,33,9.523612867449774,113
44,35,12,7,-26.249963318169,211
45,9,25,9,-10.355345644971116,182
46,16,26,27,-21.0524320382823,512
47,17,14,27,-2.3105975565881,362
48,7,19,1,-62.8026157657939,301
49,5,4,21,-22.6127607561152,14
50,22,19,1,-43.2636198716962,159
51,11,14,33,7.83667452877978,157
52,13,5,26,-70.3811643282146,270
53,26,3,17,-15.3950898104119,239
54,35,33,22,-38.9165862443342,230
55,34,25,15,4.90432770225844,147
56,8,4,3,9.37324021590496,34
57,18,19,9,7.56317285350827,72
58,9,11,23,-4.953756992375835,180
59,19,37,10,-4.9432823843754,28
60,18,10,11,-11.848096329402,75
61,35,21,29,-21.495111302231106,228
62,18,19,6,-10.8883687487842,72
63,36,17,27,-10.30407197310502,417
64,0,30,27,9.455931660192215,350
65,37,29,6,12.6148443441115,268
66,25,12,33,-4.59013560110373,242
67,30,37,32,-5.61608741633955,553
68,13,34,11,-7.876355041708729,275
69,35,29,7,-16.1579603499037,225
70,28,25,32,-2.3532575217506,131
71,25,20,33,-8.51483380211015,243
72,28,25,5,-22.3078108138076,131
73,3,8,24,18.1515304809301,536
74,23,29,21,-7.05264619357514,103
75,36,10,14,3.58222061856464,251
76,1,24,32,-47.049386782155295,113
77,10,37,13,-2.74505053796676,69
78,17,19,27,-26.7674789289659,54
79,9,24,5,-10.4754801955501,181
80,26,3,3,-19.250297668154,239
81,15,30,28,16.5807277974233,296
82,22,34,2,-28.538972285501305,391
83,9,12,12,-56.9672597075394,176
84,28,24,22,-16.7344206866441,380
85,22,6,28,-76.2987809422369,173
86,7,4,7,-8.06752302495592,437
