,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair,label
0,18,20,28,-56.5213375326163,76,0
1,16,15,5,-41.7522693777499,358,0
2,31,20,29,-7.014594531244745,320,0
3,13,34,27,-6.89619646753317,275,0
4,10,4,33,8.65325362055601,70,1
5,33,8,18,7.5090958147627,445,1
6,15,3,32,7.35489391248836,433,1
7,9,11,28,-14.8674004637897,180,0
8,7,21,27,-22.809580241866,315,0
9,35,27,5,-28.745870744711603,405,0
10,35,32,22,-12.6261495278021,215,0
11,31,29,3,-9.7696227503967,539,0
12,19,29,5,25.8017028614463,27,1
13,3,30,24,21.00627411838009,285,1
14,5,8,20,-63.2110235699618,10,0
15,6,29,22,-25.724325774597503,542,0
16,32,8,33,6.29368230880841,468,1
17,31,5,19,-56.735256976662654,318,0
18,35,30,19,-15.2347119172704,407,0
19,34,15,25,8.66399470031577,385,1
20,19,10,13,6.36325427073484,19,1
21,35,32,4,-30.1477345249657,215,0
22,18,26,18,9.660724393356327,80,1
23,22,19,32,-17.7169061433524,159,0
24,9,26,9,-9.001332351116229,395,0
25,26,20,19,-8.509829804609915,235,0
26,6,7,31,9.39419927420726,347,1
27,32,24,21,7.734684602187359,469,1
28,17,23,14,-15.7219311187846,58,0
29,33,10,12,5.569109724516375,330,1
30,36,30,16,9.463580677987704,261,1
31,25,24,2,5.425451462038479,245,1
32,24,37,8,-5.95166866925206,206,0
33,7,3,5,-50.6071402007536,313,0
34,17,6,28,-34.2796715075842,66,0
35,6,15,9,6.569737567161065,346,1
36,2,12,21,-14.3507311727381,186,0
37,9,5,26,-6.35544741596938,174,0
38,23,30,22,9.644864770441606,102,1
39,3,5,8,-20.144686135190803,535,0
40,9,11,27,-5.685337001194885,180,0
41,5,37,32,-15.3938488895399,13,0
42,19,10,5,17.9480076141096,19,1
43,24,30,20,9.825671137351804,204,1
44,23,29,21,-7.05264619357514,103,0
45,30,29,23,7.75669023922632,531,1
46,22,5,0,-11.439081138749,390,0
47,5,27,8,-28.0899067617107,511,0
48,3,21,2,8.02826373027293,538,1
49,2,11,16,14.3284370478063,525,1
50,23,14,26,-7.604062497274899,106,0
51,28,30,18,11.3941384838819,132,1
52,35,12,3,-10.282148935361407,211,0
53,4,29,21,-59.008900238874105,289,0
54,7,37,12,-42.2816950045793,312,0
55,11,25,26,-5.1061861797684,579,0
56,19,30,10,6.972249754928001,26,1
57,16,23,25,14.5723162622412,355,1
58,2,29,18,9.04124689622575,193,1
59,1,23,6,5.99019642454337,112,1
60,8,29,0,-59.072022342386,352,0
61,9,10,23,-5.58840265528894,177,0
62,24,30,25,22.7168460189252,204,1
63,23,10,16,6.01022458703708,101,1
64,26,12,17,-10.844340438821597,233,0
65,15,8,16,8.33936594846139,293,1
66,7,8,9,-25.7456893257556,302,0
67,18,25,23,-34.742496326677,366,0
68,26,12,33,-7.665953167849519,233,0
69,25,8,6,5.7150777227921,241,1
70,15,37,23,-10.817601374125315,501,0
71,35,20,22,-47.1165129997362,214,0
72,28,8,2,12.4202091881371,376,1
73,37,14,27,-6.02813641142251,269,0
74,16,23,17,-6.348751608013625,355,0
75,0,8,22,6.668987177738915,1,1
76,19,3,14,-5.0244809182528,454,0
77,24,8,33,11.2630847001057,199,1
78,22,14,23,-23.9147966044104,172,0
79,24,30,2,11.0290430060047,204,1
80,32,24,33,8.00631645618077,469,1
81,27,20,19,-7.09737543157478,121,0
82,7,11,26,-9.098902950348483,308,0
83,18,24,30,-8.60103384972156,79,0
84,22,15,1,-51.2244960146361,392,0
85,32,5,0,-53.595136037389,86,0
86,24,27,19,-7.38510091496597,203,0
87,10,4,20,-42.795858429526405,70,0
88,35,1,8,-7.898706548724925,217,0
89,24,4,28,-70.73318719223695,401,0
90,5,21,30,-27.8070316078376,15,0
91,16,34,13,-12.0624416515184,48,0
92,34,10,25,25.5026305734134,563,1
93,13,26,14,-8.535816578068975,276,0
94,17,24,13,-20.9307368424185,61,0
95,21,8,15,6.06598284221591,503,1
96,2,25,26,5.578107086919459,400,1
97,35,13,23,-41.5951730378329,226,0
98,34,24,33,7.344878067383325,146,1
99,7,26,10,17.448574631746297,435,1
100,2,5,19,-31.7218880314921,523,0
101,15,5,12,-13.4107352250383,428,0
102,6,30,0,5.18533588696946,343,1
103,36,18,26,-14.6166207147656,418,0
104,36,32,0,-32.893336494142005,253,0
105,32,25,17,-11.8466953621067,94,0
106,2,24,32,5.81084672898637,399,1
107,26,37,24,13.6364420872102,486,1
108,35,24,29,-9.288153225095186,222,0
109,17,19,18,-29.3561409372828,54,0
110,17,29,8,-33.4533871453084,64,0
111,32,7,0,-62.5197809422369,98,0
112,12,5,13,-21.420278078208906,36,0
113,16,23,7,-7.32752257737744,355,0
114,32,20,13,-5.055629267803925,89,0
115,36,20,33,-11.885341135478214,252,0
116,6,19,0,5.4081576988388,569,1
117,2,15,3,13.8960456210558,195,1
118,9,7,5,-18.0859911573592,184,0
119,22,27,7,-36.115971312803,165,0
120,12,30,9,5.715460268846865,353,1
121,18,19,7,-52.64123716734351,72,0
122,16,7,32,-13.0180574356279,52,0
123,19,23,25,17.0795450264847,453,1
124,9,27,8,-9.057921521693306,394,0
125,34,6,33,5.78094666112548,153,1
126,10,29,26,-27.7953897194447,68,0
127,35,21,8,-17.3167636023644,228,0
128,31,14,4,5.28521382642504,443,1
129,36,37,15,-23.1684340749459,420,0
130,6,7,18,-69.55649858880889,347,0
131,16,11,5,-41.02149507147461,357,0
132,24,14,23,10.905128202716,402,1
133,11,30,26,11.436126743472116,477,1
134,7,4,17,-19.0231285899114,437,0
135,17,6,15,-23.1313951896951,66,0
136,15,26,18,-25.7973447984698,431,0
137,36,8,12,9.751344797027816,567,1
138,18,19,9,7.56317285350827,72,1
139,15,23,24,10.259456419522984,499,1
140,3,30,6,13.0229009787027,285,1
141,17,12,26,-50.058051342353295,56,0
142,31,3,19,-33.3419749483122,505,0
143,3,12,3,-5.251151944950255,497,0
144,33,10,17,-41.3706486677492,330,0
145,36,16,15,-5.40884439977571,416,0
146,5,30,24,-24.7059347653294,451,0
147,35,32,26,-16.7709944210517,215,0
148,2,15,16,6.256150766654844,195,1
149,35,26,6,-10.66691323450971,223,0
150,2,20,3,6.78970293797568,188,1
151,15,8,8,-6.86111574048547,293,0
152,18,29,24,-10.3899353650345,82,0
153,23,37,13,-13.9890067074712,104,0
154,18,25,19,-12.2414381691831,366,0
155,8,29,16,6.39950022230129,352,1
156,31,11,31,-9.71779107474312,323,0
157,28,12,4,-7.11326315700801,377,0
158,7,20,0,-106.559624692237,305,0
159,5,4,8,-71.991374692237,14,0
160,22,6,23,-22.5307924870663,173,0
161,30,4,18,7.00428151705384,414,1
162,2,30,31,8.62329427485084,192,1
163,11,4,12,8.24486629205446,479,1
164,19,21,6,5.514150585714971,31,1
165,17,10,9,-13.842224147838,359,0
166,35,22,30,-8.309534274583225,219,0
167,17,20,28,-54.5519625326163,57,0
