,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair,label
0,17,20,28,-54.5519625326163,57,0
1,6,11,7,-16.1320638052017,557,0
2,15,8,29,-23.5007729407604,293,0
3,36,24,27,7.1998307588385,495,1
4,12,14,33,-7.4273236046840445,42,0
5,37,29,18,-12.0764777218666,268,0
6,26,27,32,-5.87060820920047,485,0
7,11,3,28,-18.94034412770365,478,0
8,15,3,27,9.767082938660504,433,1
9,9,3,5,-7.0720840179115445,547,0
10,35,34,22,-5.795328354293365,406,0
11,33,5,3,-47.3721528845675,328,0
12,31,11,7,-22.1284996517591,323,0
13,36,21,24,10.1671068348446,266,1
14,33,26,11,-27.840232368351,332,0
15,0,19,24,12.35855425181232,0,1
16,17,6,33,-26.4932858978657,66,0
17,15,3,19,7.6208253334368,433,1
18,2,14,19,-17.1951829243922,194,0
19,1,7,25,-5.85081559002885,118,0
20,19,27,13,-19.3485793908566,21,0
21,9,7,4,-27.252471918858703,184,0
22,19,10,18,6.422191359603795,19,1
23,17,15,32,-28.9902895617301,363,0
24,22,19,9,-21.0009784531896,159,0
25,35,27,19,-7.95462318595525,405,0
26,7,11,31,6.93781239042916,308,1
27,18,24,21,-9.886221458293416,79,0
28,16,5,14,-7.19285370441218,456,0
29,15,3,12,6.29578489118754,433,1
30,36,18,16,13.0035023957438,418,1
31,35,13,2,-20.0013248005953,226,0
32,9,3,8,-12.1147834449113,547,0
33,15,8,5,9.553406929821604,293,1
34,16,12,28,-15.1562160264392,45,0
35,31,14,9,7.42496991136741,443,1
36,9,34,21,-18.9205373368281,179,0
37,34,25,26,-5.17449410363923,147,0
38,32,29,22,-28.1048074813927,95,0
39,36,26,8,7.62213055527055,260,1
40,22,6,27,-71.8760309422369,173,0
41,7,19,18,-29.6952288169661,301,0
42,7,21,7,-5.99983733950269,315,0
43,2,34,20,-18.5316098347858,190,0
44,32,30,21,14.5565059303533,369,1
45,35,25,23,-19.7237538452831,224,0
46,34,8,0,-10.641419002782026,139,0
47,9,26,25,-15.0587470020974,395,0
48,37,14,2,-5.267259156499835,269,0
49,9,12,16,-17.0318978078705,176,0
50,10,21,26,-24.4688993261936,71,0
51,17,15,18,-24.0397682624942,363,0
52,24,5,3,-14.9599123940178,198,0
53,22,20,21,-9.722037060191605,163,0
54,4,14,12,-9.275889403419557,427,0
55,1,10,26,-29.640982531429103,110,0
56,0,8,10,-7.04017575135348,1,0
57,5,8,25,-13.405686181397993,10,0
58,34,20,18,-27.3850069390015,141,0
59,32,11,6,6.36340603874994,92,1
60,5,37,0,-15.469593780239,13,0
61,22,19,23,-14.9571487917842,159,0
62,9,3,25,-11.7796960433751,547,0
63,17,25,16,-29.5672758438441,62,0
64,22,30,17,5.65478516378788,170,1
65,13,5,16,-30.4706781798335,270,0
66,13,30,9,5.073533770834271,278,1
67,17,6,23,-31.114690437479503,66,0
68,35,11,33,7.32910741651882,549,1
69,35,26,6,-10.66691323450971,223,0
70,36,24,23,12.6637536452426,495,1
71,35,28,22,-24.0741759318748,218,0
72,32,30,2,7.48317080869198,369,1
73,36,10,27,11.134189466165104,251,1
74,0,23,17,5.8374372256588405,4,1
75,6,7,15,-6.10242662736708,347,0
76,5,8,14,6.42125046658036,10,1
77,9,3,33,-11.7132753069014,547,0
78,34,4,23,-38.4934387911195,519,0
79,22,3,2,-27.3719871111097,521,0
80,18,19,33,-37.3207985753382,72,0
81,18,15,19,-10.1551178648406,83,0
82,13,7,26,-78.50233040756021,282,0
83,17,27,30,-9.091500274674123,59,0
84,11,4,1,7.834246624308195,479,1
85,18,8,0,-63.7441550358829,73,0
86,9,26,19,-8.7993057653822,395,0
87,16,14,20,-9.929736548843106,51,0
88,24,5,8,-15.1416580260407,198,0
89,9,23,28,7.2793787509802,522,1
90,6,15,1,-5.890240546795015,346,0
91,16,10,13,6.028003366246445,46,1
92,1,8,25,5.935269377284865,108,1
93,13,7,14,-14.2828724721506,282,0
94,17,25,13,-11.0863252225039,62,0
95,7,21,15,-15.26764080387205,315,0
96,22,12,26,-38.6907830027968,161,0
97,2,15,23,9.17667176666711,195,1
98,1,7,33,-43.858362429461,118,0
99,15,3,10,6.965377632529609,433,1
100,22,30,19,-14.0373068700907,170,0
101,36,29,12,5.66921018677142,574,1
102,31,10,0,5.2084874130636205,319,1
103,24,37,26,-11.5165116457203,206,0
104,24,10,0,12.2442143948158,201,1
105,10,4,17,-43.567432148717,70,0
106,23,10,32,7.42483263825662,101,1
107,35,30,24,10.0970020826475,407,1
108,24,14,29,9.047120237008937,402,1
109,6,24,17,-6.36309618738668,341,0
110,31,24,8,5.02866746866406,441,1
111,18,24,0,-11.494271762458,79,0
112,12,5,13,-21.420278078208906,36,0
113,6,5,32,-15.6070103422898,338,0
114,32,27,13,-10.105014608202396,90,0
115,35,6,33,5.03437186880104,231,1
116,7,21,0,-24.4354773806729,315,0
117,2,24,3,17.360997970324398,399,1
118,22,20,5,-60.44240594223695,163,0
119,32,23,7,-7.415831177156285,368,0
120,33,5,13,-22.9905979443009,328,0
121,21,20,32,-8.13509169158537,504,0
122,7,3,18,-13.513479385662102,313,0
123,6,15,2,-6.531610696337,346,0
124,11,27,8,-6.363185253776205,156,0
125,28,5,33,-8.23308367340982,125,0
126,16,23,26,-15.2315750565724,355,0
127,35,0,8,-7.522213194621054,208,0
128,7,5,4,9.987366072106,502,1
129,36,37,15,-23.1684340749459,420,0
130,15,8,18,11.7159226451458,293,1
131,33,25,7,-21.8005792295539,540,0
132,9,12,23,-7.3703533269339,176,0
133,1,23,26,9.650868393934417,112,1
134,36,19,17,-9.0681834243865,491,0
135,18,10,15,-11.0483301521011,75,0
136,25,4,18,-16.4139497921023,572,0
137,35,37,12,-10.824645461161396,409,0
138,16,34,9,-10.40323875099471,48,0
139,13,30,24,6.99323952546852,278,1
140,13,5,6,-22.911485305359,270,0
141,19,12,26,-13.3603893404671,18,0
142,7,30,19,-9.39605888478052,436,0
143,14,20,3,-5.35541938493501,290,0
144,13,12,17,-7.63268013383585,271,0
145,36,16,15,-5.40884439977571,416,0
146,31,30,24,11.7605696557362,442,1
147,9,34,26,-6.166509492410309,179,0
148,2,19,16,11.6408213121315,185,1
149,2,15,6,11.0409998972625,195,1
150,9,6,3,-8.14805645447591,398,0
151,36,21,8,-12.6799068288023,266,0
152,18,27,24,-35.181438301576705,78,0
153,23,37,13,-13.9890067074712,104,0
154,17,25,19,-23.8562973764472,62,0
155,0,24,16,8.352286000996791,349,1
156,13,11,31,-15.1339260689723,496,0
157,32,7,4,-40.87936636677109,98,0
158,3,29,0,-60.3019632602919,286,0
159,26,24,25,-12.5873286626414,237,0
160,34,21,23,-6.827520094262381,151,0
161,2,7,18,-39.45228017721115,196,0
162,9,11,31,-16.347775415300703,180,0
163,28,10,12,8.18946984610194,378,1
164,0,26,6,-10.7442227742773,6,0
165,0,7,9,-47.3269971846391,9,0
166,2,11,30,7.88993753442338,525,1
167,19,26,28,10.3095517386348,24,1
168,34,8,33,11.3311180868854,139,1
169,26,10,30,6.62903580677712,234,1
170,19,20,29,-8.03475517615392,20,0
171,1,24,5,13.282341549683125,113,1
172,10,29,0,10.21190811166791,68,1
173,17,11,29,-12.2210240088334,60,0
174,11,29,8,7.83927299013385,564,1
175,32,11,15,-17.2330960371397,92,0
176,16,8,26,-6.030525836318191,44,0
177,1,30,2,11.8783820981783,375,1
178,35,11,23,-12.784715994779951,549,0
179,8,4,28,7.610039918351025,34,1
180,17,27,23,-22.0309775475632,59,0
181,35,26,24,6.77917739807531,223,1
182,26,8,8,-10.8560211485165,232,0
183,1,24,17,9.441906833428,113,1
184,22,15,11,-57.6355576239038,392,0
185,7,23,23,10.486244883515184,306,1
186,1,30,6,6.29491948584072,375,1
187,24,3,19,-8.071473084168769,207,0
188,12,30,0,7.16046887926884,353,1
189,34,29,12,5.4602440711399005,148,1
190,12,37,13,-25.2784882857811,40,0
191,35,1,24,-10.2279988144424,217,0
192,22,19,19,-15.3362028876315,159,0
193,7,12,33,-48.4680104563913,303,0
194,22,25,13,-10.334147410358614,169,0
195,35,20,15,-34.4681369541489,214,0
196,22,20,17,-26.1812166373487,163,0
197,16,8,19,8.847117837065205,44,1
198,22,25,10,-18.624520962393905,169,0
199,31,5,28,-52.518925951772,318,0
200,36,34,3,12.5541678228064,257,1
201,36,7,1,-20.2552415074885,265,0
202,22,29,32,-13.1903627817766,171,0
203,1,30,28,9.829379702056716,375,1
204,7,37,27,-61.075895749830295,312,0
205,13,10,3,5.80861357635493,272,1
206,36,21,12,7.19542399201024,266,1
207,15,8,11,9.972977632831714,293,1
208,26,29,20,6.672086522226341,238,1
209,17,8,4,-70.0097242861637,55,0
210,36,26,25,-11.439323010255317,260,0
211,26,8,30,5.62701236979704,232,1
212,35,2,15,-9.00625549181908,221,0
213,23,4,33,12.0161092709297,372,1
214,36,17,2,-5.161564795420315,417,0
215,6,8,24,6.349234181184135,570,1
216,26,23,30,17.129061246236,236,1
217,13,24,30,7.68314493843603,424,1
218,34,7,10,-19.9290216423136,386,0
219,3,5,20,-9.74830287011136,535,0
220,35,9,21,-24.1351293817839,220,0
221,2,15,21,-25.5981687408428,195,0
222,31,24,6,-6.85060225672792,441,0
223,19,8,15,12.077695679785,17,1
224,18,30,19,-21.941626096704,81,0
225,11,8,3,14.3844590696938,154,1
226,18,10,8,-21.3457014623375,75,0
227,5,4,5,-41.757474301431,14,0
228,36,25,8,-7.25758031380525,573,0
229,31,7,12,-37.2496358974646,327,0
230,28,3,29,17.2014198241623,134,1
231,25,8,5,-18.0887035032761,241,0
232,16,24,1,-18.6511155454183,49,0
233,25,24,2,5.425451462038479,245,1
234,33,7,9,-24.887333351559903,337,0
235,2,8,21,10.5267980487782,482,1
236,7,21,10,-21.1486927973112,315,0
237,15,10,15,10.62851147882829,429,1
238,11,23,27,5.92554859103761,387,1
239,34,25,32,-5.458061319172479,147,0
240,28,7,13,-30.7631996336254,137,0
241,18,25,18,11.101112182136305,366,1
242,26,20,19,-8.509829804609915,235,0
243,9,24,28,-41.9685417576174,181,0
244,7,26,10,17.448574631746297,435,1
245,36,24,17,8.37324156630588,495,1
246,2,27,13,6.76498974399793,189,1
247,13,10,7,-9.4181176910801,272,0
248,12,10,24,-5.9178774755947,37,0
249,6,8,21,11.2117834991754,570,1
250,28,15,4,-8.90432516718125,136,0
251,18,23,23,-27.5012143140057,77,0
252,36,2,16,11.0093119745131,494,1
253,22,20,16,-49.39406219223695,163,0
254,36,26,18,9.362252264721914,260,1
255,35,4,26,-13.9870172765267,410,0
256,2,3,27,5.47791963734523,483,1
257,5,27,31,-22.93667992408345,511,0
258,0,5,8,-13.4038951918688,509,0
259,35,6,30,-5.43067940339275,231,0
260,16,27,2,-22.3860226359177,356,0
261,9,5,8,-12.620661311364302,174,0
262,17,24,1,-13.924493421012802,61,0
263,36,26,26,16.5915290707388,260,1
264,13,19,11,-5.990746335515199,568,0
265,35,10,30,-7.832150017813355,213,0
266,11,20,20,-18.43676697733349,155,0
267,13,34,33,-10.405010650797893,275,0
268,24,3,13,6.04427662174446,207,1
269,31,34,21,-11.4156435559432,322,0
270,18,8,8,-27.7671921409898,73,0
271,0,30,3,9.49263855045649,350,1
272,1,5,2,-14.9714623392012,516,0
273,28,11,5,-5.798518631702359,129,0
274,36,1,22,-9.354167187232296,493,0
275,18,12,16,-41.1248882159358,74,0
276,23,37,18,-11.1826220753819,104,0
277,7,24,24,-5.842838099873365,309,0
278,22,12,8,-25.462224560551803,161,0
279,9,8,33,-11.5263511169437,393,0
280,6,20,7,-7.352103547395799,339,0
281,22,27,17,-28.146075685400906,165,0
282,2,10,1,10.935964103337517,187,1
283,1,8,5,5.7435236651248704,108,1
284,35,33,28,-42.079031260468,230,0
285,33,29,31,-13.280403083371,334,0
286,13,29,21,-22.228692529227,555,0
287,1,20,28,-40.078909543590896,111,0
288,22,10,4,-14.5009657653572,162,0
289,7,19,4,-90.4494371922369,301,0
290,35,12,28,-57.4229567653552,211,0
291,0,26,32,-7.296279053147399,6,0
292,22,3,4,-80.86949969223696,521,0
293,4,14,24,5.74094490829377,427,1
294,26,20,23,-6.02464248551062,235,0
295,0,6,23,-8.487743296286695,578,0
296,26,3,23,-8.550317228767716,239,0
297,34,30,33,17.512111745625,383,1
298,2,5,5,-36.2235393615425,523,0
299,28,26,27,-5.833830237637485,130,0
300,37,20,12,-8.78087542887075,267,0
301,36,7,21,-29.131268419120502,265,0
302,13,29,19,-9.478861658781184,555,0
303,17,29,9,-17.1350943876332,64,0
304,0,8,30,-6.18244184127332,1,0
305,13,8,25,9.146457609018396,423,1
306,3,30,5,14.6585351026724,285,1
