,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair,label
0,13,10,31,-11.8116036846924,272,0
1,5,4,28,-72.88724969223695,14,0
2,17,23,5,-7.720909421354859,58,0
3,36,14,29,8.03689604914986,533,1
4,3,14,27,22.2803723753109,426,1
5,0,30,33,6.938963434601485,350,1
6,0,26,32,-7.296279053147399,6,0
7,15,8,32,7.30059763854182,293,1
8,1,10,28,7.72750118735904,110,1
9,31,7,27,-97.42574969223696,327,0
10,11,23,16,10.004911175545494,387,1
11,35,23,22,-7.10563267535464,216,0
12,15,21,3,-6.68548423891982,300,0
13,5,20,18,-49.8213154967055,11,0
14,36,24,24,20.186706862661502,495,1
15,15,11,11,17.3677329880515,430,1
16,6,11,22,-25.1522722605492,557,0
17,12,5,33,-47.2296122285491,36,0
18,13,23,19,-7.80040007867489,273,0
19,22,24,19,-18.4137906830817,167,0
20,18,26,25,-13.8986868942799,80,0
21,19,11,13,-11.0971435494132,22,0
22,35,13,4,-19.3235862622556,226,0
23,16,11,5,-41.02149507147461,357,0
24,1,15,32,-63.606241114079694,117,0
25,22,5,9,-14.3012756167346,390,0
26,9,27,19,-8.696860683814535,394,0
27,35,3,4,-56.1400449708366,550,0
28,16,8,21,7.56584217005317,44,1
29,22,11,18,-13.061191637618,166,0
30,13,5,32,-18.4419667517477,270,0
31,13,12,16,-6.962194547818665,271,0
32,2,10,2,-34.2726939891231,187,0
33,11,29,8,7.83927299013385,564,1
34,31,14,5,10.27508438841209,443,1
35,0,5,28,-21.06167905761,509,0
36,7,23,9,-65.3865588395528,306,0
37,34,15,21,12.4302358307242,385,1
38,1,24,26,10.19022143246038,113,1
39,32,24,22,-11.228968962632,469,0
40,26,8,8,-10.8560211485165,232,0
41,28,20,14,-8.89321026429462,127,0
42,6,7,18,-69.55649858880889,347,0
43,19,37,5,-9.722115529663723,28,0
44,11,25,20,-15.7127996466462,579,0
45,18,23,21,-28.49745126959135,77,0
46,35,31,23,-48.9955110456002,229,0
47,23,21,0,10.8597577243319,373,1
48,27,14,25,-33.0969094455959,124,0
49,26,5,2,-16.924909889038602,528,0
50,24,37,16,-8.42429478543746,206,0
51,17,11,26,-27.5507915182854,60,0
52,32,29,18,5.7452275118070855,95,1
53,22,15,3,-16.8017159950579,392,0
54,33,15,21,-13.9845879389177,336,0
55,31,34,17,8.500251961833255,322,1
56,18,15,26,14.8705939349023,83,1
57,6,3,24,5.46816237192211,559,1
58,31,8,2,10.49528021269429,438,1
59,22,23,18,-60.615721346234295,164,0
60,32,14,6,-9.273658275084925,96,0
61,33,27,19,-9.58022112173848,331,0
62,15,27,16,10.22930632677431,500,1
63,34,21,25,6.06547750401085,151,1
64,17,12,17,-20.6615449335888,56,0
65,2,19,17,8.70101863215461,185,1
66,1,10,6,8.46712155055723,110,1
67,36,3,9,10.100737375483575,263,1
68,17,19,5,-34.995437862821404,54,0
69,9,6,33,-9.81418415745379,398,0
70,24,4,6,-8.6401093185824,401,0
71,11,27,27,8.82856810229498,156,1
72,35,32,22,-12.6261495278021,215,0
73,10,37,2,-20.0745804747512,69,0
74,13,7,27,-78.4802809422369,282,0
75,19,24,17,-10.401282768627,23,0
76,31,25,15,-10.844695619263,325,0
77,8,37,14,5.05925564219257,33,1
78,22,20,33,-63.1446836610672,163,0
79,34,27,23,-19.0754718793534,144,0
80,34,12,2,-6.868219988905119,140,0
81,16,34,33,-8.0686573094718,48,0
