,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair,label
0,16,3,28,-12.0623384294088,514,0
1,6,10,7,-5.94154896455409,507,0
2,15,37,29,-9.36348023816891,501,0
3,30,4,27,-11.2200653411609,414,0
4,5,21,33,-38.1500134764963,15,0
5,36,21,18,-6.43774382068097,266,0
6,24,10,32,13.5050365474224,201,1
7,34,8,28,15.0452914382208,139,1
8,14,29,27,8.16119090270986,291,1
9,9,26,5,-7.80877850999801,395,0
10,2,5,22,-17.1336096943696,523,0
11,15,7,3,-29.823158204612,299,0
12,7,4,7,-8.06752302495592,437,0
13,26,4,24,15.7562159375702,551,1
14,7,37,11,-8.26793265437339,312,0
15,7,27,22,-5.74477123960979,307,0
16,16,7,33,-7.16415335257336,52,0
17,13,23,19,-7.80040007867489,273,0
18,9,19,19,-12.8357933228425,175,0
19,1,7,25,-5.85081559002885,118,0
20,19,25,13,-15.9982481110796,25,0
21,9,34,4,-11.3792926183686,179,0
22,6,27,17,-5.60545236952453,508,0
23,17,10,32,-9.32441190449027,359,0
24,22,15,9,-30.94785271684,392,0
25,9,15,19,-8.75934269460994,397,0
26,13,14,31,-6.81058954791601,280,0
27,18,25,21,-7.408537462965295,366,0
28,12,27,14,-7.83846714555801,39,0
29,15,23,12,9.35898644423959,499,1
30,36,28,16,9.708502322411114,256,1
31,35,22,2,-5.68113747458439,219,0
32,22,34,8,-15.2189572452229,391,0
33,3,8,5,11.88797022821409,536,1
34,19,25,28,-27.30376328860485,25,0
35,31,25,9,7.565834505388786,325,1
36,22,11,21,-9.39438734812801,166,0
37,34,15,26,8.686774735631715,385,1
38,10,4,22,-7.16495520371131,70,0
39,25,30,8,9.32524875683548,412,1
40,22,23,27,-66.9586028300654,164,0
41,15,14,18,-8.183162082582186,298,0
42,7,20,7,-8.40779813164937,305,0
43,22,14,20,-19.4629532066641,172,0
44,32,24,21,7.734684602187359,469,1
45,35,12,23,-45.73546844223695,211,0
46,28,26,0,-9.951216207335175,130,0
47,22,7,25,-23.8903645144592,480,0
48,36,27,2,-14.5640087882523,255,0
49,9,7,16,-15.9883306032797,184,0
50,18,27,26,-7.636433973544065,78,0
51,16,15,18,-9.88270946421752,358,0
52,9,25,3,-26.8212472121694,182,0
53,17,26,21,-10.818965176380797,361,0
54,3,8,12,8.36491058006385,536,1
55,1,26,26,5.41900190392186,473,1
56,31,10,24,-11.167856529127477,319,0
57,0,14,25,5.04428087492219,8,1
58,28,26,18,-46.6328581804193,130,0
59,10,4,6,7.0673811432292695,70,1
60,6,7,19,-13.8747621140648,347,0
61,34,19,23,-47.5504967947386,138,0
62,9,5,25,-23.1078821624963,174,0
63,10,8,16,7.40471645304058,67,1
64,28,7,17,-17.7506413323886,137,0
65,13,25,16,5.28017177472355,277,1
66,15,8,9,10.5860183812892,293,1
67,8,14,23,11.0656886403649,35,1
68,35,34,33,5.97044125769917,406,1
69,2,24,6,-5.26801576998545,399,0
70,30,14,23,7.28122857961165,490,1
71,9,6,22,-7.1627525436758095,398,0
72,23,5,2,-31.7527458839017,99,0
73,25,30,27,7.318947429067345,412,1
74,33,5,31,-30.117113263218,328,0
75,15,7,15,-32.4451624625691,299,0
76,5,29,14,-13.8572069958527,12,0
77,9,25,33,-12.7016741244482,182,0
78,1,15,23,6.0946547354836245,117,1
79,22,25,2,-8.372054365248525,169,0
80,17,12,33,-47.535725451930105,56,0
81,18,20,19,-26.336116482869,76,0
82,15,23,26,8.46959969555085,499,1
83,12,10,30,-40.3649964513945,37,0
84,34,24,1,9.1504486500199,146,1
85,10,27,0,8.986964807740195,462,1
86,22,23,19,-11.800925029797686,164,0
87,12,8,20,6.2452793720462605,455,1
88,9,23,8,-8.09944590424601,522,0
89,22,8,28,-35.7311257326033,160,0
90,31,26,1,-50.1590222309469,324,0
91,17,12,13,-52.9105124455236,56,0
92,1,8,25,5.935269377284865,108,1
93,36,18,14,-17.8970590932632,418,0
94,18,8,13,-47.4221426066702,73,0
95,36,15,15,-14.1365571722455,264,0
96,22,27,26,-10.9172541257053,165,0
97,9,29,23,-9.586124441256306,396,0
98,23,5,33,-10.35502551103982,99,0
99,36,14,10,13.4982577943561,533,1
100,34,33,19,-8.74490156048247,152,0
101,36,23,12,10.1660934866555,254,1
102,15,7,0,-63.2273978599015,299,0
103,35,20,26,-5.85243890133478,214,0
104,2,27,0,6.498607483508771,189,1
105,16,23,17,-6.348751608013625,355,0
106,18,34,32,-13.450972717874,364,0
107,2,3,24,8.52573641341082,483,1
108,24,4,29,5.668279762000865,401,1
109,31,20,17,-6.38210951691082,320,0
110,7,27,8,-6.59391045257085,307,0
111,18,12,0,-30.3982222986226,74,0
112,16,8,13,-14.0273157683434,44,0
113,31,15,32,-5.570203115812269,326,0
114,32,14,13,-26.96611886783949,96,0
115,35,6,33,5.03437186880104,231,1
116,15,4,0,5.500593560132855,434,1
117,22,3,3,-41.00781699061631,521,0
118,22,5,5,-10.10035345005378,390,0
119,18,23,7,-25.6110951631444,77,0
120,0,24,9,6.312036642480015,349,1
121,17,29,32,-37.2608870945757,64,0
122,7,37,18,-35.3142821819186,312,0
123,6,28,2,8.082435147546905,449,1
124,28,26,8,-6.24851549848758,130,0
125,1,30,33,7.716682102877581,375,1
126,16,30,26,7.090506931488245,513,1
127,9,15,8,-18.1815629355672,397,0
128,15,5,4,-24.665461411871902,428,0
129,35,31,15,-50.8478061596362,229,0
130,3,12,18,-6.364387307550521,497,0
131,33,5,7,-27.9901971098079,328,0
132,11,14,23,5.09508752222477,157,1
133,1,30,26,6.183624602799149,375,1
134,35,3,17,-26.61466015742129,550,0
135,12,20,15,-9.71913565076986,38,0
136,25,29,18,5.131354413548349,489,1
137,35,20,12,-6.59036507455334,214,0
138,17,11,9,-34.0429760746987,60,0
139,25,29,24,7.085033364436945,489,1
140,30,21,6,9.114879005680834,415,1
141,8,4,26,7.80992323789092,34,1
142,3,20,19,-36.577819697365,284,0
143,36,0,3,5.717699620717131,554,1
144,30,21,17,8.32013093312913,415,1
145,35,2,15,-9.00625549181908,221,0
146,4,14,24,5.74094490829377,427,1
147,2,5,26,-12.8083320206028,523,0
148,2,11,16,14.3284370478063,525,1
149,9,11,6,-5.1757359991512,180,0
150,22,23,3,-18.1779951547542,164,0
151,36,20,8,-13.8451688928955,252,0
152,16,3,24,15.3929017741999,514,1
153,1,20,13,-26.5870418039566,111,0
154,16,14,19,-7.87854356527977,51,0
155,5,20,16,-44.855312192236894,11,0
156,36,28,31,-26.3458101006974,256,0
157,32,10,4,-29.148126067699,367,0
158,36,31,0,9.130087650760004,422,1
159,9,10,25,-24.2270759197335,177,0
160,28,10,23,6.40857602813535,378,1
161,2,30,18,8.679851440336815,192,1
162,11,29,31,6.15131580966377,564,1
163,27,14,12,-10.251729760688209,124,0
164,33,5,10,-64.0928434422369,328,0
165,16,23,9,-10.172348922171713,355,0
166,9,19,30,-9.339785863013915,175,0
167,5,27,28,-29.7146246718876,511,0
168,28,29,33,20.5649930245592,133,1
169,24,29,30,-7.73142755551395,205,0
170,5,14,29,-10.174460112904594,452,0
171,32,7,5,-32.3662496922369,98,0
172,17,7,0,-22.3623993497704,545,0
173,17,24,29,-11.1752474191824,61,0
174,28,14,8,-6.73931872720214,135,0
175,17,26,15,-8.147380394472595,361,0
176,16,11,26,-10.6598205656258,357,0
177,27,8,2,12.7685813636162,120,1
178,24,37,23,-10.411838623213324,206,0
179,5,4,28,-72.88724969223695,14,0
180,19,5,23,-16.0614133084208,16,0
181,2,30,24,12.0673004225557,192,1
182,35,12,8,-23.3857082583882,211,0
183,18,3,17,-18.0986915440647,571,0
184,11,37,11,-13.538508472121,389,0
185,15,11,23,12.2285645652987,430,1
186,32,14,6,-9.273658275084925,96,0
187,9,11,19,-13.9865610012447,180,0
188,19,5,0,-43.08337706197421,16,0
189,34,11,12,9.645445200889409,518,1
190,16,29,13,13.0365994917337,50,1
191,2,24,24,11.0102499584219,399,1
192,34,19,19,14.1573972792489,138,1
193,15,29,33,9.03345167271937,297,1
194,9,20,13,-7.077822223256961,178,0
195,9,10,15,-23.9246493776531,177,0
196,28,24,17,-8.44418894418357,380,0
197,19,23,19,-11.240907867904,453,0
198,34,24,10,11.961583583343,146,1
199,31,23,28,6.49424502690758,440,1
200,26,3,3,-19.250297668154,239,0
201,25,29,1,-5.81416154788233,489,0
202,34,25,32,-5.458061319172479,147,0
203,23,21,28,11.2678608480629,373,1
204,7,20,27,-64.2032386441891,305,0
205,25,4,3,-24.5225276165234,572,0
206,36,26,12,10.444455351673096,260,1
207,13,19,11,-5.990746335515199,568,0
208,35,20,20,-23.5934042999982,214,0
209,16,14,4,-39.8747659503542,51,0
210,9,15,25,-18.7221338189312,397,0
211,24,30,30,8.41805224136666,204,1
212,9,15,15,-10.9424574795037,397,0
213,32,25,33,-10.383178661959375,94,0
214,30,14,2,8.382566067639505,490,1
215,15,30,24,16.9812645031002,296,1
216,24,3,30,9.71350921269612,207,1
217,30,21,30,6.04051106098504,415,1
218,23,10,10,11.0974936549104,101,1
219,36,4,20,7.930161989965575,421,1
220,24,14,21,12.3222871468585,402,1
221,2,12,21,-14.3507311727381,186,0
222,15,11,6,14.6787748836697,430,1
223,7,14,3,-38.8386415215717,314,0
224,18,19,19,-66.6980175234684,72,0
225,28,24,3,7.48123583038006,380,1
226,17,6,8,-33.8586150759267,66,0
227,5,8,5,-19.9022547796506,10,0
228,25,14,8,-8.896847259385336,247,0
229,7,21,12,-32.0417425620404,315,0
230,11,5,29,-10.707923154649183,520,0
231,26,10,5,8.617478789783359,234,1
232,12,29,1,-11.6171926596172,354,0
233,25,12,2,-8.72736178314967,242,0
234,33,26,9,-6.92948534041261,332,0
235,9,11,21,-9.66220741282483,180,0
236,15,14,10,-11.7213566083177,298,0
237,30,29,15,7.289986631165659,531,1
238,34,15,27,7.15979951754212,385,1
239,1,5,32,-31.61694136715245,516,0
240,34,28,13,-41.9625854643863,145,0
241,17,24,18,-17.0806102981574,61,0
242,24,27,19,-7.38510091496597,203,0
243,9,19,28,-6.23657812383685,175,0
244,15,11,10,7.25321705700164,430,1
245,26,3,17,-15.3950898104119,239,0
246,2,14,13,-22.5347144533451,194,0
247,36,9,7,-14.929893753535,419,0
248,33,24,22,-17.739581271220402,447,0
249,33,29,21,-21.5322288717184,334,0
250,28,11,4,-22.909647803315,129,0
251,17,19,23,-32.207735506465,54,0
252,36,26,16,11.1507924294865,260,1
253,22,26,16,-62.514327007077895,168,0
254,36,2,18,-17.5906851078161,494,0
255,25,10,26,-51.7997816658518,411,0
256,9,26,27,-8.42603255417114,395,0
257,6,37,23,-10.8528052287373,344,0
258,31,27,25,-15.7865058627414,321,0
259,24,27,30,7.40556791699611,203,1
260,16,7,2,-14.4081844353143,52,0
261,11,8,8,-5.8165226843891,154,0
262,16,27,1,-38.8401118746091,356,0
263,13,10,26,-45.9352845733702,272,0
264,25,23,11,13.2854861116504,244,1
265,2,34,30,-6.85779545091671,190,0
266,28,3,20,10.9221243390035,134,1
267,13,23,33,-20.357699635770203,273,0
268,35,0,13,-5.44881761903992,208,0
269,4,29,21,-59.008900238874105,289,0
