,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair,label
0,12,21,28,-20.4626281663298,43,0
1,6,20,7,-7.352103547395799,339,0
2,36,15,29,-5.522406721097029,264,0
3,36,24,27,7.1998307588385,495,1
4,16,25,33,-27.859557308964902,458,0
5,15,8,18,11.7159226451458,293,1
6,25,3,32,7.50910475724344,246,1
7,1,6,28,-31.4895725058771,119,0
8,7,26,27,-42.8131942445354,435,0
9,22,29,5,-23.6639841294458,171,0
10,9,15,22,-10.0958155788447,397,0
11,3,12,3,-5.251151944950255,497,0
12,31,5,7,-86.01724969223699,318,0
13,26,4,24,15.7562159375702,551,1
14,7,11,11,9.5454299424109,308,1
15,15,29,22,-7.659559429532701,297,0
16,10,20,33,-10.623941626722324,461,0
17,37,20,19,-8.73191835645177,267,0
18,22,27,19,-17.745516657275502,165,0
19,18,11,25,-20.9589566991567,365,0
20,19,30,13,6.709997671054859,26,1
21,9,8,4,-14.8923845477303,393,0
22,8,4,18,9.35942875183753,34,1
23,18,3,32,-55.7483064323851,571,0
24,22,20,9,-21.6573130870024,163,0
25,9,19,19,-12.8357933228425,175,0
26,21,29,31,7.736072487665455,316,1
27,18,11,21,-18.284404418149,365,0
28,17,8,14,-26.6311716227055,55,0
29,3,4,12,-6.99114891059046,287,0
30,36,30,16,9.463580677987704,261,1
31,9,12,2,-10.61663501085301,176,0
32,11,27,8,-6.363185253776205,156,0
33,36,9,5,-12.1074582781966,419,0
34,19,27,28,7.14278217067128,21,1
35,31,15,9,8.69826914225839,326,1
36,11,12,21,-12.7164784587088,474,0
37,1,11,26,8.87580650256002,472,1
38,10,14,22,11.9509015002957,464,1
39,35,33,8,-21.5209402864936,230,0
40,22,11,27,-57.398496533658005,166,0
41,31,23,18,7.928859978184695,440,1
42,7,37,7,-5.47023252128451,312,0
43,22,25,20,-9.617678690125384,169,0
44,32,23,21,8.34125705693505,368,1
45,2,24,23,11.8799765398167,399,1
46,28,19,0,20.0015969750226,126,1
47,17,3,25,-16.1163537650078,65,0
48,35,4,2,-9.861638340734,410,0
49,2,14,16,-16.4119915677862,194,0
50,17,11,26,-27.5507915182854,60,0
51,32,26,18,-42.329651624533696,93,0
52,22,15,3,-16.8017159950579,392,0
53,6,14,21,-6.43351786882608,345,0
54,37,20,12,-8.78087542887075,267,0
55,32,10,26,-35.7750159885408,367,0
56,21,14,24,5.484759898542711,317,1
57,31,10,2,-39.5741766736916,319,0
58,22,10,18,-16.6796396788668,162,0
59,17,34,6,-9.16978536734851,360,0
60,33,27,19,-9.58022112173848,331,0
61,1,15,23,6.0946547354836245,117,1
62,28,29,25,5.38893005321075,133,1
63,1,3,16,-6.52418727739277,562,0
64,9,19,17,-9.19511822878021,175,0
65,3,14,16,8.94890873482003,426,1
66,15,5,9,-10.24364734146062,428,0
67,0,3,23,7.820703280108949,7,1
68,35,0,33,6.1211233261546205,208,1
69,9,11,6,-5.1757359991512,180,0
70,25,20,23,-5.3141748404059,243,0
71,9,14,22,-6.554089577213794,183,0
72,10,37,2,-20.0745804747512,69,0
73,36,1,27,5.333918330073895,493,1
74,5,8,17,-40.40387077310285,10,0
