,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair,label
0,0,7,28,-23.0158534550304,9,0
1,31,14,7,5.53597962467701,443,1
2,25,3,29,-20.8502781443018,246,0
3,36,7,27,-58.9647249035679,265,0
4,0,24,33,-7.9694673714705,349,0
5,36,34,18,6.853296631436731,257,1
6,24,8,32,10.726033811649184,199,1
7,32,15,28,-31.2257996151023,97,0
8,7,25,27,-20.2342839193383,310,0
9,22,14,5,-42.6841924625105,172,0
10,2,5,22,-17.1336096943696,523,0
11,7,20,3,-45.1862198336006,305,0
12,14,29,7,-5.08950560920254,291,0
13,26,29,24,12.797047742452,238,1
14,7,20,11,-12.8431719056126,305,0
15,7,27,22,-5.74477123960979,307,0
16,8,37,33,5.67997809411319,33,1
17,25,4,19,-10.953136660809085,572,0
18,34,15,19,12.2913059662385,385,1
19,12,8,25,9.469618682333016,455,1
20,19,11,13,-11.0971435494132,22,0
21,9,7,4,-27.252471918858703,184,0
22,33,7,17,-19.437804594126906,337,0
23,17,10,32,-9.32441190449027,359,0
24,11,37,9,-8.47732202932604,389,0
25,11,14,19,7.345226328950851,157,1
26,36,13,31,-13.8014044429894,262,0
27,0,34,21,12.1860819916606,5,1
28,16,7,14,-20.1211978485049,52,0
29,13,5,12,-16.94520013965535,270,0
30,36,34,16,8.61759642257849,257,1
31,22,11,2,-38.084327282723294,166,0
32,28,5,8,-15.7987671463277,125,0
33,36,37,5,-19.3693669465848,420,0
34,7,37,21,-35.426313220829,312,0
35,7,30,9,-21.2315510222246,436,0
36,23,29,21,-7.05264619357514,103,0
37,32,34,26,-11.5422954029875,91,0
38,18,12,22,-49.155937192236905,74,0
39,35,32,8,-19.1803925838123,215,0
40,9,5,27,-53.1133177125963,174,0
41,15,30,18,20.7732190715956,296,1
42,3,37,7,-10.43965251939558,425,0
43,22,25,20,-9.617678690125384,169,0
44,19,30,21,8.8148902462452,26,1
45,22,19,23,-14.9571487917842,159,0
46,32,23,0,6.270178602073575,368,1
47,17,10,25,-44.3843304826848,359,0
48,35,20,2,-40.1658899177752,214,0
49,2,11,16,14.3284370478063,525,1
50,16,24,26,-11.2651395333458,49,0
51,12,5,18,-57.3547184422369,36,0
52,22,15,3,-16.8017159950579,392,0
53,7,14,21,-16.4446420184617,314,0
54,36,37,12,-8.54870935117367,420,0
55,10,21,26,-24.4688993261936,71,0
56,7,26,24,7.21341145602446,435,1
57,7,12,2,-55.638319105593695,303,0
58,1,11,18,6.23793144184742,472,1
59,16,34,6,-6.01664887118542,48,0
60,7,30,19,-9.39605888478052,436,0
61,18,27,23,-19.201344022,78,0
62,23,10,25,-12.9345815637459,101,0
63,18,34,16,-11.269865619653,364,0
64,1,7,17,-15.6435793941458,118,0
65,3,10,16,11.4013964787643,537,1
66,36,15,9,6.528775987139349,264,1
67,9,24,6,-13.7086934114708,181,0
68,9,19,33,-12.8783771770877,175,0
69,22,10,6,-9.50730393416458,162,0
70,24,14,23,10.905128202716,402,1
71,9,7,22,-16.7316961525053,184,0
72,17,27,2,-40.0995984397264,59,0
73,36,25,27,5.95118606145348,573,1
74,21,29,31,7.736072487665455,316,1
75,7,23,15,-13.3204701004499,306,0
76,19,5,14,-12.1398222126704,16,0
77,34,4,33,6.99854942832094,519,1
78,18,5,23,-7.86253889026845,465,0
79,1,30,2,11.8783820981783,375,1
80,12,14,33,-7.4273236046840445,42,0
81,16,20,19,-10.83067131116039,47,0
82,25,26,26,6.84153634721056,552,1
83,12,29,30,-10.2978003480051,354,0
84,34,12,1,-11.9621214730374,140,0
85,8,29,0,-59.072022342386,352,0
86,28,27,19,-5.434596422945621,128,0
87,19,29,20,18.4792062142078,27,1
88,34,24,8,8.43607126001301,146,1
89,1,6,28,-31.4895725058771,119,0
90,31,26,1,-50.1590222309469,324,0
91,16,29,13,13.0365994917337,50,1
92,19,25,25,7.24977473925692,25,1
93,36,17,14,-20.3484115259649,417,0
94,17,30,13,-10.175704706354889,63,0
