,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair,label
0,5,27,28,-29.7146246718876,511,0
1,6,24,7,-5.53195285585893,341,0
2,37,20,29,-6.257063851070081,267,0
3,13,26,27,-5.447530058634265,276,0
4,0,24,33,-7.9694673714705,349,0
5,36,25,18,13.615498260846,573,1
6,35,17,32,-11.4411555784229,404,0
7,23,30,28,16.9795887506457,102,1
8,7,14,27,-37.8216704387159,314,0
9,9,3,5,-7.0720840179115445,547,0
10,9,10,22,-23.1439958321225,177,0
11,15,21,3,-6.68548423891982,300,0
12,31,5,7,-86.01724969223699,318,0
13,35,36,24,9.41733205376338,408,1
14,7,5,11,8.28234914766443,502,1
15,15,30,22,12.5343261670084,296,1
16,8,4,33,5.93830370195922,34,1
17,36,14,19,11.9893284417888,533,1
18,22,23,19,-11.800925029797686,164,0
19,18,6,25,-27.931712659593305,84,0
20,19,12,13,-6.202798890109395,18,0
21,2,23,4,-18.0897405326656,524,0
22,33,11,17,-6.4289424413488,576,0
23,16,8,32,13.9239200930873,44,1
24,11,21,9,5.87794346465045,158,1
25,9,27,19,-8.696860683814535,394,0
26,36,25,31,-48.4425849770587,573,0
27,12,5,21,-43.2559660524417,36,0
28,17,14,14,-8.600003298396054,362,0
29,7,20,12,-31.8606840376443,305,0
30,37,14,16,-7.367044582182149,269,0
31,9,7,2,-11.2044874948098,184,0
32,11,26,8,8.664367818072375,476,1
33,14,29,5,-9.03085932695062,291,0
34,31,12,21,-9.67031044776282,439,0
35,7,11,9,-72.64765804636849,308,0
36,28,24,21,12.722636202695716,380,1
37,1,26,26,5.41900190392186,473,1
38,10,20,22,-18.7850450063973,461,0
39,26,10,8,-7.74929502807383,234,0
40,9,25,27,-10.9051679551502,182,0
41,15,4,18,5.485665689260175,434,1
42,7,25,7,-6.67799738641978,310,0
43,22,23,20,-14.3575800441809,164,0
44,17,8,21,-16.8350895865093,55,0
45,9,5,23,-6.72889795339924,174,0
46,23,29,0,8.060608499765,103,1
47,32,12,25,-18.0339281677184,88,0
48,26,10,2,-11.015028461955216,234,0
49,24,37,16,-8.42429478543746,206,0
50,17,20,26,-55.308655942236896,57,0
51,8,4,18,9.35942875183753,34,1
52,9,25,3,-26.8212472121694,182,0
53,31,29,21,-64.2867685633347,539,0
54,14,20,12,-12.5088625339655,290,0
55,32,5,26,-27.984422336374102,86,0
56,7,12,24,-27.3944758428743,303,0
57,33,23,2,5.51039218299446,506,1
58,23,29,18,5.27068009310222,103,1
59,19,21,6,5.514150585714971,31,1
60,31,20,19,-8.25399139141162,320,0
61,32,26,23,-22.7464290912507,93,0
62,34,10,25,25.5026305734134,563,1
63,28,8,16,7.05850699648459,376,1
64,1,29,17,15.9827341869516,115,1
65,15,27,16,10.22930632677431,500,1
66,36,3,9,10.100737375483575,263,1
67,9,24,6,-13.7086934114708,181,0
68,9,7,33,-39.3530519033379,184,0
69,22,27,6,-9.40137043724482,165,0
70,35,1,23,-21.0295946439838,217,0
71,9,8,22,-6.7251152050762,393,0
72,18,8,2,-37.612727233890496,73,0
73,13,19,27,-7.38392377404015,568,0
74,7,10,31,7.65704215833414,304,1
75,15,37,15,-10.83706986135729,501,0
76,16,7,14,-20.1211978485049,52,0
77,22,19,33,-59.4960859672839,159,0
78,18,24,23,-19.4703048861736,79,0
79,34,27,2,6.17088752323576,144,1
80,16,27,33,-15.5714853633282,356,0
81,17,3,19,8.707648655622405,65,1
82,37,14,26,-16.752387557007,269,0
83,12,5,30,-30.5472209103268,36,0
84,28,25,1,-17.2867957471715,131,0
85,16,14,0,-24.250725826399,51,0
86,11,20,19,-13.2496929212908,155,0
87,19,8,20,10.225872132202394,17,1
88,22,27,8,-10.9089320972228,165,0
89,28,7,28,-6.83358276036319,137,0
90,21,14,1,-11.6381087729949,317,0
91,16,34,13,-12.0624416515184,48,0
92,18,27,25,-9.72648545182909,78,0
93,37,29,14,-5.66553093026286,268,0
94,17,30,13,-10.175704706354889,63,0
95,36,4,15,-18.5756950452641,421,0
96,34,15,26,8.686774735631715,385,1
97,34,29,23,-7.43288580970562,148,0
98,18,15,33,-11.4100024887308,83,0
99,24,4,10,7.28230483203797,401,1
100,34,8,19,13.6877113630898,139,1
101,36,29,12,5.66921018677142,574,1
102,15,19,0,-9.38757133219608,292,0
103,2,24,26,17.6962841623803,399,1
104,22,29,0,-24.1110206837796,171,0
105,8,37,17,5.67735638565683,33,1
106,18,27,32,-29.935196741457,78,0
107,22,30,24,-12.8601629820954,170,0
108,34,37,29,-5.6794711329274,149,0
109,31,5,17,-24.7445889379728,318,0
110,15,25,8,-9.443518612927203,432,0
111,17,23,0,-16.3055724137771,58,0
112,8,14,13,-8.52575311941711,35,0
113,33,8,32,-63.3165175530647,445,0
114,32,20,13,-5.055629267803925,89,0
115,24,37,33,-6.70601167292789,206,0
116,14,29,0,-9.42204660589709,291,0
117,22,3,3,-41.00781699061631,521,0
118,34,21,5,12.12592134983595,151,1
119,18,25,7,-18.0895256880289,366,0
120,31,25,13,-8.09182134543116,325,0
121,17,34,32,-9.048535217873964,360,0
122,7,30,18,-8.8318611198616,436,0
123,31,5,2,-42.648572116120405,318,0
124,1,25,8,8.004827135051201,114,1
125,32,23,33,-21.1088219317449,368,0
126,5,21,26,-20.3879371158911,15,0
127,9,20,8,-12.5523303850953,178,0
128,7,21,4,-30.741217312341497,315,0
129,35,31,15,-50.8478061596362,229,0
130,3,8,18,7.03106863304162,536,1
131,33,8,7,5.10670049464453,445,1
132,28,24,23,5.69711404226323,380,1
133,32,10,26,-35.7750159885408,367,0
134,35,12,17,-22.8596644924336,211,0
135,19,14,15,-9.66190964054794,30,0
136,26,29,18,-29.6600664465772,238,0
137,35,20,12,-6.59036507455334,214,0
138,16,23,9,-10.172348922171713,355,0
139,26,10,24,15.6636545759883,234,1
140,24,14,6,6.764696548650599,402,1
141,33,15,29,-15.3962107334073,336,0
142,13,11,19,-9.42807298993441,496,0
143,30,29,3,10.930645722390596,531,1
144,30,8,17,30.990786475408903,249,1
145,35,30,15,-13.5322988390766,407,0
146,3,8,24,18.1515304809301,536,1
147,22,10,26,-36.16098207328236,162,0
148,35,12,16,-30.0191109181186,211,0
149,34,33,6,-10.13224680130962,152,0
150,22,20,3,-23.9177658520842,163,0
151,25,20,8,-7.44366192989173,243,0
152,16,8,24,12.0590788035101,44,1
153,23,29,13,6.532730447545781,103,1
154,12,20,19,-6.202247319075655,38,0
155,16,7,16,-13.8196472619138,52,0
156,26,14,31,-8.176199763018591,487,0
157,32,14,4,-9.24460986459158,96,0
158,36,8,0,-13.5684194196134,567,0
159,32,34,25,-23.9946989784689,91,0
160,18,29,23,-18.2906833396891,82,0
161,9,20,18,-18.6006358982764,178,0
162,34,3,31,7.20767500217445,150,1
163,28,5,12,-12.7401065026866,125,0
164,15,14,10,-11.7213566083177,298,0
165,6,7,13,-66.3895874845619,347,0
166,22,20,30,-8.615857094612975,163,0
167,36,17,21,-17.7281413215156,417,0
168,32,7,33,-48.54678094223695,98,0
169,2,23,30,-11.126329515029902,524,0
170,12,30,28,-14.7946062670555,353,0
171,23,30,5,11.7679549558945,102,1
172,16,27,0,-10.921312260343695,356,0
