,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair,label
0,17,15,28,-22.6728249294919,363,0
1,10,4,5,7.3182546759163,70,1
2,15,20,29,-16.925736405834,577,0
3,3,14,27,22.2803723753109,426,1
4,16,7,33,-7.16415335257336,52,0
5,7,8,18,-28.3687166808479,302,0
6,15,30,32,20.8026374082069,296,1
7,11,8,28,-18.8665165862576,154,0
8,33,19,27,-7.371036320147095,580,0
9,36,17,5,-22.7347822684066,417,0
10,35,31,22,-73.72717756118371,229,0
11,5,37,15,-5.695466368997925,13,0
12,16,6,5,-41.8696315832251,459,0
13,3,14,24,15.5810165148241,426,1
14,19,24,20,5.19073085384766,23,1
15,0,15,24,9.69750630155792,351,1
16,18,23,33,-9.988363855350508,77,0
17,15,24,19,6.48858865474662,295,1
18,2,25,19,-8.17642037065726,400,0
19,1,24,25,20.3913471425318,113,1
20,19,10,13,6.36325427073484,19,1
21,36,5,4,-23.394918381277,532,0
22,17,23,18,-27.3006726456272,58,0
23,1,11,32,-51.7453659174708,472,0
24,9,8,9,-6.00967590683311,393,0
25,35,16,19,-9.09091517176398,212,0
26,0,5,17,-38.2515016967509,509,0
27,32,27,21,-30.0385777966434,90,0
28,17,15,14,-11.84580556278598,363,0
29,19,25,4,-14.7675528350604,25,0
30,3,8,16,6.00644369871557,536,1
31,35,4,2,-9.861638340734,410,0
32,9,15,8,-18.1815629355672,397,0
33,19,5,12,-39.0081313283616,16,0
34,17,8,28,-37.48176929587631,55,0
35,33,20,9,-5.7538067189914806,446,0
36,9,15,21,-51.430770065607305,397,0
37,11,25,26,-5.1061861797684,579,0
38,34,10,22,15.4336054312169,563,1
39,36,9,8,-17.3670935891255,419,0
40,24,20,27,-14.5242252745742,526,0
41,6,30,18,9.16386454482559,343,1
42,16,29,5,-22.613226011545898,50,0
43,35,20,20,-23.5934042999982,214,0
44,23,8,21,12.1683376838585,100,1
45,36,10,23,16.462393026075198,251,1
46,11,4,0,14.6687478485479,479,1
47,9,15,25,-18.7221338189312,397,0
48,36,15,2,6.43811842053936,264,1
49,35,1,16,-12.3984430488628,217,0
50,18,34,26,-6.317671272859875,364,0
51,1,7,18,-45.2588514542016,118,0
52,35,7,3,-22.1517100759084,227,0
53,36,37,21,-13.5706002472954,420,0
54,5,27,4,-23.4999793537555,511,0
55,1,3,26,6.04658291972161,562,1
56,12,20,10,-6.891446116694381,38,0
57,0,14,25,5.04428087492219,8,1
58,9,34,18,5.328206381995335,179,1
59,34,23,6,9.927350248291315,142,1
60,19,10,0,15.3773631958852,19,1
61,2,34,23,-43.182047562278,190,0
62,22,34,25,-32.1657933658972,391,0
63,34,5,16,-17.1568711568247,381,0
64,24,3,17,-21.4030039074213,207,0
65,7,5,16,19.4937971651574,502,1
66,15,25,9,5.44958689144946,432,1
67,18,7,23,-5.8734947535316095,467,0
68,35,29,33,9.693854699289,225,1
69,36,18,6,10.24356650969429,418,1
70,15,21,23,9.243986258799607,300,1
71,35,15,22,-13.6084402556365,484,0
72,23,27,2,5.21415823271767,471,1
73,3,10,27,12.8115155334761,537,1
74,12,10,17,-51.326189133654296,37,0
75,16,10,22,7.08278946096322,46,1
76,17,12,14,-52.2610408448364,56,0
77,2,29,33,10.7711737714921,193,1
78,9,12,23,-7.3703533269339,176,0
79,9,12,2,-10.61663501085301,176,0
80,18,25,33,-54.69359530782485,366,0
81,32,27,19,-7.4676096474408595,90,0
82,15,19,26,-18.836773683274,292,0
83,17,25,30,-15.2515108634888,62,0
84,11,21,1,5.542665328695779,158,1
85,18,29,0,-13.4992265775352,82,0
86,9,11,19,-13.9865610012447,180,0
87,18,23,20,-14.1034605613631,77,0
88,2,29,8,7.62095493655314,193,1
89,9,29,28,7.58927077122852,396,1
90,0,5,30,-14.7848041705902,509,0
91,16,24,13,-7.2681667131386,49,0
92,23,21,25,12.0194525234593,373,1
93,36,7,14,-17.2224555829919,265,0
94,17,30,13,-10.175704706354889,63,0
95,0,23,22,6.46406344699241,4,1
96,22,6,26,-33.3395658883332,173,0
97,35,6,23,-22.4515252803232,231,0
98,28,14,33,-8.275641056342469,135,0
99,7,14,10,-14.8436386320888,314,0
100,22,25,19,-17.681152761483098,169,0
101,33,10,12,5.569109724516375,330,1
102,0,5,11,-12.3523538342157,509,0
103,35,26,26,9.039631661826023,223,1
104,30,8,0,21.1742699776251,249,1
105,20,29,17,-17.8375457619858,85,0
106,22,26,32,-13.8722596611139,168,0
107,25,10,24,13.0992447591965,411,1
108,2,14,29,-18.776476523804497,194,0
109,19,21,18,-5.54823118234352,31,0
110,33,8,8,5.00589334016172,445,1
111,32,11,0,6.31301818730819,92,1
112,12,27,13,-8.476906194339705,39,0
113,17,19,7,-43.4007511044814,54,0
114,32,11,13,-15.3650930087792,92,0
115,25,29,33,-5.52216134770106,489,0
116,6,15,0,-11.7243282668475,346,0
117,35,32,3,-14.0946007858725,215,0
118,35,28,5,-28.8439286502973,218,0
119,22,26,7,-23.5451072272701,168,0
120,0,24,9,6.312036642480015,349,1
121,18,27,7,-48.868329260602,78,0
122,5,20,32,-25.4190137898259,11,0
123,6,3,2,-7.771840107437355,559,0
124,11,26,8,8.664367818072375,476,1
125,34,8,33,11.3311180868854,139,1
126,16,34,26,-5.7591306987124895,48,0
127,24,30,8,14.9943274207771,204,1
128,8,14,4,11.5562918164484,35,1
129,15,37,15,-10.83706986135729,501,0
130,31,7,18,-60.2257924665892,327,0
131,17,29,5,-19.522944347085,64,0
132,35,18,23,6.128288576114515,548,1
133,1,15,26,-5.07189396360923,117,0
134,15,8,17,6.60529655868248,293,1
135,18,15,15,-16.9789634222455,83,0
136,13,19,18,7.030263388498975,568,1
137,15,10,12,10.6632591900074,429,1
138,17,6,9,-18.8590911558878,66,0
139,15,24,24,16.6603545480151,295,1
140,15,23,6,6.20528676567456,499,1
141,19,30,26,8.04342343201734,26,1
142,7,25,19,-21.116437847598803,310,0
143,7,8,3,-27.9548333840676,302,0
144,7,14,17,-18.9530190653638,314,0
145,4,14,15,-5.70956369433075,427,0
146,34,30,24,7.42290248910608,383,1
147,2,34,26,-9.26351776928831,190,0
148,35,26,16,-11.6931152787131,223,0
149,26,14,6,-5.63380502584976,487,0
150,24,29,3,12.18854583196,205,1
151,36,6,8,-15.345881446453202,581,0
152,32,27,24,5.42332808343944,90,1
153,1,8,13,-25.22825140947809,108,0
154,17,15,19,-24.521359202971,363,0
155,17,26,16,-33.6115491262926,361,0
156,31,10,31,-8.22354444827049,319,0
157,22,23,4,-89.4380249906453,164,0
158,7,20,0,-106.559624692237,305,0
159,36,17,25,-13.1017859811707,417,0
160,9,29,23,-9.586124441256306,396,0
161,26,23,18,-23.4488490062431,236,0
162,2,15,31,9.44420606534175,195,1
163,2,30,12,8.80347900636038,192,1
164,17,23,6,-16.5580134655587,58,0
165,17,5,9,-9.05086712377648,53,0
166,2,29,30,-8.21776926604979,193,0
167,16,12,28,-15.1562160264392,45,0
168,11,20,33,-10.42681693250781,155,0
169,25,14,30,12.9579919053927,247,1
170,19,8,29,5.52245426121559,17,1
171,9,12,5,-6.99993482516628,176,0
172,18,20,0,-72.8561871922369,76,0
173,17,23,29,-16.803175692113,58,0
174,11,37,8,-7.376206048082169,389,0
175,23,4,15,7.029729560542069,372,1
176,16,10,26,-27.0295119366629,46,0
177,28,19,2,12.402058671678915,126,1
178,30,14,23,7.28122857961165,490,1
179,16,3,28,-12.0623384294088,514,0
180,18,27,23,-19.201344022,78,0
181,26,21,24,8.532096489370545,240,1
182,35,6,8,-6.70215187577717,231,0
183,22,8,17,-23.1113500637405,160,0
184,2,26,11,-13.882635949566598,191,0
185,6,26,23,-14.736679648865898,342,0
186,11,14,6,8.01224698615946,157,1
187,24,27,19,-7.38510091496597,203,0
188,16,23,0,-23.1865719870067,355,0
189,35,28,12,-7.3288285037452,218,0
190,16,8,13,-14.0273157683434,44,0
191,26,3,24,16.6189105188014,239,1
192,22,19,19,-15.3362028876315,159,0
193,7,21,33,-34.8552212409774,315,0
194,9,10,13,-5.08907024924845,177,0
195,26,3,15,7.25377115038707,239,1
196,2,29,17,17.3887300937957,193,1
197,16,29,19,5.865370796326455,50,1
198,2,7,10,-20.7009426302765,196,0
199,31,25,28,-15.96839556382065,325,0
200,3,10,3,10.6756379731723,537,1
201,36,32,1,-15.0627532935399,253,0
202,26,24,32,6.97906887194546,237,1
203,1,25,28,-9.99947854155268,114,0
204,6,24,27,7.048899005549446,341,1
205,15,30,3,21.9873233886177,296,1
206,33,24,12,6.316542877799455,447,1
207,31,5,11,-43.4601975639624,318,0
208,36,37,20,-22.0440195716383,420,0
209,23,30,4,5.034734583591851,102,1
210,31,5,25,-30.8389474762593,318,0
211,25,23,30,13.6705481281047,244,1
212,25,29,15,-5.80574723108312,489,0
213,28,19,33,17.6290458891266,126,1
214,36,8,2,-15.0045651398505,567,0
215,0,24,10,5.235816847659695,349,1
216,30,27,30,6.713143452329855,250,1
217,15,12,30,-16.0037602721356,294,0
218,22,3,10,-36.6698310622991,521,0
219,7,25,20,-5.6276765356599,310,0
220,25,27,21,10.7625630170842,488,1
221,24,14,21,12.3222871468585,402,1
222,9,24,6,-13.7086934114708,181,0
223,16,8,15,8.574591801567099,44,1
224,32,12,19,-6.072754736345705,88,0
225,9,12,3,-9.06568666197348,176,0
226,18,10,8,-21.3457014623375,75,0
227,18,24,5,-5.957003176509215,79,0
228,36,2,8,-30.547905912849306,494,0
229,17,19,4,-70.0461955019082,54,0
230,27,37,29,-8.18823321883372,122,0
231,7,29,5,-26.167625044570897,311,0
232,16,24,1,-18.6511155454183,49,0
233,25,24,2,5.425451462038479,245,1
234,6,28,9,5.28988135972967,449,1
235,2,15,21,-25.5981687408428,195,0
236,0,8,6,-12.0755456261323,1,0
237,31,11,15,-7.925565084438575,323,0
238,9,11,27,-5.685337001194885,180,0
239,24,10,32,13.5050365474224,201,1
240,34,23,13,-20.4134677694429,142,0
241,28,7,18,-64.2783783756737,137,0
242,26,5,19,-22.4324683411682,528,0
243,9,6,28,-13.3967101227791,398,0
244,33,7,10,-29.5357544881268,337,0
245,7,8,17,-23.8837524855721,302,0
246,24,5,13,-18.645731258072303,198,0
247,5,8,5,-19.9022547796506,10,0
248,16,10,24,23.618561130467697,46,1
249,17,24,21,-12.0727527082934,61,0
250,9,14,4,-10.9678278514091,183,0
251,23,8,23,8.915324885056101,100,1
252,15,5,16,-17.3234293282354,428,0
253,2,15,16,6.256150766654844,195,1
