,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair,label
0,19,27,28,7.14278217067128,21,1
1,19,20,5,-12.2977503559098,20,0
2,13,30,29,5.34601042821621,278,1
3,3,12,27,-12.6197886584555,497,0
4,5,29,33,-15.5660088814203,12,0
5,15,11,18,15.8557376907246,430,1
6,36,25,32,-9.482022340754185,573,0
7,23,27,28,10.108408024448703,471,1
8,31,24,27,-9.225878046392594,441,0
9,2,25,5,-33.636291886618,400,0
10,2,34,22,-10.9596293429275,190,0
11,7,14,3,-38.8386415215717,314,0
12,6,24,7,-5.53195285585893,341,0
13,30,37,24,13.5194425532449,553,1
14,7,30,11,6.841180371971715,436,1
15,31,10,22,-40.4719069610177,319,0
16,16,12,33,-23.1479511876842,45,0
17,13,5,19,-45.5227843469779,270,0
18,22,30,19,-14.0373068700907,170,0
19,23,12,25,15.5017194065181,515,1
20,19,27,13,-19.3485793908566,21,0
21,35,28,4,-18.7270422792052,218,0
22,19,21,18,-5.54823118234352,31,0
23,32,5,32,-18.9243548087354,86,0
24,22,10,9,-9.938954439437875,162,0
25,9,25,19,-7.288305073999769,182,0
26,7,5,31,12.4821707810428,502,1
27,19,14,21,8.55364085398851,30,1
28,17,23,14,-15.7219311187846,58,0
29,7,21,12,-32.0417425620404,315,0
30,36,13,16,6.28390638415454,262,1
31,24,29,2,7.37901898955181,205,1
32,22,10,8,-13.002284938824,162,0
33,15,24,5,7.551934124094005,295,1
34,0,12,28,-13.6894856400083,450,0
35,31,30,9,14.7480003061953,442,1
36,28,8,21,12.6095257439667,376,1
37,1,23,26,9.650868393934417,112,1
38,18,27,22,-36.2642724380824,78,0
39,26,10,8,-7.74929502807383,234,0
40,2,25,27,-6.771344163496639,400,0
41,31,14,18,12.5319609817953,443,1
42,6,12,7,7.78444711148162,541,1
43,22,6,20,-10.4523367912752,173,0
44,16,8,21,7.56584217005317,44,1
45,35,32,23,-18.9912883621862,215,0
46,23,21,0,10.8597577243319,373,1
47,27,14,25,-33.0969094455959,124,0
48,30,8,2,20.3711207582609,249,1
49,24,10,16,6.0456236237173,201,1
50,17,27,26,-25.3432540459114,59,0
51,18,25,18,11.101112182136305,366,1
52,2,11,3,14.0447552649937,525,1
53,33,12,21,-8.07374155884491,329,0
54,7,11,12,-9.494974209387388,308,0
55,18,15,26,14.8705939349023,83,1
56,31,11,24,-11.0189693527084,323,0
57,6,14,2,-5.40117666397167,345,0
58,11,8,18,9.29922350054372,154,1
59,17,12,6,-50.910952708266,56,0
60,33,27,19,-9.58022112173848,331,0
61,28,3,23,9.22333261357678,134,1
62,11,5,25,-18.0544997863475,520,0
63,27,4,16,5.121615806180465,123,1
64,22,30,17,5.65478516378788,170,1
65,14,20,16,-5.53893520486877,290,0
66,13,30,9,5.073533770834271,278,1
67,0,6,23,-8.487743296286695,578,0
68,9,3,33,-11.7132753069014,547,0
69,22,6,6,-16.302532068284002,173,0
70,30,21,23,6.847275805643029,415,1
71,2,23,22,-25.32594091781069,524,0
72,18,23,2,-36.0272093021701,77,0
