,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair,label
0,0,7,28,-23.0158534550304,9,0
1,16,29,5,-22.613226011545898,50,0
2,13,10,29,8.377618190559371,272,1
3,3,30,27,9.414569132364178,285,1
4,19,12,33,-8.288996070684016,18,0
5,3,8,18,7.03106863304162,536,1
6,36,33,32,-10.3494875922682,575,0
7,23,30,28,16.9795887506457,102,1
8,31,25,27,-8.92729812936475,325,0
9,35,13,5,-25.9770137898503,226,0
10,22,34,22,-34.0171091673922,391,0
11,36,23,3,11.4201899056118,254,1
12,19,20,5,-12.2977503559098,20,0
13,35,30,24,10.0970020826475,407,1
14,30,8,11,23.5934205710727,249,1
15,13,10,22,-5.71006018874955,272,0
16,16,7,33,-7.16415335257336,52,0
17,24,37,19,-8.746024159129991,206,0
18,1,25,19,-8.473003598635199,114,0
19,16,3,25,6.611434112778465,514,1
20,19,10,13,6.36325427073484,19,1
21,35,21,4,-6.358959221657795,228,0
22,5,8,18,-26.3650393119919,10,0
23,18,14,32,-14.1278438867969,466,0
24,22,26,9,-16.0262017534228,168,0
25,28,29,19,26.4869892695011,133,1
26,7,19,31,12.9530847048102,301,1
27,12,27,21,-10.218341470896114,39,0
28,17,10,14,-10.40617382827099,359,0
29,6,7,12,-32.5830669750015,347,0
30,36,7,16,9.05646144229336,265,1
31,22,3,2,-27.3719871111097,521,0
32,1,19,8,6.36751755934334,107,1
33,31,23,5,6.27126270646226,440,1
34,7,4,21,-56.8053651108126,437,0
35,31,24,9,7.18750989266836,441,1
36,28,15,21,-30.000355587331,136,0
37,23,4,26,13.3376152091158,372,1
38,16,14,22,-9.150696817168637,51,0
39,24,5,8,-15.1416580260407,198,0
40,9,6,27,-11.3113060829242,398,0
41,7,37,18,-35.3142821819186,312,0
42,5,4,5,-41.757474301431,14,0
43,28,23,20,6.02550959003117,379,1
44,17,27,21,-5.127949009182325,59,0
45,2,30,23,11.8601539487866,192,1
46,10,5,0,-9.891378788494675,460,0
47,6,14,25,6.59356244888114,345,1
48,35,4,2,-9.861638340734,410,0
49,24,8,16,10.436531258350914,199,1
50,16,6,26,-8.85641898111799,459,0
51,17,12,18,-60.72934344223695,56,0
52,34,37,3,6.89955775886008,149,1
53,31,15,21,-69.5245877440518,326,0
54,33,10,12,5.569109724516375,330,1
55,18,30,26,22.2843497562505,81,1
56,15,21,24,5.63661070974179,300,1
57,7,3,2,-26.4766510456578,313,0
58,28,25,18,-14.6770448147808,131,0
59,16,15,6,8.24433781478484,358,1
60,37,20,19,-8.73191835645177,267,0
61,1,15,23,6.0946547354836245,117,1
62,1,10,25,13.2461612771116,110,1
63,23,8,16,5.53527679288045,100,1
64,22,19,17,-37.280284583161205,159,0
65,15,27,16,10.22930632677431,500,1
66,13,15,9,6.76076870538317,281,1
67,0,30,23,6.893805811329685,350,1
68,2,24,33,8.47902710872851,399,1
69,9,23,6,-8.36813034028364,522,0
70,25,20,23,-5.3141748404059,243,0
71,22,27,22,-39.729280292237,165,0
72,17,15,2,-10.7843480610692,363,0
73,13,3,27,-18.908090086384,279,0
74,0,34,17,-42.516577824497006,5,0
75,36,28,15,-12.3881717517538,256,0
76,19,3,14,-5.0244809182528,454,0
77,22,24,33,-45.045481841222696,167,0
78,23,10,23,17.0703011046152,101,1
79,1,3,2,8.30341748079212,562,1
80,17,20,33,-60.4687005669621,57,0
81,5,21,19,-26.2146283343813,15,0
82,36,24,26,5.97114131751323,495,1
83,16,26,30,-14.5268605910872,512,0
84,34,24,1,9.1504486500199,146,1
85,6,7,19,-13.8747621140648,347,0
86,32,25,19,-11.0190798799556,94,0
87,21,29,11,-9.16568665463705,316,0
88,28,10,8,6.21570595003828,378,1
89,28,23,28,-5.50297717269688,379,0
90,33,12,1,-8.58667624063949,329,0
91,16,29,13,13.0365994917337,50,1
92,12,37,25,6.767906394952851,40,1
93,36,20,14,-5.839039288204759,252,0
94,17,25,13,-11.0863252225039,62,0
95,26,3,15,7.25377115038707,239,1
96,34,8,26,14.0426675899071,139,1
97,22,24,23,-22.6399083945773,167,0
98,32,29,33,-5.68405390461419,95,0
99,35,2,10,-9.7056298635935,221,0
100,18,29,19,-11.951099744999386,82,0
101,7,10,12,-14.4321915907662,304,0
102,26,21,0,-7.370258081913574,240,0
103,22,6,26,-33.3395658883332,173,0
104,28,24,0,10.30492501173688,380,1
105,10,27,17,-22.310588448176706,462,0
106,34,24,32,7.66818028732388,146,1
107,22,8,24,-23.1661915233248,160,0
108,11,14,29,6.4972296565897,157,1
109,6,20,17,-11.8155293922327,339,0
110,36,9,8,-17.3670935891255,419,0
111,0,3,0,-6.63713320864642,7,0
112,12,37,13,-25.2784882857811,40,0
113,5,4,7,-81.198968442237,14,0
114,32,34,13,-77.138265735765,91,0
115,35,0,33,6.1211233261546205,208,1
116,26,24,0,7.09719348433962,237,1
117,34,8,3,20.48317725448055,139,1
118,2,23,5,-33.782234118744,524,0
119,11,20,7,-14.8506862156806,155,0
120,6,37,13,-22.8890165211245,344,0
121,17,6,7,-37.92928711527056,66,0
122,33,8,18,7.5090958147627,445,1
123,15,21,2,-15.8719027748629,300,0
124,18,27,8,-34.5031567617107,78,0
125,23,20,33,-8.287796643871214,470,0
126,5,21,26,-20.3879371158911,15,0
127,34,10,8,5.047493966770039,563,1
128,31,26,4,-7.387843068903245,324,0
129,2,10,15,-5.10538711922742,187,0
130,7,8,18,-28.3687166808479,302,0
131,16,20,5,-61.2593746922369,47,0
132,34,25,23,-9.00149670785284,147,0
133,18,3,26,25.800078765477306,571,1
134,30,21,17,8.32013093312913,415,1
135,31,26,3,-8.42541848705026,324,0
136,30,21,18,8.09348047500632,415,1
137,36,7,12,-27.483820593657903,265,0
138,17,10,9,-13.842224147838,359,0
139,26,5,24,-10.6749519834708,528,0
140,25,5,6,-8.59469469682142,529,0
141,33,30,29,7.061311505361035,333,1
142,35,30,19,-15.2347119172704,407,0
143,35,9,3,-7.915995618445756,220,0
144,13,5,17,-22.1589075916081,270,0
145,9,25,15,-19.2294414662858,182,0
146,36,21,24,10.1671068348446,266,1
147,11,8,26,13.3614318096501,154,1
148,24,3,16,10.91309604003402,207,1
149,22,20,6,-14.9541120368166,163,0
150,28,5,3,-33.4252943644769,125,0
151,35,19,8,-5.04245268555133,209,0
152,19,26,24,10.411062018000798,24,1
153,23,3,13,6.76027179794778,105,1
154,6,14,8,-10.074993403779304,345,0
155,12,37,16,-10.4277962026724,40,0
156,37,29,31,8.557195184814244,268,1
157,28,14,4,-11.3552823945976,135,0
158,2,27,0,6.498607483508771,189,1
159,6,21,25,9.84855242238379,543,1
160,23,29,23,5.1999321049716,103,1
161,24,8,18,12.103224408535102,199,1
162,22,25,31,-75.13196844223691,169,0
163,22,29,12,-19.5482425779093,171,0
164,7,8,10,-32.2478248084429,302,0
165,16,12,9,-14.6005226683587,45,0
166,9,20,30,-6.684341334755715,178,0
167,36,22,21,-12.973826502435,259,0
168,1,6,33,5.90471062997417,119,1
169,35,5,30,-10.8274677053949,527,0
170,6,20,28,-9.717147970273125,339,0
171,22,20,5,-60.44240594223695,163,0
172,33,3,19,-35.2122352899896,448,0
173,5,21,29,-33.097479724182094,15,0
174,18,11,8,-19.5112754083299,365,0
175,6,14,3,-5.31811937327233,345,0
176,0,6,26,6.945753915999379,578,1
177,18,27,2,-40.8372859397264,78,0
178,9,7,23,-12.2226079350271,184,0
179,37,14,21,-9.02889934840471,269,0
180,6,23,6,14.1922805546288,340,1
181,22,5,24,-7.9919953002920945,390,0
182,22,24,8,-26.4771169085503,167,0
183,1,5,17,-26.9201885663792,516,0
184,32,20,11,-10.19533307860912,89,0
185,3,21,23,9.221493396075896,538,1
186,10,8,6,10.8329279490326,67,1
187,28,19,19,12.4735377052418,126,1
188,15,5,19,-16.0004988533351,428,0
189,9,24,12,-6.77318668410677,181,0
190,16,8,13,-14.0273157683434,44,0
191,11,29,24,13.5857036020814,564,1
192,10,21,19,8.63998382295885,71,1
193,3,20,33,-10.0610759251128,284,0
194,9,10,13,-5.08907024924845,177,0
195,28,25,15,-6.9126778733952605,131,0
196,34,7,17,-30.54470266621849,386,0
197,31,15,8,-15.6476612419075,326,0
198,18,6,10,-8.04555043676498,84,0
199,13,25,28,-26.0553007194558,277,0
200,2,30,3,18.73555172237,192,1
201,25,30,1,6.51146200813743,412,1
202,35,27,32,-10.001727727509383,405,0
203,18,26,28,-20.076333086545603,80,0
204,33,26,27,-7.35593023925815,332,0
205,24,14,3,7.9242199436371905,402,1
206,7,24,12,-15.3659033773646,309,0
207,35,1,11,-9.893966696971424,217,0
208,22,24,20,-15.7864576772388,167,0
209,18,23,4,-30.8891678505615,77,0
210,12,20,25,-13.0761343673264,38,0
211,24,21,30,9.027697259159549,403,1
212,34,10,15,9.69446606884439,563,1
213,32,5,33,-50.63268719223695,86,0
214,35,32,2,-41.560439663958505,215,0
215,3,8,24,18.1515304809301,536,1
216,35,16,30,-8.23941519048225,212,0
217,36,23,30,12.8121217560128,254,1
218,17,6,10,-20.1044968249665,66,0
219,35,32,20,-29.5696737525452,215,0
220,9,34,21,-18.9205373368281,179,0
221,22,12,21,-22.5481082243159,161,0
222,3,21,6,8.7265901464631,538,1
223,3,30,3,6.03648534613712,285,1
224,5,29,19,-13.3195372449994,12,0
225,18,15,3,-9.50506192529289,83,0
226,0,5,8,-13.4038951918688,509,0
227,17,27,5,-50.437203698967,59,0
228,24,8,8,8.74077860033093,199,1
229,12,30,4,-15.7179718243556,353,0
230,32,20,29,-5.24957974298161,89,0
231,3,8,5,11.88797022821409,536,1
232,16,8,1,-16.5746296033805,44,0
233,2,14,2,-15.835895004688002,194,0
234,33,15,9,7.255198900672379,336,1
235,11,5,21,-7.56065010802854,520,0
