,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair,label
0,4,20,21,-8.00772093050564,288,0
1,16,20,5,-61.2593746922369,47,0
2,35,30,29,-18.5169865990656,407,0
3,13,10,27,8.237666315410785,272,1
4,5,21,33,-38.1500134764963,15,0
5,7,19,18,-29.6952288169661,301,0
6,37,20,32,-7.5955553187854,267,0
7,18,24,28,6.167324973646695,79,1
8,7,37,27,-61.075895749830295,312,0
9,24,20,5,-13.89856283245095,526,0
10,9,10,22,-23.1439958321225,177,0
11,13,5,3,-37.79943298558951,270,0
12,5,4,5,-41.757474301431,14,0
13,26,5,24,-10.6749519834708,528,0
14,15,27,11,7.9654373377997505,500,1
15,15,8,22,7.384863738389975,293,1
16,16,34,33,-8.0686573094718,48,0
17,36,24,19,8.17191858865209,495,1
18,22,24,19,-18.4137906830817,167,0
19,10,37,25,20.4063640255454,69,1
20,19,11,13,-11.0971435494132,22,0
21,24,3,4,10.10745254212538,207,1
22,19,30,18,18.2669385272953,26,1
23,23,8,32,7.8148940275798,100,1
24,11,21,9,5.87794346465045,158,1
25,9,10,19,-10.259128678925403,177,0
26,7,25,31,-8.47533152662781,310,0
27,19,12,21,-11.598339660937407,18,0
28,10,27,14,-5.84033964421185,462,0
29,7,4,12,-47.35092514082611,437,0
30,3,37,16,-5.57520045990914,425,0
31,9,12,2,-10.61663501085301,176,0
32,11,29,8,7.83927299013385,564,1
33,7,27,5,-67.5181695377574,307,0
34,22,15,21,15.9635220429153,392,1
35,15,7,9,-31.5010013174615,299,0
36,1,7,21,-34.9015380212874,118,0
37,18,34,26,-6.317671272859875,364,0
38,17,8,22,-49.07803227146511,55,0
39,26,12,8,-15.9137372073524,233,0
40,9,26,27,-8.42603255417114,395,0
41,6,19,18,8.867161310494016,569,1
42,5,20,5,-37.776257191700296,11,0
43,11,25,20,-15.7127996466462,579,0
44,12,20,21,-9.979166013432303,38,0
45,35,29,23,-11.6310878163617,225,0
46,32,15,0,-7.265654298429085,97,0
47,17,29,25,-44.2423528484848,64,0
48,26,5,2,-16.924909889038602,528,0
49,24,5,16,-14.4628347805199,198,0
50,19,30,26,8.04342343201734,26,1
51,18,11,18,8.650993349796845,365,1
52,11,10,3,11.9987354765636,475,1
53,15,21,21,-18.5575478834188,300,0
54,7,11,12,-9.494974209387388,308,0
55,17,11,26,-27.5507915182854,60,0
56,7,12,24,-27.3944758428743,303,0
57,31,10,2,-39.5741766736916,319,0
58,11,24,18,14.0785231464613,388,1
59,18,19,6,-10.8883687487842,72,0
60,21,8,19,6.28502375056196,503,1
61,34,21,23,-6.827520094262381,151,0
62,28,27,25,-7.61087884685111,128,0
63,28,5,16,-26.2393665574199,125,0
64,22,6,17,-47.0578247349013,173,0
65,7,25,16,-15.0950247326275,310,0
66,30,4,9,11.2667395800302,414,1
67,17,20,23,-45.5727196354426,57,0
68,2,29,33,10.7711737714921,193,1
69,35,20,6,-12.2582459470684,214,0
70,36,3,23,10.6308978478735,263,1
71,9,8,22,-6.7251152050762,393,0
72,17,26,2,-7.290979886049429,361,0
73,36,31,27,5.86263277191382,422,1
74,5,8,17,-40.40387077310285,10,0
75,36,15,15,-14.1365571722455,264,0
76,17,27,14,-48.1688562307574,59,0
77,22,34,33,-19.8122363747827,391,0
78,34,27,23,-19.0754718793534,144,0
79,27,8,2,12.7685813636162,120,1
80,16,7,33,-7.16415335257336,52,0
81,17,25,19,-23.8562973764472,62,0
82,26,30,26,19.4534467309852,566,1
83,16,27,30,-16.975069427771302,356,0
84,28,7,1,-28.6876073263819,137,0
85,12,8,0,7.852057868674345,455,1
86,11,4,19,-16.6470521852262,479,0
87,19,5,20,-45.714103855566,16,0
88,22,3,8,-19.9508018001086,521,0
89,23,27,28,10.108408024448703,471,1
90,33,10,1,6.78183397607068,330,1
91,16,24,13,-7.2681667131386,49,0
92,16,3,25,6.611434112778465,514,1
93,37,29,14,-5.66553093026286,268,0
94,17,11,13,-7.118424151907065,60,0
95,25,37,15,-7.29103509916105,530,0
96,23,37,26,-7.56799567008168,104,0
97,2,14,23,-5.17259120334725,194,0
98,32,23,33,-21.1088219317449,368,0
99,36,4,10,6.731317986838359,421,1
100,34,10,19,16.732717826841,563,1
101,3,14,12,6.2465253406534105,426,1
102,3,10,0,13.2318456893077,537,1
103,22,19,26,-36.526433116317705,159,0
104,22,30,0,-5.9179191151821655,170,0
105,10,14,17,-13.9891970609747,464,0
106,11,4,32,-13.8256443262729,479,0
107,9,10,24,-7.295153244617125,177,0
108,32,23,29,-7.15560651577508,368,0
109,5,8,18,-26.3650393119919,10,0
110,15,24,8,7.90632953380312,295,1
111,16,10,0,-11.9824310987662,46,0
112,12,20,13,-6.87137027556717,38,0
113,5,27,7,-41.778704260602,511,0
114,32,25,13,-22.0307652063606,94,0
115,35,20,33,-9.8666609917147,214,0
116,13,7,0,-39.2996383159106,282,0
117,34,37,3,6.89955775886008,149,1
118,9,19,5,-8.27645801902605,175,0
119,34,5,7,-24.9163264079449,381,0
120,33,14,13,-12.4953690757513,335,0
121,17,12,7,-67.09531219223695,56,0
122,0,5,32,-16.1310057884564,509,0
123,7,23,2,-65.2157035806126,306,0
124,1,5,8,-33.588723675445806,516,0
125,32,14,33,-10.198586232759585,96,0
126,31,19,29,-13.7357751346376,556,0
127,9,23,8,-8.09944590424601,522,0
128,7,37,4,-45.760986995095294,312,0
129,35,12,15,-48.913908269037904,211,0
130,31,5,18,-44.972608007758296,318,0
131,19,21,5,-8.33422585481099,31,0
132,9,5,23,-6.72889795339924,174,0
133,17,24,26,-23.6783698826915,61,0
134,36,3,17,-13.4833751721528,263,0
135,6,14,3,-5.31811937327233,345,0
136,36,31,18,7.10823076113211,422,1
137,36,17,12,-12.882387688756651,417,0
138,16,27,9,-8.043914875736325,356,0
139,26,29,24,12.797047742452,238,1
140,36,37,6,-6.993497839351775,420,0
141,15,27,29,-24.2821833678987,500,0
142,37,20,19,-8.73191835645177,267,0
143,26,10,3,6.205614514419175,234,1
144,4,14,17,6.957582698757275,427,1
145,24,10,15,11.55467034128198,201,1
146,3,8,24,18.1515304809301,536,1
147,28,8,26,7.203491247965834,376,1
148,35,20,16,-32.0136721354434,214,0
149,2,5,6,-12.5152880660057,523,0
150,34,28,3,9.990213022390016,145,1
151,25,20,8,-7.44366192989173,243,0
152,16,25,24,15.7574116704555,458,1
153,1,19,13,-9.703992262556994,107,0
154,12,20,19,-6.202247319075655,38,0
155,17,12,16,-46.0861382159358,56,0
156,13,10,31,-11.8116036846924,272,0
157,1,24,4,12.388055596037,113,1
158,25,3,0,-22.111906067043,246,0
